Author,Title,Year,Source Title,Document Type,FAMILY_TYPE
Reference Count: 105,,,,,
,,,,,
Clarke R.,"Big data, big risks",2016,Information Systems Journal,Article,PARENT
[No author name available],ACM Code of Ethics and Professional Conduct Communications of the Association for Computing Machinery,1992,[No title available],Article,CHILD
"Acquisti, A., Gross, R.",Predicting Social Security numbers from public data,2009,Proceedings of the National Academy of Sciences of the United States of America,Article,CHILD
[No author name available],'Code of Professional Conduct' Australian Computer Society,2014,[No title available],Article,CHILD
[No author name available],'Code of Research Conduct' Association for Information Systems,2015,Code of Research Conduct' Association for Information Systems,Article,CHILD
"Anderson, C.",The end of theory: The data deluge makes the scientific method obsolete,2008,Wired,Article,CHILD
[No author name available],'Code of Conduct' British Computer Society,2011,[No title available],Article,CHILD
"Benson, P.R.","ISO 8000 data quality: The fundamentals, part 1",2009,Real-World Decision Support (RWDS) Journal,Article,CHILD
"Brizan, D.G., Tansel, A.U.",A survey of entity resolution and record linkage methodologies,2006,Communications of the IIMA,Article,CHILD
"Buhl, H.U., Röglinger, M., Moser, F., Heidemann, J.",Big data: A fashionable topic with(out) sustainable relevance for research and practice?,2013,Business and Information Systems Engineering,Review,CHILD
"Clarke, R.",The digital persona and its application to data surveillance,1994,Information Society,Article,CHILD
"Clarke, R.",What drones inherit from their ancestors,2014,Computer Law and Security Review,Article,CHILD
"Clarke, R.",Quasi-Empirical Scenario Analysis and its application to big data quality,2015,28th Bled eConference: #eWellbeing - Proceedings,Conference Paper,CHILD
"Malin, B.",Guidance regarding methods for de-identification of protected health information in accordance with the Health Insurance Portability and Accountability Act (HIPAA) privacy rule,2012,Guidance Regarding Methods for De-identification of Protected Health Information in Accordance with the Health Insurance Portability and Accountability Act (HIPAA) Privacy Rule,Article,CHILD
"English, L.P.",To a high IQ! Information content quality: assessing the quality of the information product,2006,[No title available],Article,CHILD
"Hipp, J., Güntzer, U., Grimmer, U.",Data quality mining - Making a virtue of necessity,2001,Proceedings of 6th ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery,Article,CHILD
"Huh, Y., Keller, F., Redman, T., Watkins, A.",Data quality,1990,Information and Software Technology,Article,CHILD
[No author name available],International Covenant on Civil and Political Rights,1966,International Covenant on Civil and Political Rights,Article,CHILD
[No author name available],Code of Ethics,2006,Code of Ethics,Article,CHILD
"Jacobs, A.",The pathologies of big data,2009,Communications of the ACM,Article,CHILD
"Jagadish, H.V., Gehrke, J., Labrinidis, A., Papakonstantinou, Y., Patel, J.M., Ramakrishnan, R., Shahabi, C.",Big data and its technical challenges,2014,Communications of the ACM,Review,CHILD
"Laney, D.","3D data management: Controlling data volume, velocity, and variety",2001,"3D Data Management: Controlling Data Volume, Velocity and Variety",Article,CHILD
"Lavalle, S., Lesser, E., Shockley, R., Hopkins, M.S., Kruschwitz, N.","Big data, analytics and the path from insights to value",2011,MIT Sloan Management Review,Article,CHILD
"Luebbers, D., Grimmer, U., Jarke, M.",Systematic development of data mining-based data quality tools,2003,"Proceedings - 29th International Conference on Very Large Data Bases, VLDB 2003",Conference Paper,CHILD
"McAfee, A., Brynjolfsson, E.",Big data: The management revolution,2012,Harvard Business Review,Note,CHILD
"Marchand, D.A., Peppard, J.",Why IT fumbles analytics,2013,Harvard Business Review,Note,CHILD
"Müller, H., Freytag, J.-C.","Problems, methods, and challenges in comprehensive data cleansing",2003,"Problems, Methods, and Challenges in Comprehensive Data Cleansing",Article,CHILD
"Oboler, A., Welsh, K., Cruz, L.",The danger of big data: Social media as computational social science,2012,First Monday,Article,CHILD
"Ohm, P.",Broken promises of privacy: Responding to the surprising failure of anonymization,2010,UCLA Law Review,Article,CHILD
"van der Pijl, G.",Measuring the strategic dimensions of the quality of information,1994,Journal of Strategic Information Systems,Article,CHILD
"Piprani, B., Ernst, D.",A model for data quality assessment,2008,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),Conference Paper,CHILD
"Rahm, E., Do, H.H.",Data cleaning: Problems and current approaches,2000,Bulletin of the Technical Committee on Data Engineering,Article,CHILD
"Roszak, T.",The cult of information,1986,Pantheon,Article,CHILD
"Rusbridge, C., Burnhill, P., Ross, S., Buneman, P., Giaretta, D., Lyon, L., Atkinson, M.",The digital curation centre: A vision for digital curation,2005,"Local to Global Data Interoperability - Challenges and Technologies, 2005",Conference Paper,CHILD
"Schroeck, M., Shockley, R., Smart, J., Romero-Morales, D., Tufano, P.",Analytics: The real-world use of big data,2012,Analytics: The Real-World Use of Big Data,Article,CHILD
"Shanks, G., Corbitt, B.",Understanding data quality: Social and cultural aspects,1999,Proceedings of the 10th Australasian Conference on Information Systems,Article,CHILD
"Shanks, G., Darke, P.",Understanding Data Quality in a Data Warehouse,1998,Australian Computer Journal,Article,CHILD
"Sweeney, L.",k-anonymity: A model for protecting privacy,2002,"International Journal of Uncertainty, Fuzziness and Knowlege-Based Systems",Article,CHILD
"Graham, C.",Anonymisation: managing data protection risk code of practice,2012,Anonymisation: Managing Data Protection Risk Code of Practice,Article,CHILD
"Wand, Y., Wang, R.Y.",Anchoring data quality dimensions in ontological foundations,1996,Communications of the ACM,Article,CHILD
"Wang, R.Y.",Beyond accuracy: What data quality means to data consumers,1996,Journal of Management Information Systems,Article,CHILD
"Wigan, M.R., Clarke, R.",Big data's big unintended consequences,2013,Computer,Article,CHILD
Reference Count: 41,,,,,
,,,,,
"Kennedy H., Moss G.",Known or knowing publics? Social media data mining and the question of public agency,2015,Big Data and Society,Article,PARENT
"Andrejevic, M.",Infoglut: How too much information is changing the way we think and know,2013,Infoglut: How too Much Information is Changing the Way we Think and Know,Book,CHILD
"Andrejevic, M.",The work that affective economics does,2011,Cultural Studies,Article,CHILD
"Andrejevic, M., Gates, K.",Big data surveillance: Introduction,2014,Surveillance and Society,Editorial,CHILD
[No author name available],10 largest databases of the world,2012,Realitypod.Com,Article,CHILD
"Anstead, N., O'Loughlin, B.",Semantic polling: The ethics of online public opinion,2012,Semantic Polling: The Ethics of Online Public Opinion,Article,CHILD
"Anstead, N., O'Loughlin, B.",Social media analysis and public opinion: The 2010 UK general election,2015,Journal of Computer-Mediated Communication,Article,CHILD
"Baack, S.","Datafication and empowerment: How the open data movement re-articulates notions of democracy, participation, and journalism",2015,Big Data and Society,Article,CHILD
"Barnes, T.J.","Big data, little history",2013,Dialogues in Human Geography,Article,CHILD
"Barnett, C.","Culture and Democracy: Media, Space and Representation",2003,"Culture and Democracy: Media, Space and Representation",Article,CHILD
"Barnett, C.",Convening publics: The parasitical spaces of public action,2008,The SAGE Handbook of Political Geography,Book Chapter,CHILD
"Barocas, S., Hood, S., Ziewitz, M.",Governing Algorithms: A Provocation Piece,2013,Governing Algorithms: A Provocation Piece,Article,CHILD
"Barocas, S., Selbst, A.D.",Big data's disparate impact,2016,California Law Review,Article,CHILD
"Bates, J.",Information policy and the crises of neoliberalism: The case of Open Government Data in the UK,2013,Proceedings of the IAMCR 2013 Conference,Article,CHILD
"Beer, D., Burrows, R.","Popular Culture, Digital Archives and the New Social Life of Data",2013,"Theory, Culture &amp; Society",Article,CHILD
"Blanke, T., Coté, M.",Hacking the social life of data: A data literacy framework,0000,Big Data and Society,Article,CHILD
"Boyd, D.","Social network sites as networked publics: Affordances, dynamics, and implications",2010,"A networked self: Identity, community, and culture on social network sites",Article,CHILD
"Boyd, D.",It's complicated: The social lives of networked teens,2014,It's Complicated: The Social Lives of Networked Teens,Book,CHILD
"Boyd, D., Crawford, K.","Critical questions for big data: Provocations for a cultural, technological, and scholarly phenomenon",2012,Information Communication and Society,Article,CHILD
"Couldry, N.","Inaugural: A necessary disenchantment: Myth, agency and injustice in a digital world",2014,Sociological Review,Article,CHILD
"Couldry, N., Powell, A.",Big Data from the bottom up,2014,Big Data and Society,Note,CHILD
"Couldry, N., Turow, J.","Advertising, big data, and the clearance of the public realm: Marketers' new approaches to the content subsidy",2014,International Journal of Communication,Article,CHILD
"Freedman, D.",Outsourcing internet regulation,2012,Misunderstanding the Internet,Book Chapter,CHILD
"Gilbert, J.",Moving on from market society: Culture (and cultural studies) in a post-democratic age,2012,Open Democracy,Article,CHILD
"Gillespie, T.",Can an algorithm be wrong?,2012,Limn,Article,CHILD
"Gillespie, T.",The relevance of algorithms,2014,"Media Technologies: Essays on Communication, Materiality, and Society",Article,CHILD
"Gurstein, M.B.",Open data: Empowering the empowered or effective data use for everyone?,2011,First Monday,Article,CHILD
"Hearn, A.","Structuring feeling: Web 2.0, online ranking and rating, and the digital 'reputation' economy",2010,Ephemera,Article,CHILD
[No author name available],"Policy hacking: Hackathons and policy code, Communication for Empowerment: Citizens, markets, innovations",2014,Proceedings of the ECREA Conference,Article,CHILD
"Housley, W., Procter, R., Edwards, A., Burnap, P., Williams, M., Sloan, L., Rana, O., Morgan, J., Voss, A., Greenhill, A.",Big and broad social data and the sociological imagination: A collaborative response,2014,Big Data and Society,Article,CHILD
"Johnson, B.","Privacy no longer a social norm, says Facebook founder",2010,The Guardian,Article,CHILD
"Kant, T.","Giving the “Viewser” a Voice? Situating the Individual in Relation to Personalization, Narrowcasting, and Public Service Broadcasting",2014,Journal of Broadcasting and Electronic Media,Article,CHILD
"Mackinnon, R.",Companies need to work harder to keep the internet open,2014,In: Ft.Com,Article,CHILD
"Manovich, L.",Trending: The promises and the challenges of big social data,2011,Debates in the Digital Humanities,Article,CHILD
"Marres, N.","The redistribution of methods: On intervention in digital social research, broadly conceived",2012,Sociological Review,Article,CHILD
"Osborne, T., Rose, N.",Do the social sciences create phenomena?: The example of public opinion research,1999,British Journal of Sociology,Article,CHILD
"Peters, J.D.",Historical tensions in the concept of public opinion,1995,Public Opinion and the Communication of Consent,Article,CHILD
"Raynes-Goldie, K.","Aliases, creeping, and wall cleaning: Understanding privacy in the age of facebook",2010,First Monday,Article,CHILD
"Sandvig, C., Hamilton, K., Karahalios, K., Langbort, C.",Auditing algorithms: Research methods for detecting discrimination on internet platforms,2014,Data and Discrimination: Converting Critical Concerns into Productive Inquiry,Article,CHILD
"Trottier, D.",Social media as surveillance: Rethinking visibility in a converging world,2012,Social Media as Surveillance: Rethinking Visibility in a Converging World,Book,CHILD
"Turow, J.",The daily you: How the new advertising industry is defining your identity and your worth,2012,The Daily You: How the New Advertising Industry Is Defining Your Identity and Your Worth,Book,CHILD
"van Dijck, J., Poell, T.",Understanding social media logic,2013,Media and Communication,Article,CHILD
"Vis, F.",The Guardian DataBlog's coverage of the UK riots,2012,The Data Journalism Handbook Online,Article,CHILD
"Williamson, B.",The death of the theorist and the emergence of data and algorithms in digital social research,2014,Impact of Social Sciences,Article,CHILD
"Zarsky, T.Z.",Desperately seeking solutions: Using implementation-based solutions for the troubles of information privacy in the age of data mining and the internet society,2004,Maine Law Review,Article,CHILD
Reference Count: 44,,,,,
,,,,,
"Greenaway K.E., Chan Y.E., Crossler R.E.",Company information privacy orientation: A conceptual framework,2015,Information Systems Journal,Article,PARENT
[No author name available],Manage your privacy,2015,[No title available],Article,CHILD
"Awad, N.F., Krishnan, M.S.",The personalization privacy paradox: An empirical evaluation of information transparency and the willingness to be profiled online for personalization,2006,MIS Quarterly: Management Information Systems,Article,CHILD
"Bélanger, F., Crossler, R.E.",Privacy in the digital age: A review of information privacy research in information systems,2011,MIS Quarterly: Management Information Systems,Review,CHILD
"Bennett, C.J., Raab, C.D.",The governance of privacy: policy instruments in global perspective,2008,Jurimetrics,Article,CHILD
"Bordoloi, B., Mykytyn, K., Mykytyn Jr., P.P.",A framework to limit systems developers' legal liabilities,1996,Journal of Management Information Systems,Article,CHILD
"Bose, I., Leung, A.C.M.",The impact of adoption of identity theft countermeasures on firm value,2013,Decision Support Systems,Article,CHILD
"Brian, M.",What you need to know about the 'right to be forgotten' on Google,2014,[No title available],Article,CHILD
"Brill, J.",Data industry must step up to protect consumer privacy,2013,[No title available],Article,CHILD
"Brohman, M.K., Watson, R.T., Piccoli, G., Parasuraman, A.",Data completeness: A key to effective net-based customer service systems,2003,Communications of the ACM,Review,CHILD
[No author name available],Investigation into the personal information handling practices of whatsapp Inc.,2013,[No title available],Article,CHILD
"Caudill, E.M., Murphy, P.E.",Consumer online privacy: Legal and ethical issues,2000,Journal of Public Policy and Marketing,Article,CHILD
"Chan, Y.E.",Competing Through Information Privacy,2003,Competing in the Information Age: Align in the Sand: Second Edition,Book Chapter,CHILD
"Charters, D.",Electronic monitoring and privacy issues in business-marketing: The ethics of the DoubleClick experience,2002,Journal of Business Ethics,Article,CHILD
"Chau, M., Xu, J.",Business intelligence in Blogs: Understanding consumer interactions and communities,2012,MIS Quarterly: Management Information Systems,Article,CHILD
"Conrath, C.","Pipeda hurdles remain in sight, say the experts",2005,[No title available],Article,CHILD
"Culnan, M.J.","""""How did they get my name?"""": An exploratory investigation of consumer attitudes toward secondary information use",1993,MIS Quarterly: Management Information Systems,Article,CHILD
"Culnan, M.J.",Georgetown Internet Privacy Policy Survey,1999,Georgetown Internet Privacy Policy Survey: Report to the Federal Trade Commission,Article,CHILD
"Culnan, M.J.",Protecting privacy online: Is self-regulation working?,2000,Journal of Public Policy and Marketing,Article,CHILD
"Culnan, M.J., Armstrong, P.K.","Information Privacy Concerns, Procedural Fairness, and Impersonal Trust: An Empirical Investigation",1999,Organization Science,Article,CHILD
"Culnan, M.J., Bies, R.J.",Consumer privacy: Balancing economic and justice considerations,2003,Journal of Social Issues,Article,CHILD
"Culnan, M.J., Smith, H.J.",Lotus marketplace: Households . . . Managing information privacy concerns,1995,"Computers, Ethics &amp; Social Values",Article,CHILD
"Culnan, M.J., Williams, C.C.",How ethics can enhance organizational privacy: Lessons from the ChoicePoint and TJX data breaches,2009,MIS Quarterly: Management Information Systems,Review,CHILD
"Davenport, T.H., Prusak, L.",Working knowledge,1998,Working Knowledge,Article,CHILD
"Davison, R.M., Clarke, R., Smith, J., Langford, D., Kuo, B.",Information Privacy in a Globally Networked Society: Implications for IS Research,2003,Communications of the Association for Information Systems,Article,CHILD
"DeMarco, D.A.","Understanding consumer information privacy in the realm of internet commerce: Personhood and pragmatism, pop-tarts and six-packs",2006,Texas Law Review,Article,CHILD
"Dinev, T., Xu, H., Smith, J.H., Hart, P.",Information privacy and correlates: An empirical attempt to bridge and distinguish privacyrelated concepts,2013,European Journal of Information Systems,Article,CHILD
"Ernst, Young",Privacy trends 2013: The uphill climb continues,2013,[No title available],Article,CHILD
[No author name available],Mobile apps developer settles FTC charges it violated children's privacy rule,2011,Mobile Apps Developer Settles FTC Charges It Violated Children's Privacy Rule,Article,CHILD
"George, J.F.",Computer-based monitoring: Common perceptions and empirical results,1996,MIS Quarterly: Management Information Systems,Article,CHILD
[No author name available],About Google,2015,About Google,Article,CHILD
[No author name available],Our products and services,2015,Our Products and Services,Article,CHILD
"Greenaway, K.E., Chan, Y.E.",Theoretical Explanations for Firms' Information Privacy Behaviors,2005,Journal of the Association for Information Systems,Article,CHILD
"Greenaway, J.E., Chan, Y.E.",Designing a customer information privacy program aligned with organizational priorities,2013,MIS Quarterly Executive,Article,CHILD
"Greenberg, J.",A taxonomy of organizational justice theories,1987,Academy of Management Review,Article,CHILD
"Gregor, S.",The nature of theory in Information Systems,2006,MIS Quarterly: Management Information Systems,Article,CHILD
"Griswold, A.","While you were complaining about Uber's ethics, its investors gave it another $1.2 billion",2014,[No title available],Article,CHILD
"Halliday, J.",Google search results may indicate 'right to be forgotten' censorship,2014,"Google search results may indicate ""right to be forgotten"" censorship",Article,CHILD
"Hoffman, D.L., Novak, T.P., Peralta, M.",Building Consumer Trust Online,1999,Communications of the ACM,Article,CHILD
"Ives, B., Jarvenpaa, S.L.",Applications of global information technology: Key issues for management,1991,MIS Quarterly: Management Information Systems,Article,CHILD
"Jackson, S.E., Dutton, J.E.",Discerning threats and opportunities,1988,Administrative Science Quarterly,Article,CHILD
"Kim, B., Han, I.",What drives the adoption of mobile data services An approach from a value perspective,2009,Journal of Information Technology,Article,CHILD
"Korsgaard, M.A., Schweiger, D.M., Sapienza, H.J.","Building commitment, attachment, and trust in strategic decision-making teams: The role of procedural justice",1995,Academy of Management Journal,Article,CHILD
"Laufer, R.S., Wolfe, M.",Privacy as a Concept and a Social Issue: A Multidimensional Developmental Theory,1977,Journal of Social Issues,Article,CHILD
"Lewis, B.R., Snyder, C.A., Rainer Jr., R.K.",An empirical assessment of the information resource management construct,1995,Journal of Management Information Systems,Article,CHILD
"Lind, E.A., Tyler, T.R.",The social psychology of procedural justice,1988,The Social Psychology of Procedural Justice,Article,CHILD
"Malhotra, N.K., Kim, S.S., Agarwal, J.","Internet users' information privacy concerns (IUIPC): The construct, the scale, and a causal model",2004,Information Systems Research,Review,CHILD
"Mason, R.O.",Four ethical issues of the information age,1986,MIS Quarterly: Management Information Systems,Article,CHILD
"Mason, R.O.",Ethics to Information Technology issues,1995,Communications of the ACM,Article,CHILD
"Maxfield, J.",The bank of Wal-Mart is open for business,2014,[No title available],Article,CHILD
"McCarthy, C.",Ad industry groups agree to privacy guidelines,2009,[No title available],Article,CHILD
"McDonald, G.",Business ethics: Practical proposals for organisations,2000,Journal of Business Ethics,Review,CHILD
"McGarry, C.",Why Uber's long PR nightmare will end in a user privacy win,2014,[No title available],Article,CHILD
"McGrath, M.",Wal-Mart snaps same-store sales losing streak,2014,[No title available],Article,CHILD
"Milberg, S.J., Smith, H.J., Burke, S.J.",Information Privacy: Corporate Management and National Regulation,2000,Organization Science,Article,CHILD
"Milne, G.R.",Privacy and ethical issues in database/interactive marketing and public policy: A research framework and overview of the special issue,2000,Journal of Public Policy and Marketing,Article,CHILD
"Milne, G.R., Culnan, M.J.",Using the content of online privacy notices to inform public policy: A longitudinal analysis of the 1998-2001 U.S. web surveys,2002,Information Society,Article,CHILD
"Miyazaki, A.D., Fernandez, A.",Internet privacy and security: An examination of online retailer disclosures,2000,Journal of Public Policy and Marketing,Article,CHILD
"Mogull, R.",Why Apple really cares about your privacy,2014,[No title available],Article,CHILD
"Oz, E., Glass, R., Behling, R.",Electronic workplace monitoring: What employees think,1999,Omega,Article,CHILD
"Pan, S.L., Lee, J.-N.",Using e-CRM for a unified view of the customer,2003,Communications of the ACM,Review,CHILD
"Panzarino, M.","Yahoo will follow Google in encrypting data center traffic, customer data flow by q1 '14",2013,[No title available],Article,CHILD
"Park, S.-H., Huh, S.-Y., Oh, W., Han, S.P.",A social network-based inference model for validating customer profile data,2012,MIS Quarterly: Management Information Systems,Article,CHILD
[No author name available],10 minutes on data privacy,2014,10 Minutes on Data Privacy,Article,CHILD
"Rosch, E.",Principles of categorization,1978,Cognition and Categorization,Article,CHILD
"Rousseau, D.M.",Issues of level in organizational research: Multi-level and cross-level perspectives,1985,Research in Organizational Behavior,Article,CHILD
"Ryker, R., Lafleur, E., McManis, B., Cox, K.C.",Online privacy policies: An assessment of the Fortune e-50,2002,Journal of Computer Information Systems,Article,CHILD
"Schwaig, K.S., Kane, G.C., Storey, V.C.","Privacy, Fair Information Practices and the Fortune 500: The Virtual Reality of Compliance",2005,Data Base for Advances in Information Systems,Article,CHILD
"Schwartz, E.H.",Uber's PR problems are good news for Lyft,2014,[No title available],Article,CHILD
"Sharma, S., Vredenburg, H.",Proactive corporate environmental strategy and the development of competitively valuable organizational capabilities,1998,Strategic Management Journal,Article,CHILD
"Sheehan, K.B., Hoy, M.G.",Dimensions of privacy concern among online consumers,2000,Journal of Public Policy and Marketing,Article,CHILD
"Smith, H.J.",Privacy policies and practices: Inside the organizational maze,1993,Communications of the ACM,Article,CHILD
"Smith, H.J.",Information privacy and marketing: What the U.S. Should (and shouldn't) learn from Europe,2001,California Management Review,Article,CHILD
"Jeff Smith, H., Dinev, T., Xu, H.",Information privacy research: An interdisciplinary review,2011,MIS Quarterly: Management Information Systems,Review,CHILD
"Smith, H.J., Hasnas, J.",Ethics and information systems: The corporate domain,1999,MIS Quarterly: Management Information Systems,Article,CHILD
"Smith, H.J., Milberg, S.J., Burke, S.J.",Information privacy: Measuring individuals' concerns about organizational practices,1996,MIS Quarterly: Management Information Systems,Article,CHILD
"Stewart, K.A., Segars, A.H.",An empirical examination of the concern for information privacy instrument,2002,Information Systems Research,Article,CHILD
"Stone, E.F., Stone, D.L.","Privacy in organizations: Theoretical issues, research findings, and protection mechanisms",1990,Research in Personnel and Human Resources Management,Article,CHILD
"Straub Jr., D.W., Collins, R.W.","Key information liability issues facing managers: Software piracy, proprietary databases, and individual rights to privacy",1990,MIS Quarterly: Management Information Systems,Article,CHILD
"Sutanto, J., Palme, E., Tan, C.-H., Phang, C.W.",Addressing the personalization-privacy paradox: An empirical assessment from a field experiment on smartphone users,2013,MIS Quarterly: Management Information Systems,Article,CHILD
"Trope, R.L.",""""" There's no app for that"""": calibrating cybersecurity safeguards and disclosures",2012,Business Lawyer,Article,CHILD
"Tung, L.",Google loses 'right to be forgotten' fight in Europe's top court,2014,[No title available],Article,CHILD
"Tushman, M.L., Nadler, D.A.",Information processing as an integrating concept in organizational design,1978,Academy of Management Review,Article,CHILD
[No author name available],Enforcement notice against Google Inc.,2013,[No title available],Article,CHILD
[No author name available],Walmart privacy policy,2015,[No title available],Article,CHILD
"Wang, Y.-S.",Assessing e-commerce systems success: A respecification and validation of the DeLone and McLean model of IS success,2008,Information Systems Journal,Article,CHILD
"Watson, A.",Fraud: It's closer to home than you think,2013,Computer Fraud and Security,Article,CHILD
"Webster, J.","Desktop videoconferencing: Experiences of complete users, wary users, and non-users",1998,MIS Quarterly: Management Information Systems,Article,CHILD
"Winer, R.S.",A framework for customer relationship management,2001,California Management Review,Review,CHILD
"Winkler, R., Barr, A.",Google profit engine rolls on,2014,[No title available],Article,CHILD
"Xu, H., Teo, H.-H., Tan, B.C.Y., Agarwal, R.","Effects of individual self-protection, industry self-regulation, and government regulation on privacy concerns: A study of location-based services",2012,Information Systems Research,Article,CHILD
Reference Count: 90,,,,,
,,,,,
"Chen D.Q., Preston D.S., Swink M.",How the use of big data analytics affects value creation in supply chain management,2015,Journal of Management Information Systems,Article,PARENT
"Afuah, A.",Dynamic boundaries of the firm: Are firms better off being vertically integrated in the face of a technological change?,2001,Academy of Management Journal,Article,CHILD
"Armstrong, C.P., Sambamurthy, V.",Information Technology Assimilation in Firms: The Influence of Senior Leadership and IT Infrastructures,1999,Information Systems Research,Article,CHILD
"Armstrong, J.S., Overton, T.S.",Estimating nonresponse bias in mail surveys,1977,Journal of Marketing Research,Article,CHILD
"Brown, R.",Social Psychology,1981,The Free Press,Article,CHILD
"Barton, D., Court, D.",Making advanced analytics work for you,2012,Harvard Business Review,Article,CHILD
"Cannella Jr., A.A., Park, J.-H., Lee, H.-U.",Top management team functional background diversity and firm performance: Examining the roles of team member colocation and environmental uncertainty,2008,Academy of Management Journal,Article,CHILD
"Carmeli, A., Schaubroeck, J., Tishler, A.",How CEO empowering leadership shapes top management team processes: Implications for firm performance,2011,Leadership Quarterly,Article,CHILD
"Carte, T.A., Russell, C.J.",In pursuit of moderation: Nine common errors and their solutions,2003,MIS Quarterly: Management Information Systems,Article,CHILD
"Chatterjee, D., Grewal, R., Sambamurthy, V.",Shaping up for E-commerce: Institutional enablers of the organizational assimilation of Web technologies,2002,MIS Quarterly: Management Information Systems,Article,CHILD
"Chen, D.Q., Mocker, M., Preston, D.S., Teubner, A.","Information systems strategy: Reconceptualization, measurement, and implications",2010,MIS Quarterly: Management Information Systems,Article,CHILD
"Chen, H., Chiang, R.H.L., Storey, V.C.",Business intelligence and analytics: From big data to big impact,2012,MIS Quarterly: Management Information Systems,Article,CHILD
"Chen, I.J., Paulraj, A.",Towards a theory of supply chain management: The constructs and measurements,2004,Journal of Operations Management,Article,CHILD
"Chin, W.W.",The partial least squares approach to structural equation modeling,1998,Modern Methods for Business Research,Article,CHILD
"Christopher, M., Lowson, R., Peck, H.",Creating agile supply chains in the fashion industry,2004,International Journal of Retail &amp; Distribution Management,Article,CHILD
"Chwelos, P., Benbasat, I., Dexter, A.S.",Research Report: Empirical Test of an EDI Adoption Model,2001,Information Systems Research,Article,CHILD
"Cooper, R.B., Zmud, R.W.",Information technology implementation research: A technological diffusion approach,1990,Management Science,Article,CHILD
"Craighead, C.W., Ketchen Jr., D.J., Dunn, K.S., Hult, G.T.M.","Addressing common method variance: Guidelines for survey research on information technology, operations, and supply chain management",2011,IEEE Transactions on Engineering Management,Article,CHILD
"Davis, F.D.","Perceived usefulness, perceived ease of use, and user acceptance of information technology",1989,MIS Quarterly: Management Information Systems,Article,CHILD
"Dehning, B., Richardson, V.J., Zmud, R.W.",The financial performance effects of IT-based supply chain management systems in manufacturing firms,2007,Journal of Operations Management,Article,CHILD
"Dove, R.","Agile enterprise cornerstones: Knowledge, values, and response ability",2005,IFIP Advances in Information and Communication Technology,Conference Paper,CHILD
"Droge, C., Jayaram, J., Vickery, S.K.",The effects of internal versus external integration practices on time-based performance and overall firm performance,2004,Journal of Operations Management,Article,CHILD
"Eisenhardt, K.M.",Making fast strategic decisions in high-velocity environments,1989,Academy of Management Journal,Article,CHILD
"Eisenhardt, K.M., Martin, J.A.",Dynamic capabilities: What are they?,2000,Strategic Management Journal,Article,CHILD
"Galbraith, J.",Designing complex organizations,1973,Designing Complex Organizations,Article,CHILD
"Galbraith, J.R.",Organization design: An information processing view,1974,Interfaces,Article,CHILD
"Gillon, K., Aral, S., Lin, C.-Y., Mithas, S., Zozulia, M.",Business analytics: Radical shift or incremental change?,2014,Communications of the Association for Information Systems,Article,CHILD
"Goodhue, D.L., Thompson, R.L.",Task-technology fit and individual performance,1995,MIS Quarterly: Management Information Systems,Article,CHILD
"Hambrick, D.C., Mason, P.A.",Upper echelons: The organization as a reflection of its top managers,1984,Academy of Management Review,Article,CHILD
"Holsapple, C., Jones, K.",Exploring secondary activities of the knowledge chain,2005,Knowledge and Process Management,Article,CHILD
"Hult, G.T.M., Ketchen Jr., D.J., Nichols Jr., E.L.",Organizational learning as a strategic resource in supply management,2003,Journal of Operations Management,Article,CHILD
"Hult, G.T.M., Ketchen Jr., D.J., Cavusgil, S.T., Calantone, R.J.",Knowledge as a strategic resource in supply chains,2006,Journal of Operations Management,Article,CHILD
"Iacovou, C.L., Benbasat, I., Dexter, A.S.",Electronic data interchange and small organizations: Adoption and impact of technology,1995,MIS Quarterly: Management Information Systems,Article,CHILD
"Jarvenpaa, S.L., Ives, B.",Executive involvement and participation in the management of information technology,1991,MIS Quarterly: Management Information Systems,Article,CHILD
"Johnson, P.F., Klassen, R.D., Leenders, M.R., Awaysheh, A.",Utilizing e-business technologies in supply chains: The impact of firm characteristics and teams,2007,Journal of Operations Management,Article,CHILD
"Karahanna, E., Preston, D.",The effect of social capital of the relationship between the cio and top management team on firm performance,2013,Journal of Management Information Systems,Article,CHILD
"Karimi, J., Walter, Z.",The role of dynamic capabilities in responding to digital disruption: A factor-based study of the newspaper industry,2015,Journal of Management Information Systems,Article,CHILD
"Kearns, G.S., Sabherwal, R.","Strategic alignment between business and information technology: A knowledge-based view of behaviors, outcome, and consequences",2006,Journal of Management Information Systems,Article,CHILD
"Kohli, A.K., Jaworski, B.J.","Market orientation: The construct, research propositions, and managerial implications",1990,Journal of Marketing,Article,CHILD
"Lengnick-Hall, C.A., Wolff, J.A.",Similarities and contradictions in the core logic of three strategy research streams,1999,Strategic Management Journal,Article,CHILD
"Li, X.",Managerial entrenchment with strategic information technology: A dynamic perspective,2008,Journal of Management Information Systems,Article,CHILD
"li, X., Chung, C., Goldsby, T.J., Holsapple, C.W.",A unified model of supply chain agility: The work-design perspective,2008,The International Journal of Logistics Management,Article,CHILD
"Liang, H., Saraf, N., Hu, Q., Xue, Y.",Assimilation of enterprise systems: The effect of institutional pressures and the mediating role of top management,2007,MIS Quarterly: Management Information Systems,Article,CHILD
