Author,Title,Year,Source Title,Document Type,FAMILY_TYPE
"Umble, E.J., Haft, R.R., Umble, M.M.",Enterprise resource planning: Implementation procedures and critical success factors,2003,European Journal of Operational Research,Article,CHILD
"Vera, D., Crossan, M.",Strategic leadership and organizational learning,2004,Academy of Management Review,Review,CHILD
"Waldman, D.A., Ramírez, G.G., House, R.J., Puranam, P.",Does leadership matter? CEO leadership attributes and profitability under conditions of perceived environmental uncertainty,2001,Academy of Management Journal,Article,CHILD
"Wymenga, P., Spanikova, V., Barker, A., Konings, J., Canton, E.","EU SMEs in 2012: At the Crossroads. Annual Report on Small and Medium-Sized Enterprises in the EU, 2011/12",2012,EU SMEs in 2012: At the Crossroads,Article,CHILD
"Yin, R.K.",Case study research,2003,Design and Methods,Article,CHILD
"Yoo, Y., Henfridsson, O., Lyytinen, K.",The new organizing logic of digital innovation: An agenda for information systems research,2010,Information Systems Research,Article,CHILD
Reference Count: 64,,,,,
,,,,,
"Schlosser F., Beimborn D., Weitzel T., Wagner H.-T.",Achieving social alignment between business and IT - An empirical evaluation of the efficacy of IT governance mechanisms,2015,Journal of Information Technology,Article,PARENT
"Armstrong, C.P., Sambamurthy, V.",Information Technology Assimilation in Firms: The Influence of Senior Leadership and IT Infrastructures,1999,Information Systems Research,Article,CHILD
"Bassellier, G., Benbasat, I.",Business competence of information technology professionals: Conceptual development and influence on IT-business partnerships,2004,MIS Quarterly: Management Information Systems,Article,CHILD
"Baum, J.A.C., Cowan, R., Jonard, N.",Network-independent partner selection and the evolution of innovation networks,2010,Management Science,Article,CHILD
"Bergeron, F., Raymond, L., Rivard, S.",Ideal patterns of strategic alignment and business performance,2004,Information and Management,Article,CHILD
"Bhatt, G.D.",Managing information systems competence for competitive advantage: An empirical analysis,2003,Proceedings of the 24th International Conference on Information Systems,Article,CHILD
"Boddy, D., Paton, R.",Maintaining alignment over the long-term: Lessons from the evolution of an electronic point of sale system,2005,Journal of Information Technology,Article,CHILD
"Bradley, R.V., Byrd, T.A., Pridmore, J.L., Thrasher, E., Pratt, R.M.E., Mbarika, V.W.A.",An empirical examination of antecedents and consequences of IT governance in US hospitals,2012,Journal of Information Technology,Article,CHILD
"Broadbent, M., Weill, P.",Improving business and information strategy alignment: learning from the banking industry,1993,IBM Systems Journal,Article,CHILD
"Brown, C.V., Magill, S.L.",Alignment of the IS functions with the enterprise: Toward a model of antecedents,1994,MIS Quarterly: Management Information Systems,Article,CHILD
"Campbell, B.",Alignment: Resolving ambiguity within bounded choices,2005,"9th Pacific Asia Conference on Information Systems: I.T. and Value Creation, PACIS 2005",Conference Paper,CHILD
"Chan, Y.E.",Why haven't we mastered alignment? The importance of the informal organization structure,2002,MIS Quarterly Executive,Article,CHILD
"Chan, Y.E., Huff, S.L., Barclay, D.W., Copeland, D.G.","Business Strategic Orientation, Information Systems Strategic Orientation, and Strategic Alignment",1997,Information Systems Research,Article,CHILD
"Chan, Y.E., Reich, B.H.",IT alignment: An annotated bibliography,2007,Journal of Information Technology,Article,CHILD
"Chan, Y.E., Reich, B.H.",IT alignment: What have we learned?,2007,Journal of Information Technology,Article,CHILD
"Chatterjee, D., Grewal, R., Sambamurthy, V.",Shaping up for E-commerce: Institutional enablers of the organizational assimilation of Web technologies,2002,MIS Quarterly: Management Information Systems,Article,CHILD
"Chung, S.H., Rainer, R.K., Lewis, B.R.",The impact of information technology infrastructure flexibility on strategic alignment and applications implementation,2003,Communications of the Association for Information Systems,Article,CHILD
"Ciborra, C.",The grassroots of IT and strategy,1994,Strategic Information Systems: A European Perspective,Article,CHILD
"Coleman, J.S.",Social capital in the creation of human capital,1988,American Journal of Sociology,Article,CHILD
"Cragg, P., King, M., Hussin, H.",IT alignment and firm performance in small manufacturing firms,2002,Journal of Strategic Information Systems,Article,CHILD
"DeLone, W.H., McLean, E.R.",Information systems success: The quest for the dependent variable,1992,Information Systems Research,Article,CHILD
"Dewett, T., Jones, G.R.","The role of information technology in the organization: A review, model, and assessment",2001,Journal of Management,Article,CHILD
"Dhaliwal, J., Onita, C.G., Poston, R., Zhang, X.P.",Alignment within the software development unit: Assessing structural and relational dimensions between developers and testers,2011,Journal of Strategic Information Systems,Article,CHILD
"Dulipovici, A., Robey, D.",Strategic alignment and misalignment of knowledge management systems: A social representation perspective,2013,Journal of Management Information Systems,Review,CHILD
"Ein-Dor, P., Segev, E.",Organizational context and MIS structure: Some empirical evidence,1982,MIS Quarterly: Management Information Systems,Article,CHILD
"Eisenhardt, K.M., Santos, F.M.",Knowledge-based view: A new theory of strategy?,2002,Handbook of Strategy and Management,Article,CHILD
"Gefen, D., Rigdon, E.E., Straub, D.",An update and extension to SEM guidelines for administrative and social science research,2011,MIS Quarterly: Management Information Systems,Review,CHILD
"Gefen, D., Straub, D., Boudreau, M.",Structural equation modeling and regression: Guidelines for research practice,2000,Communications of the Association for Information Systems,Article,CHILD
"Ghosh, B., Scott, J.E.",Relational alignment in offshore IS outsourcing,2009,MIS Quarterly Executive,Article,CHILD
"Gopal, A., Bostrom, R.P., Chin, W.W.",Applying adaptive structuration theory to investigate the process of group support systems use,1992,Journal of Management Information Systems,Article,CHILD
"Govindarajan, V., Gupta, A.K.",Building an Effective Global Business Team,2001,MIT Sloan Management Review,Article,CHILD
"Griffiths, G.H., Finlay, P.N.","IS-enabled sustainable competitive advantage in financial services, retailing and manufacturing",2004,Journal of Strategic Information Systems,Article,CHILD
"Henseler, J., Ringle, C.M., Sinkovics, R.R.",The use of partial least squares path modeling in international marketing,2009,Advances in International Marketing,Article,CHILD
"Holsapple, C.W., Luo, W.",A framework for studying computer support of organizational infrastructure,1996,Information and Management,Article,CHILD
"Hulland, J.",Use of partial least squares (PLS) in strategic management research: A review of four recent studies,1999,Strategic Management Journal,Article,CHILD
"Hult, G.T.M., Ketchen Jr., D.J., Nichols Jr., E.L.",An examination of cultural competitiveness and order fulfillment cycle time within supply chains,2002,Academy of Management Journal,Article,CHILD
"Jarvis, C.B., Mackenzie, S.B., Podsakoff, P.M., Giliatt, N., Mee, J.F.",A Critical Review of Construct Indicators and Measurement Model Misspecification in Marketing and Consumer Research,2003,Journal of Consumer Research,Review,CHILD
"Kappelman, L., McLean, E., Luftman, J., Johnson, V.",Key issues of IT organizations and their leadership: The 2013 SIM IT trends study,2013,MIS Quarterly Executive,Article,CHILD
"Karahanna, E., Preston, D.",The effect of social capital of the relationship between the cio and top management team on firm performance,2013,Journal of Management Information Systems,Article,CHILD
"Kearns, G.S., Lederer, A.L.",A resource-based view of strategic IT alignment: How knowledge sharing creates competitive advantage,2003,Decision Sciences,Article,CHILD
"Kirsch, L.J., Ko, D.-G., Haney, M.H.",Investigating the antecedents of team-based clan control: Adding social capital as a predictor,2010,Organization Science,Article,CHILD
"Luftman, J.",Assessing business-IT alignment maturity,2000,Communications of the Association for Information Systems,Article,CHILD
"Luftman, J., Brier, T.",Achieving and sustaining business-IT alignment,1999,California Management Review,Article,CHILD
"Luftman, J.",Assessing it/business alignment,2003,Information Systems Management,Article,CHILD
"Luftman, J.N., Papp, R., Brier, T.",Enablers and inhibitors of business-IT alignment,1999,Communications of the Association for Information Systems,Article,CHILD
"Nahapiet, J., Ghoshal, S.","Social capital, intellectual capital, and the organizational advantage",1998,Academy of Management Review,Article,CHILD
"Onita, C., Dhaliwal, J.",Alignment within the corporate IT unit: An analysis of software testing and development,2011,European Journal of Information Systems,Article,CHILD
"Peterson, R.R.",Information strategies and tactics for information technology governance,2004,Strategies for Information Technology Governance,Article,CHILD
"Peterson, R.R., O'Callaghan, R., Ribbers, P.M.A.",Information technology governance by design: Investigating hybrid configurations and integration mechanisms,2000,Proceedings of the International Conference on Information Systems,Article,CHILD
"Powell, T.C., Dent-Micallef, A.","Information technology as competitive advantage: The role of human, business, and technology resources",1997,Strategic Management Journal,Article,CHILD
"Preston, D.S., Karahanna, E.",Antecedents of IS strategic alignment: A nomological network,2009,Information Systems Research,Article,CHILD
"Ravichandran, T., Lertwongsatien, C.",Impact of information systems resources and capabilities on firm performance: A resource-based perspective,2002,Proceedings of 23rd International Conference on Information Systems,Article,CHILD
"Raymond, L.",Organizational context and information systems success: A contingency approach,1989,Journal of Management Information Systems,Article,CHILD
"Reich, B.H., Benbasat, I.",Measuring the linkage between business and information technology objectives,1996,MIS Quarterly: Management Information Systems,Article,CHILD
"Reich, B.H., Benbasat, I.",Factors that influence the social dimension of alignment between business and information technology objectives,2000,MIS Quarterly: Management Information Systems,Article,CHILD
"Sabherwal, R., Chan, Y.E.","Alignment between Business and IS Strategies: A Study of Prospectors, Analyzers, and Defenders",2001,Information Systems Research,Article,CHILD
"Schein, E.H.",The role of the CEO in the management of change: The case of information technology,1992,Transforming Organizations,Article,CHILD
"Segars, A.H., Grover, V.",Strategic information systems planning success: An investigation of the construct and its measurement,1998,MIS Quarterly: Management Information Systems,Article,CHILD
"Sharma, R., Yetton, P.",The contingent effects of management support and task interdependence on successful information systems implementation,2003,MIS Quarterly: Management Information Systems,Review,CHILD
"Shrout, P.E., Bolger, N.",Mediation in experimental and nonexperimental studies: New procedures and recommendations,2002,Psychological Methods,Article,CHILD
"Sledgianowski, D., Luftman, J.",IT-business strategic alignment maturity: A case study,2005,Journal of Cases on Information Technology,Article,CHILD
"Tallon, P.P.","A service science perspective on strategic choice, IT, and performance in U.S. banking",2010,Journal of Management Information Systems,Article,CHILD
"Tallon, P.P.",Do you see what i see? the search for consensus among executives' perceptions of IT business value,2014,European Journal of Information Systems,Article,CHILD
"Tallon, P.P., Kraemer, K.L., Gurbaxani, V.",Executives' perceptions of the business value of information technology: A process-oriented approach,2000,Journal of Management Information Systems,Article,CHILD
"Tarafdar, M., Qrunfleh, S.",IT-business alignment: A two-level analysis,2009,Information Systems Management,Article,CHILD
"Teo, T.S.H., Ang, J.S.K.",Critical success factors in the alignment of IS plans with business plans,1999,International Journal of Information Management,Article,CHILD
"Tiwana, A.",Novelty-knowledge alignment: A theory of design convergence in systems development,2012,Journal of Management Information Systems,Article,CHILD
"Tiwana, A., Bharadwaj, A., Sambamurthy, V.",The antecedents of information systems development capability in firms: A knowledge integration perspective,2003,Proceedings of the Twenty-Fourth International Conference in Information Systems,Article,CHILD
"Tsai, W.","Social capital, strategic relatedness and the formation of intraorganizational linkages",2000,Strategic Management Journal,Article,CHILD
"Tsai, W., Ghoshal, S.",Social capital and value creation: The role of intrafirm networks,1998,Academy of Management Journal,Article,CHILD
"Uzzi, B.",Social structure and competition in interfirm networks: The paradox of embeddedness,1997,Administrative Science Quarterly,Article,CHILD
"Valorinta, M.",IT alignment and the boundaries of the IT function,2011,Journal of Information Technology,Article,CHILD
"Wagner, H.-T., Weitzel, T.",How to achieve operational business-IT alignment: Insights from a global aerospace firm,2012,MIS Quarterly Executive,Article,CHILD
"Wu, S.P.-J., Straub, D.W., Liang, T.-P.",How information technology governance mechanisms and strategic alignment influence organizational performance: Insights from a matched survey of business and it managers,2015,MIS Quarterly: Management Information Systems,Article,CHILD
"Yayla, A.A., Hu, Q.",The impact of IT-business strategic alignment on firm performance in a developing country setting: Exploring moderating roles of environmental uncertainty and strategic orientation,2012,European Journal of Information Systems,Conference Paper,CHILD
Reference Count: 74,,,,,
,,,,,
"Karpovsky A., Galliers R.D.",Aligning in practice: From current cases to a new agenda,2015,Journal of Information Technology,Review,PARENT
"Agarwal, R., Sambamurthy, V.",Principles and models for organizing the IT function,2002,MIS Quarterly Executive,Article,CHILD
"Arvidsson, V., Holmström, J., Lyytinen, K.",Information systems use as strategy practice: A multi-dimensional view of strategic information system implementation and use,2014,Journal of Strategic Information Systems,Article,CHILD
"Astley, W.G., Zammuto, R.F.","Organization science, managers, and language games",1992,Organization Science,Article,CHILD
"Avison, D., Jones, J., Powell, P., Wilson, D.",Using and validating the strategic alignment model,2004,Journal of Strategic Information Systems,Article,CHILD
"Avison, D., Malaurent, J.",Is theory king?: Questioning the theory fetish in information systems,2014,Journal of Information Technology,Article,CHILD
"Baets, W.R.J.",Some empirical evidence on is strategy alignment in banking,1996,Information and Management,Article,CHILD
"Bassellier, G., Benbasat, I.",Business competence of information technology professionals: Conceptual development and influence on IT-business partnerships,2004,MIS Quarterly: Management Information Systems,Article,CHILD
"Bechky, B.A.","Analyzing artifacts: Material methods for understanding identity, status, and knowledge in organizational life",2008,The SAGE Handbook of New Approaches in Management and Organization,Book Chapter,CHILD
"Benbya, H., McKelvey, B.",Using coevolutionary and complexity theories to improve IS alignment: A multi-level approach,2006,Journal of Information Technology,Article,CHILD
"Boddy, D., Paton, R.",Maintaining alignment over the long-term: Lessons from the evolution of an electronic point of sale system,2005,Journal of Information Technology,Article,CHILD
"Bontis, N., Crossan, M.M., Hulland, J.",Managing an organizational learning system by aligning stocks and flows,2002,Journal of Management Studies,Article,CHILD
"Brancheau, J.C., Wetherbe, J.C.",Key issues in information systems management,1987,MIS Quarterly: Management Information Systems,Article,CHILD
"Broadbent, M., Weill, P.",Improving business and information strategy alignment: learning from the banking industry,1993,IBM Systems Journal,Article,CHILD
"Brown, C.V.",Examining the Emergence of Hybrid IS Governance Solutions: Evidence from a Single Case Site,1997,Information Systems Research,Article,CHILD
"Brown, J.S., Duguid, P.",Knowledge and Organization: A Social-Practice Perspective,2001,Organization Science,Article,CHILD
"Brown, C.V., Ross, J.W.",The information systems balancing act: building partnerships and infrastructure,1996,Information Technology &amp; People,Article,CHILD
"Campbell, B.",Alignment: Resolving ambiguity within bounded choices,2005,"9th Pacific Asia Conference on Information Systems: I.T. and Value Creation, PACIS 2005",Conference Paper,CHILD
"Chan, Y.E.",Why haven't we mastered alignment? The importance of the informal organization structure,2002,MIS Quarterly Executive,Article,CHILD
"Chan, Y.E., Huff, S.L., Barclay, D.W., Copeland, D.G.","Business Strategic Orientation, Information Systems Strategic Orientation, and Strategic Alignment",1997,Information Systems Research,Article,CHILD
"Chan, Y.E., Reich, B.H.",IT alignment: What have we learned?,2007,Journal of Information Technology,Article,CHILD
"Chan, Y.E., Sabherwal, R., Thatcher, J.B.",Antecedents and outcomes of strategic IS alignment: An empirical investigation,2006,IEEE Transactions on Engineering Management,Article,CHILD
"Chen, D.Q., Mocker, M., Preston, D.S., Teubner, A.","Information systems strategy: Reconceptualization, measurement, and implications",2010,MIS Quarterly: Management Information Systems,Article,CHILD
"Chen, R.-S., Sun, C.-M., Helms, M.M., (Kenny) Jih, W.-J.",Aligning information technology and business strategy with a dynamic capabilities perspective: A longitudinal study of a Taiwanese Semiconductor Company,2008,International Journal of Information Management,Article,CHILD
"Ciborra, C.U.",De profundis? Deconstructing the concept of strategic alignment,1997,Scandinavian Journal of Information Systems,Article,CHILD
"Cook, S.D.N., Brown, J.S.",Bridging Epistemologies: The Generative Dance between Organizational Knowledge and Organizational Knowing,1999,Organization Science,Article,CHILD
"Coughlan, J., Lycett, M., Macredie, R.D.",Understanding the business-IT relationship,2005,International Journal of Information Management,Article,CHILD
"de Haes, S., van Grembergen, W.",An Exploratory Study into IT Governance Implementations and its Impact on Business/IT Alignment,2009,Information Systems Management,Article,CHILD
"Drucker, P.F.",Management science and the manager,1955,Management Science,Article,CHILD
"Dutta, S.",Linking IT and business strategy: The role and responsibility of senior management,1996,European Management Journal,Article,CHILD
"Earls, M., Skyrme, D.",Hybrid managers — what do we know about them?,1992,Information Systems Journal,Article,CHILD
"Eisenhardt, K.M., Bourgeois, L.J.",Politics of strategic decision making in high-velocity environments: Toward a midrange theory,1988,Academy of Management Journal,Article,CHILD
"Feurer, R., Chaharbaghi, K., Weber, M., Wargin, J.","Aligning strategies, processes, and it: A case study",2000,Information Systems Management,Article,CHILD
"Galliers, R.D.",Reflections on information systems strategizing,2004,"The Social Study of Information and Communication Technology: Innovation, Actors, and Contexts",Article,CHILD
"Galliers, R.D.",On confronting some of the common myths of information systems strategy discourse,2006,The Oxford Handbook of Information and Communication Technology,Article,CHILD
"Galliers, R.D.",Strategizing for agility: Confronting information systems inflexibility in dynamic environments,2006,"Agile Information Systems: Conceptualization, Construction, and Management",Book Chapter,CHILD
"Galliers, R.D., Land, F.F.",Viewpoint: Choosing Appropriate Information Systems Research Methodologies,1987,Communications of the ACM,Article,CHILD
"Galliers, R.D., Sutherland, A.R.",Information systems management and strategy formulation: the ‘stages of growth’ model revisited,1991,Information Systems Journal,Article,CHILD
"Galliers, R.D., Whitley, E.A.",Vive les differences? Developing a profile of European information systems research as a basis for international comparisons,2007,European Journal of Information Systems,Conference Paper,CHILD
"Grant, G.G.",Strategic alignment and enterprise systems implementation: The case of Metalco,2003,Journal of Information Technology,Review,CHILD
"Gregor, S., Hart, D., Martin, N.",Enterprise architectures: Enablers of business strategy and IS/IT alignment in government,2007,Information Technology &amp; People,Article,CHILD
"Hackney, R., Little, S.",Opportunistic strategy formulation for is/it planning,1999,European Journal of Information Systems,Article,CHILD
"Henderson, J.C., Venkatraman, N.",Strategic alignment: A model for organizational transformation through information technology,1992,Transforming Organizations,Article,CHILD
"Henderson, J.C., Venkatraman, N.",Strategic alignment: leveraging information technology for transforming organizations,1993,IBM Systems Journal,Article,CHILD
"Hirschheim, R., Sabherwal, R.",Detours in the path toward strategic information systems alignment,2001,California Management Review,Article,CHILD
"Horovitz, J.",New perspectives on strategic management,1984,Journal of Business Strategy,Review,CHILD
"Huang, C.D., Hu, Q.",Achieving IT-business strategic alignment via enterprise-wide implementation of balanced scorecards,2007,Information Systems Management,Article,CHILD
"Huang, J., Baptista, J., Galliers, R.D.",Reconceptualizing rhetorical practices in organizations: The impact of social media on internal communications,2013,Information and Management,Article,CHILD
"Huang, J., Newell, S., Huang, J., Pan, S.-L.",Site-shifting as the source of ambidexterity: Empirical insights from the field of ticketing,2014,Journal of Strategic Information Systems,Article,CHILD
"Ives, B., Jarvenpaa, S.L., Mason, R.O.",Global business drivers: aligning information technology to global business strategy,1993,IBM Systems Journal,Article,CHILD
"Jarzabkowski, P.",Strategy as practice: An activity-based approach,2005,Strategy as Practice: An Activity-Based Approach,Book,CHILD
"Jarzabkowski, P., Kaplan, S.","Strategy tools-in-use: A framework for understanding """"technologies of rationality"""" in practice",2015,Strategic Management Journal,Article,CHILD
"Jarzabkowski, P., Spee, A.P.",Strategy-as-practice: A review and future directions for the field,2009,International Journal of Management Reviews,Article,CHILD
"Jenkin, T.A., Chan, Y.E.",IS project alignment - A process perspective,2010,Journal of Information Technology,Article,CHILD
"Johnston, K.D., Yetton, P.W.","Integrating information technology divisions in a bank merger: Fit, compatibility and models of change",1996,Journal of Strategic Information Systems,Article,CHILD
"Kanter, R.M., Summers, D.V.",Doing well while doing good: Dilemmas of performance measurement in nonprofit organizations and the need for a multiple-constituency approach,1987,The Nonprofit Sector: A Research Handbook,Article,CHILD
"Kaplan, S.",Strategy and PowerPoint: An inquiry into the epistemic culture and machinery of strategy making,2011,Organization Science,Article,CHILD
"Kaplan, S., Orlikowski, W.J.",Temporal work in strategy making,2013,Organization Science,Article,CHILD
"Kearns, G.S., Lederer, A.L.",The effect of strategic alignment on the use of IS-based resources for competitive advantage,2000,Journal of Strategic Information Systems,Article,CHILD
"Kearns, G.S., Lederer, A.L.",A resource-based view of strategic IT alignment: How knowledge sharing creates competitive advantage,2003,Decision Sciences,Article,CHILD
"Koontz, H.",The management theory jungle revisited,1980,Academy of Management Review,Article,CHILD
"Lacity, M.C., Khan, S.A., Willcocks, L.P.",A review of the IT outsourcing literature: Insights for practice,2009,Journal of Strategic Information Systems,Article,CHILD
"Lederer, A.L., Gardiner, V.",The process of strategic information planning,1992,Journal of Strategic Information Systems,Article,CHILD
"Luftman, J.",Assessing business-IT alignment maturity,2000,Communications of the Association for Information Systems,Article,CHILD
"Luftman, J., Zadeh, H.S., Derksen, B., Santana, M., Rigoni, E.H., Huang, Z.D.",Key information technology and management issues 2012-2013: An international study,2013,Journal of Information Technology,Article,CHILD
"MacDonald, H.",The strategic alignment process,1991,The Corporation of the 1990s: Information Technology and Organizational Transformation,Article,CHILD
"Martinez, E.V.",Successful reengineering demands IS/business partnerships,1995,Sloan Management Review,Article,CHILD
"McKenney, J.L., Mason, R.O., Copeland, D.G.",Bank of America: The crest and trough of technological leadership,1997,MIS Quarterly: Management Information Systems,Article,CHILD
"Mehta, M., Hirschheim, R.",Strategic alignment in mergers and acquisitions: Theorizing IS integration decision making,2007,Journal of the Association for Information Systems,Article,CHILD
"Merali, Y., Papadopoulos, T., Nadkarni, T.","Information systems strategy: Past, present, future?",2012,Journal of Strategic Information Systems,Article,CHILD
"Mingers, J.",The paucity of multimethod research: A review of the information systems literature,2003,Information Systems Journal,Review,CHILD
"Mintzberg, H., Raisinghani, D., Theoret, A.",The structure of unstructured decision processes,1976,Administrative Science Quarterly,Article,CHILD
"Mostyn, B.",The content analysis of qualitative research data: A dynamic approach,1985,The Research Interview: Uses and Approaches,Article,CHILD
"Negoita, B., Lapointe, L., Pinsonneault, A.",Achieving strategic alignment: A decisionmaking perspective,2013,International Conference on Information Systems (ICIS 2013): Reshaping Society Through Information Systems Design,Conference Paper,CHILD
"Newman, W.H., Wallender 3rd., H.W.",Managing not-for-profit enterprises.,1978,Academy of management review. Academy of Management,Article,CHILD
"Orlikowski, W.J.","Practice in research: Phenomenon, perspective and philosophy",2010,Cambridge Handbook of Strategy as Practice,Article,CHILD
"Papp, R.",Business-IT alignment: productivity paradox payoff?,1999,Industrial Management and Data Systems,Article,CHILD
"Paulk, M.C., Curtis, B., Chrissis, M.B., Weber, C.V.",Capability maturity model for software,1993,"Capability Maturity Model for Software, Version 1.1",Article,CHILD
"Peak, D., Guynes, C.S.",The IT alignment planning process,2003,Journal of Computer Information Systems,Article,CHILD
"Peak, D., Guynes, C.S.",Improving information quality through it alignment planning: A case study,2003,Information Systems Management,Article,CHILD
"Peppard, J., Breu, K.",Beyond alignment: A coevolutionary view of the information systems strategy process,2003,Twenty-fourth International Conference on Information Systems,Article,CHILD
"Peppard, J., Galliers, R.D., Thorogood, A.",Information systems strategy as practice: Micro strategy and strategizing for IS,2014,Journal of Strategic Information Systems,Editorial,CHILD
"Peppard, J., Ward, J.",Beyond strategic information systems: Towards an IS capability,2004,Journal of Strategic Information Systems,Article,CHILD
"Pettigrew, A.M.",Longitudinal field research on change: Theory and practice,1990,Organization Science,Article,CHILD
"Powell, J., Powell, P.",Scenario networks to align and specify strategic information systems: A case-based study,2004,European Journal of Operational Research,Article,CHILD
"Preston, D.S., Karahanna, E.",Antecedents of IS strategic alignment: A nomological network,2009,Information Systems Research,Article,CHILD
"Ramnath, R., Landsbergen, D.",IT-enabled sense-and-respond strategies in complex public organizations,2005,Communications of the ACM,Review,CHILD
"Reich, B.H., Benbasat, I.",Factors that influence the social dimension of alignment between business and information technology objectives,2000,MIS Quarterly: Management Information Systems,Article,CHILD
"Rondinelli, D., Rosen, B., Drori, I.",The struggle for strategic alignment in multinational corporations:: Managing readjustment during global expansion,2001,European Management Journal,Article,CHILD
"Roepke, R., Agarwal, R., Ferratt, T.W.",Aligning the IT human resource with business vision: The leadership initiative at 3M,2000,MIS Quarterly: Management Information Systems,Article,CHILD
"Rosenkranz, C., Charaf, M.C., Holten, R.",Language quality in requirements development: Tracing communication in the process of information systems development,2013,Journal of Information Technology,Article,CHILD
"Sabherwal, R., Hirschheim, R., Goles, T.",The Dynamics of Alignment: Insights from a Punctuated Equilibrium Model,2001,Organization Science,Article,CHILD
"Salmela, H., Ruohonen, M.",Aligning DSS development with organization development,1992,European Journal of Operational Research,Article,CHILD
"Sauer, C., Willcocks, L.",Establishing the business of the future: The role of organizational architecture and information technologies,2003,European Management Journal,Article,CHILD
"Sillince, J.A.A., Frost, C.","Operational, environmental and managerial factors in non-alignment of business strategies and IS strategies for the police service in England and Wales",1995,European Journal of Information Systems,Article,CHILD
"Simon, H.A.",Rational decision making in business organizations,1979,American Economic Review,Article,CHILD
"Simonsen, J.",How do we take care of strategic alignment: Constructing a design approach,1999,Scandinavian Journal of Information Systems,Article,CHILD
"Sledgianowski, D., Luftman, J.",IT-business strategic alignment maturity: A case study,2005,Journal of Cases on Information Technology,Article,CHILD
"Smaczny, T.",Is an alignment between business and information technology the appropriate paradigm to manage IT in today's organisations?,2001,Management Decision,Article,CHILD
"Tallon, P.P.",A process-oriented perspective on the alignment of information technology and business strategy,2007,Journal of Management Information Systems,Article,CHILD
"Tallon, P.P., Pinsonneault, A.",Competing perspectives on the link between strategic information technology alignment and organizational agility: Insights from a mediation model,2011,MIS Quarterly: Management Information Systems,Article,CHILD
"Tarafdar, M., Qrunfleh, S.",IT-business alignment: A two-level analysis,2009,Information Systems Management,Article,CHILD
"Teubner, R.A.",Strategic information systems planning: A case study from the financial services industry,2007,Journal of Strategic Information Systems,Article,CHILD
"Thorogood, A., Yetton, P., Vlasic, A., Spiller, J.","Raise your glasses - The water's magic! Strategic IT at SA Water: A case study in alignment, outsourcing and governance",2004,Journal of Information Technology,Article,CHILD
"Tyre, M.J., Orlikowski, W.J.",Windows of opportunity: Temporal patterns of technological adaptation in organizations,1994,Organization Science,Article,CHILD
"Valorinta, M.",IT alignment and the boundaries of the IT function,2011,Journal of Information Technology,Article,CHILD
"Van Grembergen, W., Saull, R., De Haes, S.",Linking the IT balanced scorecard to the business objectives at a major Canadian financial group,2003,Journal of Information Technology Cases and Applications,Article,CHILD
"Vayghan, J.A., Garfinkle, S.M., Walenta, C., Healy, D.C., Valentin, Z.",The internal information transformation of IBM,2007,IBM Systems Journal,Article,CHILD
"Waema, T.M., Walsham, G.",Information Systems strategy formulation,1990,Information and Management,Article,CHILD
"Wagner, E.L., Newell, S.",'Best' for whom?: The tension between 'best practice' ERP packages and diverse epistemic cultures in a university context,2004,Journal of Strategic Information Systems,Article,CHILD
"Wang, N., Ge, S., Xue, Y., Liang, H.",The road to business-IT alignment: A case study of two Chinese companies,2011,Communications of the Association for Information Systems,Article,CHILD
"Webster, J., Watson, R.T.",Analyzing the past to prepare for the future: Writing a literature review,2002,MIS Quarterly,Article,CHILD
"Weiss, J.W., Thorogood, A.",Information technology (it)/business alignment as a strategic weapon: A diagnostic tool,2011,EMJ - Engineering Management Journal,Article,CHILD
"Whittington, R.",Strategy as practice,1996,Long Range Planning,Conference Paper,CHILD
"Whittington, R.",Completing the practice turn in strategy research,2006,Organization Studies,Article,CHILD
"Whittington, R.",Information Systems Strategy and Strategy-as-Practice: A joint agenda,2014,Journal of Strategic Information Systems,Note,CHILD
"Wijnhoven, F., Spil, T., Stegwee, R., Fa, R.T.A.",Post-merger IT integration strategies: An IT alignment perspective,2006,Journal of Strategic Information Systems,Article,CHILD
"Yin, R.K., Heald, K.A.",Using the case survey method to analyze policy studies,1975,Administrative Science Quarterly,Article,CHILD
"Zachman, J.A.",BUSINESS SYSTEMS PLANNING AND BUSINESS INFORMATION CONTROL STUDY: A COMPARISON.,1982,IBM Systems Journal,Article,CHILD
Reference Count: 118,,,,,
,,,,,
"Wu S.P.-J., Straub D.W., Liang T.-P.",How information technology governance mechanisms and strategic alignment influence organizational performance: Insights from a matched survey of business and it managers,2015,MIS Quarterly: Management Information Systems,Article,PARENT
"Agarwal, R., Lucas Jr., H.C.",The information systems identity crisis: Focusing on high-visibility and high-impact research,2005,MIS Quarterly: Management Information Systems,Review,CHILD
"Ali, S., Green, P.",Effective information technology (IT) governance mechanisms: An IT outsourcing perspective,2012,Information Systems Frontiers,Article,CHILD
"Aral, S., Weill, P.","IT assets, organizational capabilities, and firm performance: How resource allocations and organizational differences explain performance variation",2007,Organization Science,Article,CHILD
"Armstrong, J.S., Overton, T.S.",Estimating nonresponse bias in mail surveys,1977,Journal of Marketing Research,Article,CHILD
"Baker, E.H.",Leading Alignment,2004,CIO Insight,Article,CHILD
