Author,Title,Year,Source Title,Document Type,FAMILY_TYPE
"Kwak, Y.H., Smith, B.M.","Managing risks in mega defense acquisition projects: Performance, policy, and opportunities",2009,International Journal of Project Management,Article,CHILD
"Lechner, C., Floyd, S.W.",Group influence activities and the performance of strategic initiatives,2012,Strategic Management Journal,Article,CHILD
"Lee, T.W., Mitchell, T.R., Sablynski, C.J.","Qualitative Research in Organizational and Vocational Psychology, 1979-1999",1999,Journal of Vocational Behavior,Review,CHILD
"Lin, C., Pervan, G.",The practice of IS/IT benefits management in large Australian organizations,2003,Information and Management,Article,CHILD
"Locke, E.A., Latham, G.P.",Building a practically useful theory of goal setting and task motivation: A 35-year odyssey,2002,American Psychologist,Article,CHILD
"McCutcheon, D.M., Meredith, J.R.",Conducting case study research in operations management,1993,Journal of Operations Management,Article,CHILD
"Morgeson, F.P., DeRue, D.S., Karam, E.P.",Leadership in teams: A functional approach to understanding leadership structures and processes,2010,Journal of Management,Article,CHILD
"Morris, P.W.G., Jamieson, A.",Moving from corporate strategy to project strategy,2005,Project Management Journal,Article,CHILD
"Norris, G.D.",Post-investment appraisal,1996,Investing in Information Systems: Evaluation and Management,Article,CHILD
"Olsson, N.O.E., Johansen, A., Langlo, J.A., Torp, O.",Project ownership: Implications on success measurement,2008,Measuring Business Excellence,Article,CHILD
"Perry, J.L., Hondeghem, A., Wise, L.R.",Revisiting the motivational bases of public service: Twenty years of research and an Agenda for the future,2010,Public Administration Review,Article,CHILD
"Pinto, J.K., Prescott, J.E.",PLANNING AND TACTICAL FACTORS IN THE PROJECT IMPLEMENTATION PROCESS,1990,Journal of Management Studies,Article,CHILD
"Reitzig, M., Sorenson, O.",Biases in the selection stage of bottom-up strategy formulation,2013,Strategic Management Journal,Article,CHILD
"Rodgers, R., Hunter, J.E.",A foundation of good management practice in government: Management by objectives,1992,Public Administration Review,Article,CHILD
"Samset, K.","Projects, their quality at entry and challenges in the front-end phase",2009,Making Essential Choices with Scant Information: Front-End Decision Making in Major Projects,Book Chapter,CHILD
"Samset, K., Berg, P., Klakegg, O.J.",Front end governance of major public projects,2006,EURAM Conference,Article,CHILD
"Shenhar, A.J.",One size does not fit all projects: Exploring classical contingency domains,2001,Management Science,Article,CHILD
"Shenhar, A.J., Dvir, D., Levy, O., Maltz, A.C.",Project success: A multidimensional strategic concept,2001,Long Range Planning,Article,CHILD
"Siguaw, J.A., Simpson, P.M., Enz, C.A.",Conceptualizing innovation orientation: A framework for study and integration of innovation research,2006,Journal of Product Innovation Management,Article,CHILD
"Stogdill, R.M.","Leadership, membership and organization",1950,Psychological Bulletin,Article,CHILD
"Thorgren, S., Wincent, J., Anokhin, S.",The importance of compensating strategic network board members for network performance: A contingency approach,2010,British Journal of Management,Article,CHILD
"Turner, J.R.",Towards a theory of project management: The nature of the project governance and project management,2006,International Journal of Project Management,Editorial,CHILD
"Veld, M., Paauwe, J., Boselie, P.",HRM and strategic climates in hospitals: Does the message come across at the ward level?,2010,Human Resource Management Journal,Article,CHILD
"Williams, T., Samset, K.",Issues in front-end decision making on projects,2010,Project Management Journal,Article,CHILD
"Williams, T., Klakegg, O.J., Magnussen, O.M., Glasspool, H.",An investigation of governance frameworks for public projects in Norway and the UK,2010,International Journal of Project Management,Article,CHILD
"Winter, M., Szczepanek, T.",Projects and programmes as value creation processes: A new perspective and some practical implications,2008,International Journal of Project Management,Article,CHILD
"Yu, A.G., Flett, P.D., Bowers, J.A.",Developing a value-centred proposal for assessing project success,2005,International Journal of Project Management,Article,CHILD
"Zwikael, O., Globerson, S.",From Critical Success Factors to Critical Success Processes,2006,International Journal of Production Research,Article,CHILD
"Zwikael, O., Smyrk, J.",Project management for the creation of organisational value,2011,Project Management for the Creation of Organisational Value,Book,CHILD
"Zwikael, O., Smyrk, J.",A General Framework for Gauging the Performance of Initiatives to Enhance Organizational Value,2012,British Journal of Management,Article,CHILD
Reference Count: 52,,,,,
,,,,,
"Kawamura T., Takano K.",Factors Affecting Project Performance of is Development: Evidence from Japanese it Vendors,2014,Journal of Information Processing,Article,PARENT
"McLeod, L., MacDonell, S.G.",Factors that affect software systems development project outcomes: A survey of research,2011,ACM Computing Surveys,Article,CHILD
Nikkei Business Publications,Project survey of 800 Companies,2008,Nikkei Computer,Article,CHILD
[No author name available],Standish Group,2009,Standish Group Report Shows More Projects Failing and Less Successful Projects,Article,CHILD
"Fitzgerald, B.",An empirically-grounded framework for the information systems development process,1998,"Proceedings of the International Conference on Information Systems, ICIS 1998",Conference Paper,CHILD
"Furuyama, T., Kikuchi, N., Yasuda, M., Tsuruho, S.",Analysis of the factors that affect the performance of software projects,2007,Trans. Information Processing Society of Japan,Article,CHILD
"Jun, L., Qiuzhen, W., Qingguo, M.",The effects of project uncertainty and risk management on IS development project performance: A vendor perspective,2011,International Journal of Project Management,Article,CHILD
"Kawamura, T., Takano, K.",Research on factors of the organizational culture that affect the performance of information systems development,2012,Trans. Information Processing Society of Japan,Article,CHILD
"Wixom, B.H., Watson, H.J.",An empirical investigation of the factors affecting data warehousing success,2001,MIS Quarterly: Management Information Systems,Article,CHILD
"Kosugi, M., Hasegawa, N.",A preliminary study on factors constructing trust in public and private organizations,2009,Report of Central Research Institute of Electric Power Industry,Article,CHILD
"Muranaka, A., Nakaya, T.",Effects of data collection methods in social surveys on the willingness to pay: A Comparative study between mail survey and web survey,2009,Environmental Information Science,Article,CHILD
"West, D., Grant, T.",Agile development: Mainstream adoption has changed agility,2010,Agile Development: Mainstream Adoption Has Changed Agility,Article,CHILD
[No author name available],"CMMI for development, version 1.3",2010,"CMMI for Development, Version 1.3",Article,CHILD
"DeLone, W.H., McLean, E.R.",The DeLone and McLean model of information systems success: A ten-year update,2003,Journal of Management Information Systems,Conference Paper,CHILD
"Riley, L., Smith, G.",Developing and implementing IS: A case study analysis in social services,1997,Journal of Information Technology,Article,CHILD
"El Emam, K., Koru, A.G.",A replicated survey of IT software project failures,2008,IEEE Software,Article,CHILD
Nikkei Business Publications,Analysis of skill level from various viewpoints,2005,Nikkei IT Professional,Article,CHILD
[No author name available],Project Management Institute,2008,A Guide to the Project Management Body of Knowledge: PMBOK Guide,Article,CHILD
"Jiang, J.J., Klein, G.",Risks to different aspects of system success,1999,Information and Management,Article,CHILD
"Jiang, J., Klein, G.",Software development risks to project effectiveness,2000,Journal of Systems and Software,Article,CHILD
"Adam Mahmood, M., Burn, J.M., Gemoets, L.A., Jacquez, C.",Variables affecting information technology end-user satisfaction: a meta-analysis of the empirical literature,2000,International Journal of Human Computer Studies,Article,CHILD
"Lemon, W.F., Liebowitz, J., Burn, J., Hackney, R.",Information systems project failure: A comparative study of two countries,2002,Journal of Global Information Management,Article,CHILD
"Procaccino, J.D., Verner, J.M., Darter, M.E., Amadio, W.J.",Toward predicting software development success from the perspective of practitioners: An exploratory Bayesian model,2005,Journal of Information Technology,Article,CHILD
"Drew Procaccino, J., Verner, J.M., Lorenzet, S.J.",Defining and contributing to software development success,2006,Communications of the ACM,Review,CHILD
"Verner, J.M., Evanco, W.M.",In-house software development: What project management practices lead to success?,2005,IEEE Software,Article,CHILD
"Aladwani, A.M.",IS project characteristics and performance: A Kuwaiti illustration,2000,Journal of Global Information Management,Article,CHILD
"Barki, H., Rivard, S., Talbot, J.",An integrative contingency model of software project risk management,2001,Journal of Management Information Systems,Article,CHILD
"Butler, T., Fitzgerald, B.",Unpacking the systems development process: An empirical application of the CSF concept in a research context,1999,Journal of Strategic Information Systems,Article,CHILD
"Kim, C.S., Peterson, D.K.",A comparison of the perceived importance of information systems development strategies by developers from the United States and Korea,2003,Information Resources Management Journal,Review,CHILD
"Mabert, V.A., Soni, A., Venkataramanan, M.A.",Enterprise resource planning: Managing the implementation process,2003,European Journal of Operational Research,Article,CHILD
"Peterson, D.K., Kim, C., Kim, J.H., Tamura, T.","The perceptions of information systems designers from the United States, Japan, and Korea on success and failure factors",2002,International Journal of Information Management,Article,CHILD
"Jiang, J.J., Klein, G., Balloun, J.",Ranking of system implementation success factors,1996,Project Management Journal,Article,CHILD
"Pan, G.S.C., Pan, S.L., Flynn, D.",De-escalation of commitment to information systems projects: A process perspective,2004,Journal of Strategic Information Systems,Article,CHILD
"Schmidt, R., Lyytinen, K., Keil, M., Cule, P.",Identifying software project risks: An international Delphi study,2001,Journal of Management Information Systems,Article,CHILD
"Wang, E.T.G., Shih, S.-P., Jiang, J.J., Klein, G.",The relative influence of management control and user-IS personnel interaction on project performance,2006,Information and Software Technology,Article,CHILD
"Barry, C., Lang, M.",A comparison of 'traditional' and multimedia information systems development practices,2003,Information and Software Technology,Article,CHILD
"Oz, E., Sosik, J.J.",Why information systems projects are abandoned: A leadership and communication theory and exploratory study,2000,Journal of Computer Information Systems,Article,CHILD
"Somers, T., Nelson, K.",The impact of critical success factors across the stages of enterprise resource planning implementations,2001,Proceedings of the Hawaii International Conference on System Sciences,Article,CHILD
"Jiang, J.J., Klein, G., Discenza, R.","Pre-project partnering impact on an information system project, project team and project manager",2002,European Journal of Information Systems,Article,CHILD
"Wang, E., Chou, H.-W., Jiang, J.",The impacts of charismatic leadership style on team cohesiveness and overall performance during ERP implementation,2005,International Journal of Project Management,Article,CHILD
"Akkermans, H., Van Helden, K.",Vicious and virtuous cycles in ERP implementation: A case study of interrelations between critical success factors,2002,European Journal of Information Systems,Article,CHILD
"Aladwani, A.M.",An integrated performance model of information systems projects,2002,Journal of Management Information Systems,Article,CHILD
"Belassi, W., Tukel, O.I.",A new framework for determining critical success/failure factors in projects,1996,International Journal of Project Management,Article,CHILD
"Newman, M., Sabherwal, R.",Determinants of commitment to information systems development: A longitudinal investigation,1996,MIS Quarterly: Management Information Systems,Article,CHILD
"Sharma, R., Yetton, P.",The contingent effects of management support and task interdependence on successful information systems implementation,2003,MIS Quarterly: Management Information Systems,Review,CHILD
Reference Count: 44,,,,,
,,,,,
Nelson R.R.,"Project evaluation-project retrospectives: Evaluating project success, failure, and everything in between",2014,Strategic Information Management: Challenges and Strategies in Managing Information Systems,Book Chapter,PARENT
[No author name available],Standish Group,2003,Latest Standish Group CHAOS Report Shows Project Success Rates Have Improved by 50%,Article,CHILD
"Boddie, J.",The project post-mortem,1987,Computerworld,Article,CHILD
"Iacovou, C.L., Dexter, A.S.",Turning around runaway information technology projects,2004,California Management Review,Review,CHILD
"Abdel-Hamid, T.K., Madnick, S.E.",The elusive silver lining: How we fail to learn from software development failures,1990,Sloan Management Review,Article,CHILD
"Lyytinen, K., Hirschheim, R.",Information systems failures - A survey and classification of the empirical literature,1987,Oxford Surveys in Information Technology,Article,CHILD
"Pinto, J.K., Slevin, D.P.",Project success: Definitions and measurement techniques,1988,Project Management Journal,Article,CHILD
"Shenhar, A.J., Dvir, D., Levy, O., Maltz, A.C.",Project success: A multidimensional strategic concept,2001,Long Range Planning,Article,CHILD
Reference Count: 7,,,,,
,,,,,
"Keil M., Jeff Smith H., Iacovou C.L., Thompson R.L.",The dynamics of IT project status reporting: A self-reinforcing cycle of distrust,2014,Journal of the Association for Information Systems,Article,PARENT
"Athanassiades, J.C.",The distortion of upward communication in hierarchical organizations,1973,Academy of Management Journal,Article,CHILD
"Bloch, M., Blumberg, S., Laartz, J.","Delivering large-scale IT projects on time, on budget, and on value",2012,"Delivering Large-scale IT Projects on Time, on Budget, and on Value",Article,CHILD
"Eisenhardt, K.M.",Building theories from case study research,1989,Academy of Management Review,Article,CHILD
"Flint, D.J., Woodruff, R.B., Gardial, S.F.",Exploring the phenomenon of customers' desired value change in a business-to-business context,2002,Journal of Marketing,Article,CHILD
"Fulk, J., Mani, S.",Distortion of communication in hierarchical relationships,1986,Communication Yearbook,Article,CHILD
"Gregor, S.",The nature of theory in Information Systems,2006,MIS Quarterly: Management Information Systems,Article,CHILD
"Guinan, P.J., Cooprider, J.G., Faraj, S.",Enabling Software Development Team Performance during Requirements Definition: A Behavioral Versus Technical Approach,1998,Information Systems Research,Article,CHILD
"Holton, J.A.",The coding process and its challenges,2007,The Sage Handbook of Grounded Theory,Article,CHILD
"Lacovou, C.L., Thompson, R.L., Smith, H.J.",Selective status reporting in information systems projects: A dyadic-level investigation,2009,MIS Quarterly: Management Information Systems,Article,CHILD
"Keil, M., Im, G.P., Mähring, M.",Reporting bad news on software projects: The effects of culturally constituted views of face-saving,2007,Information Systems Journal,Article,CHILD
"Keil, M., Mann, J., Rai, A.",Why software projects escalate: An empirical analysis and test of four theoretical models,2000,MIS Quarterly: Management Information Systems,Article,CHILD
"Keil, M., Park, C.",Bad news reporting on troubled IT projects: Reassessing the mediating role of responsibility in the basic whistleblowing model,2010,Journal of Systems and Software,Article,CHILD
"Keil, M., Robey, D.",Turning around troubled software projects: An exploratory study of the deescalation of commitment to failing courses of action,1999,Journal of Management Information Systems,Article,CHILD
"Keil, M., Robey, D.",Blowing the whistle on troubled software projects,2001,Communications of the ACM,Article,CHILD
"Keil, M., Jeff Smith, H., Pawlowski, S., Jin, L.","‘Why Didn’t Somebody Tell Me?: Climate, Information Asymmetry, and Bad News About Troubled Projects",2004,Data Base for Advances in Information Systems,Article,CHILD
"Komiak, S.Y.X., Benbasat, I.",A two-process view of trust and distrust building in recommendation agents: A process-tracing study,2008,Journal of the Association for Information Systems,Article,CHILD
"Lee, A.S.",Integrating positivist and interpretive approaches to organizational research,1991,Organization Science,Article,CHILD
"Martin, P.Y., Turner, B.A.",Grounded Theory and Organizational Research,1986,The Journal of Applied Behavioral Science,Article,CHILD
"Oz, E.",When Professional Standards Are Lax: The Confirm Failure and its Lessons,1994,Communications of the ACM,Article,CHILD
"Park, C.W., Im, G., Keil, M.",Overcoming the mum effect in IT project reporting: Impacts of fault responsibility and time urgency,2008,Journal of the Association for Information Systems,Article,CHILD
"Park, C.W., Keil, M., Kim, J.W.",The effect of IT failure impact and personal morality on IT project reporting behavior,2009,IEEE Transactions on Engineering Management,Article,CHILD
"Park, C., Keil, M.",Organizational silence and whistle-blowing on IT projects: An integrated model,2009,Decision Sciences,Article,CHILD
"Pawlowski, S.D., Robey, D.",Bridging user organizations: Knowledge brokering and the work of information technology professionals,2004,MIS Quarterly: Management Information Systems,Article,CHILD
"Pentland, B.T.",Building process theory with narrative: From description to explanation,1999,Academy of Management Review,Article,CHILD
"Power, M.",The Audit Society: Rituals of Verification,1997,The Audit Society: Rituals of Verification,Article,CHILD
"Rau, K.G.","Effective governance of it: Design objectives, roles, and relationships",2004,Information Systems Management,Article,CHILD
"Schweitzer, M.E., Hershey, J.C., Bradlow, E.T.",Promises and lies: Restoring violated trust,2006,Organizational Behavior and Human Decision Processes,Article,CHILD
"Smith, H.J., Keil, M.",The reluctance to report bad news on troubled software projects: A theoretical model,2003,Information Systems Journal,Article,CHILD
"Smith, H.J., Thompson, R., Iacovou, C.",The impact of ethical climate on project status misreporting,2009,Journal of Business Ethics,Article,CHILD
"Snow, A.P., Keil, M.",The challenge of accurate software project status reporting: A two-stage model incorporating status errors and reporting bias,2002,IEEE Transactions on Engineering Management,Article,CHILD
"Snow, A.P., Keil, M., Wallace, L.",The effects of optimistic and pessimistic biasing on software project status reporting,2007,Information and Management,Article,CHILD
"Staw, B.M., Ross, J.","Behavior in escalation situations: Antecedents, prototypes, and solutions",1987,Research in Organizational Behavior,Article,CHILD
"Iacovou, C.L., Jeff Smith, H., Thompson, R.L.",The linkage between reporting quality and performance in information systems projects,2005,"Association for Information Systems - 26th International Conference on Information Systems, ICIS 2005: Forever New Frontiers",Conference Paper,CHILD
"Urquhart, C., Lehmann, H., Myers, M.D.",Putting the 'theory' back into grounded theory: Guidelines for grounded theory studies in information systems,2010,Information Systems Journal,Article,CHILD
"Van De Ven, A.H., Poole, M.S.",Explaining development and change in organizations,1995,Academy of Management Review,Article,CHILD
Reference Count: 35,,,,,
,,,,,
"Lee J.S., Cuellar M.J., Keil M., Johnson R.D.",The role of a bad news reporter in information technology project escalation: A deaf effect perspective,2014,Data Base for Advances in Information Systems,Article,PARENT
"Arkes, H.R., Blumer, C.",The psychology of sunk cost,1985,Organizational Behavior and Human Decision Processes,Article,CHILD
"Baird, I.S., Thomas, H.",Toward a contingency model of strategic risk taking,1985,Academy of Management Review,Article,CHILD
"Baron, R.M., Kenny, D.A.","The Moderator-Mediator Variable Distinction in Social Psychological Research. Conceptual, Strategic, and Statistical Considerations",1986,Journal of Personality and Social Psychology,Article,CHILD
"Bettman, J.R.",Perceived risk and its components: A model and empirical test,1973,Journal of Marketing Research,Article,CHILD
"Bowen, M.G.",The escalation phenomenon reconsidered: Decision dilemmas or decision errors?,1987,Academy of Management Review,Article,CHILD
"Brockner, J.",The escalation of commitment to a failing course of action: Toward theoretical progress,1992,Academy of Management Review,Article,CHILD
"Byrnes, J.P., Miller, D.C., Schafer, W.D.",Gender differences in risk taking: A meta-analysis,1999,Psychological Bulletin,Article,CHILD
"Calder, B.J., Phillips, L.W., Tybout, A.M.",Designing research for application,1981,Journal of Consumer Research,Article,CHILD
"Calder, B.J., Phillips, L.W., Tybout, A.M.",The concept of external validity,1982,Journal of Consumer Research,Article,CHILD
"Calder, B.J., Tybout, A.M.","A vision of theory, research, and the future of business schools",1999,Journal of the Academy of Marketing Science,Article,CHILD
"Chaiken, S.",Heuristic versus systematic information processing and the use of source versus message cues in persuasion,1980,Journal of Personality and Social Psychology,Article,CHILD
"Child, J.",Strategies of control and organizational behavior,1973,Administrative Science Quarterly,Article,CHILD
"Chin, W.W.",The partial least squares approach to structural equation modeling,1998,Modern Methods for Business Research,Article,CHILD
"Conlon, D.E., Garland, H.",The role of project completion information in resource allocation decisions,1993,Academy of Management Journal,Article,CHILD
"Cuellar, M.J., Keil, M., Johnson, R.D.",The deaf effect response to bad news reporting in information systems projects,2006,E-Service Journal,Article,CHILD
"Cunningham, W.H., Anderson, W.T., Murphy, J.H.",Are students real people?,1974,Journal of Business,Article,CHILD
"Dozier, J.B., Miceli, M.P.",Potential predictors of whistle-blowing: A prosocial behavior perspective,1985,Academy of Management Review,Article,CHILD
"Evans, J.St.B.T.",Bias in human reasoning: Causes and consequences,1989,Bias in Human Reasoning: Causes and Consequences,Article,CHILD
"Flyvbjerg, B., Budzier, A.",Why your it project may be riskier than you think,2011,Harvard Business Review,Article,CHILD
"Garland, H.",Throwing Good Money After Bad: The Effect of Sunk Costs on the Decision to Escalate Commitment to an Ongoing Project,1990,Journal of Applied Psychology,Article,CHILD
"Garland, H., Newport, S.",Effects of absolute and relative sunk costs on the decision to persist with a course of action,1991,Organizational Behavior and Human Decision Processes,Article,CHILD
"Gordon, M.E., Slade, L.A., Schmitt, N.",Student guinea pigs: Porcine predictors and particularistic phenomena,1987,Academy of Management Review,Article,CHILD
"Harrison, P.D., Harrell, A.","Impact of """"adverse selection"""" on managers' project evaluation decisions",1993,Academy of Management Journal,Article,CHILD
"Hickson, D.J.",A convergence in organization theory,1966,Administrative Science Quarterly,Article,CHILD
"Lacovou, C.L., Thompson, R.L., Smith, H.J.",Selective status reporting in information systems projects: A dyadic-level investigation,2009,MIS Quarterly: Management Information Systems,Article,CHILD
"Johnson, J.E.V., Powell, P.L.","Decision Making, Risk and Gender: Are Managers Different?",1994,British Journal of Management,Article,CHILD
"Kahneman, D., Tversky, A.",Prospect theory: An analysis of decision under risk,1979,Econometrica,Article,CHILD
"Keil, M.",Pulling the plug: Software project management and the problem of project escalation,1995,MIS Quarterly: Management Information Systems,Article,CHILD
"Keil, M., Mann, J., Rai, A.",Why software projects escalate: An empirical analysis and test of four theoretical models,2000,MIS Quarterly: Management Information Systems,Article,CHILD
"Keil, M., Mixon, R., Saarinen, T., Tuunainen, V.",Understanding runaway information technology projects: Results from an international research program based on escalation theory,1994,Journal of Management Information Systems,Article,CHILD
"Keil, M., Robey, D.",Blowing the whistle on troubled software projects,2001,Communications of the ACM,Article,CHILD
"Keil, M., Tan, B.C.Y., Wei, K.-K., Saarinen, T., Tuunainen, V., Wassenaar, A.",A cross-cultural study on escalation of commitment behavior in software projects,2000,MIS Quarterly: Management Information Systems,Article,CHILD
"Keil, M., Tiwana, A., Sainsbury, R., Sneha, S.",Toward a Theory of Whistleblowing Intentions: A Benefit-to-Cost Differential Perspective,2010,Decision Sciences,Article,CHILD
"KeiL, M., Truex, D.P., Mixon, R.",The Effects of Sunk Cost and Project Completion on Information Technology Project Escalation,1995,IEEE Transactions on Engineering Management,Article,CHILD
"Keil, M., Wallace, L., Turk, D., Dixon-Randall, G., Nulden, U.",Investigation of risk perception and risk propensity on the decision to continue a software development project,2000,Journal of Systems and Software,Article,CHILD
"Kenny, D.A., Kashy, D.A., Bolger, N.",Data analysis in social psychology,1998,The Handbook of Social Psychology,Article,CHILD
"King, N.",Template analysis,1998,Qualitative Methods and Analysis in Organizational Research: A Practical Guide,Article,CHILD
"Korzaan, M.",The influence of commitment to project objectives in information technology (IT) projects,2009,Review of Business Information Systems,Article,CHILD
"Korzaan, M., Morris, S.A.",Individual characteristics and the intention to continue project escalation,2009,Computers in Human Behavior,Article,CHILD
"Krueger, N., Dickson, P.R.",How Believing in Ourselves Increases Risk Taking: Perceived Self‐Efficacy and Opportunity Recognition,1994,Decision Sciences,Article,CHILD
"Lynch Jr., J.G.",Theory and external validity,1999,Journal of the Academy of Marketing Science,Article,CHILD
"Mähring, M., Keil, M., Mathiassen, L., Pries-Heje, J.",Making IT project de-escalation happen: An exploration into key roles,2008,Journal of the Association for Information Systems,Article,CHILD
[No author name available],The political gateways -Failures of public sector it projects,2006,MarketWatch: Technology,Article,CHILD
"Miceli, M.P., Near, J.P.",What makes whistle-blowers effective? Three field studies,2002,Human Relations,Article,CHILD
"Moon, H.",Looking forward and looking back: Integrating completion and sunk-cost effects within an escalation-of-commitment progress decision,2001,Journal of Applied Psychology,Article,CHILD
"Morrison, E.W., Milliken, F.J.",Organizational silence: A barrier to change and development in a pluralistic world,2000,Academy of Management Review,Article,CHILD
"Near, J.P., Miceli, M.P.",Effective whistle-blowing,1995,Academy of Management Review,Article,CHILD
"Newman, M., Sabherwal, R.",Determinants of commitment to information systems development: A longitudinal investigation,1996,MIS Quarterly: Management Information Systems,Article,CHILD
"Nicholson, N., Soane, E., Fenton-O'Creevy, M., Willman, P.",Personality and domain-specific risk taking,2005,Journal of Risk Research,Article,CHILD
"Nuijten, A.",Deaf effect in escalation of is-projects: An exploratory multi-case study on causes and auditor-manager interaction,2012,Deaf Effect for Risk Warnings: A Causal Examination Applied to Information Systems Projects,Article,CHILD
"O'Neal, E.C., Levine, D.W., Frank, J.F.",Reluctance to transmit bad news when the recipient is unknown: Experiments in five nations,1979,Social Behavior and Personality,Article,CHILD
"Park, C.W., Im, G., Keil, M.",Overcoming the mum effect in IT project reporting: Impacts of fault responsibility and time urgency,2008,Journal of the Association for Information Systems,Article,CHILD
"Park, C., Keil, M.",Organizational silence and whistle-blowing on IT projects: An integrated model,2009,Decision Sciences,Article,CHILD
"Peterson, R.A.",On the use of college students in social science research: Insights from a second-order meta-analysis,2001,Journal of Consumer Research,Article,CHILD
"Pornpitakpan, C.",The Persuasiveness of Source Credibility: A Critical Review of Five Decades' Evidence,2004,Journal of Applied Social Psychology,Review,CHILD
"Preacher, K.J., Hayes, A.F.",Asymptotic and resampling strategies for assessing and comparing indirect effects in multiple mediator models,2008,Behavior Research Methods,Conference Paper,CHILD
"Rakow, L.F.",Rethinking Gender Research in Communication,1986,Journal of Communication,Article,CHILD
"Remus, W.",Graduate students as surrogates for managers in experiments on business decision making,1986,Journal of Business Research,Article,CHILD
"Roser, C.","Involvement, Attention, and Perceptions of Message Relevance in the Response to Persuasive Appeals",1990,Communication Research,Article,CHILD
"Ross, J., Staw, B.M.",Organizational escalation and exit: Lessons from the Shoreham nuclear power plant,1993,Academy of Management Journal,Article,CHILD
"Rubinstein, D.",Standish group report: There's less development chaos today,2007,Software Development Times,Article,CHILD
"Schoorman, F.D.",Escalation Bias in Performance Appraisals: An Unintended Consequence of Supervisor Participation in Hiring Decisions,1988,Journal of Applied Psychology,Article,CHILD
"Schriesheim, C.A., Hinkin, T.R., Podsakoff, P.M.",Can Ipsative and Single-Item Measures Produce Erroneous Results in Field Studies of French and Raven's (1959) Five Bases of Power? An Empirical Investigation,1991,Journal of Applied Psychology,Article,CHILD
"Shrout, P.E., Bolger, N.",Mediation in experimental and nonexperimental studies: New procedures and recommendations,2002,Psychological Methods,Article,CHILD
"Sitkin, S.B., Pablo, A.L.",Reconceptualizing the determinants of risk behavior,1992,Academy of Management Review,Article,CHILD
"Sitkin, S.B., Weingart, L.R.",Determinants of risky decision-making behavior: A test of the mediating role of risk perceptions and propensity,1995,Academy of Management Journal,Article,CHILD
"Tversky, A., Kahneman, D.",Judgment under uncertainty: Heuristics and biases,1974,Science,Article,CHILD
"Smith, H.J., Keil, M.",The reluctance to report bad news on troubled software projects: A theoretical model,2003,Information Systems Journal,Article,CHILD
"Smith, H.J., Keil, M., Depledge, G.",Keeping mum as the project goes under: Toward an explanatory model,2001,Journal of Management Information Systems,Article,CHILD
"Snow, A.P., Keil, M., Wallace, L.",The effects of optimistic and pessimistic biasing on software project status reporting,2007,Information and Management,Article,CHILD
"Staw, B.M.",Knee-deep in the big muddy: a study of escalating commitment to a chosen course of action,1976,Organizational Behavior and Human Performance,Article,CHILD
"Staw, B.M.",Counterforces to change,1982,Change in Organizations,Article,CHILD
"Staw, B.M.",The escalation of commitment: An update and appraisal,1997,Organizational Decision Making,Article,CHILD
"Straub, D., Boudreau, M.-C., Gefen, D.",Validation guidelines for IS positivist research,2004,Communications of the Association for Information Systems,Article,CHILD
"Swieringa, R.J., Weick, K.E.",An assessment of laboratory experiments in accounting,1982,Journal of Accounting Research,Article,CHILD
"Tesser, A., Rosen, S., Conlee, M.C.",News valence and available recipient as determinants of news transmission,1972,Sociometry,Article,CHILD
"Wang, J., Oh, L.-B.",The impact of relationships and confucian ethics on Chinese employees' whistle-blowing willingness in software projects,2011,PACIS 2011 - 15th Pacific Asia Conference on Information Systems: Quality Research in Pacific,Conference Paper,CHILD
"Wanous, J.P., Reichers, A.E., Hudy, M.J.",Overall job satisfaction: How good are single-item measures?,1997,Journal of Applied Psychology,Article,CHILD
"Whyte, G.",Escalating commitment to a course of action: A reinterpretation,1986,Academy of Management Review,Article,CHILD
"Wissema, H.",Driving through red lights: How warning signals are missed or ignored,2002,Long Range Planning,Short Survey,CHILD
"Wong, K.F.E.",The role of risk in making decisions under escalation situations,2005,Applied Psychology,Article,CHILD
"Wong, K.F.E., Kwong, J.Y.Y.",The role of anticipated regret in escalation of commitment,2007,Journal of Applied Psychology,Article,CHILD
Reference Count: 82,,,,,
,,,,,
"Maitlis S., Christianson M.",Sensemaking in Organizations: Taking Stock and Moving Forward,2014,Academy of Management Annals,Review,PARENT
"Abolafia, M.Y.",Narrative construction as sensemaking: How a central bank thinks,2010,Organization Studies,Article,CHILD
"Abolafia, M.Y., Kilduff, M.",Enacting market crisis: The social construction of a speculative bubble,1988,Administrative Science Quarterly,Article,CHILD
"Allard-Poesi, F.",The paradox of sensemaking in organizational analysis,2005,Organization,Article,CHILD
"Anand, N., Jones, B.C.","Tournament rituals, category dynamics, and field configuration: The case of the booker prize",2008,Journal of Management Studies,Article,CHILD
"Anand, N., Peterson, R.A.",When Market Information Constitutes Fields: Sensemaking of Markets in the Commercial Music Industry,2000,Organization Science,Article,CHILD
"Anand, N., Watson, M.R.",Tournament rituals in the evolution of fields: The case of the Grammy Awards,2004,Academy of Management Journal,Article,CHILD
"Ancona, D.",Sensemaking: Framing and acting in the unknown,2012,"The Handbook for Teaching Leadership: Knowing, Doing, and Being",Article,CHILD
"Anderson, R.A., McDaniel Jr., R.R.",Managing health care organizations: Where professionalism meets complexity science,2000,Health Care Management Review,Review,CHILD
