Author,Title,Year,Source Title,Document Type,FAMILY_TYPE
"Wiedmann, T., Minx, J.",A definition of carbon footprint,2007,A Definition of 'Carbon Footprint',Article,CHILD
"Winn, M.L., Angell, L.C.",Towards a process model of corporate greening,2000,Organization Studies,Article,CHILD
Reference Count: 60,,,,,
,,,,,
"Patón-Romero J.D., Rodríguez M., Piattini M.",A SPICE-based maturity model for the governance and management of Green IT,2017,Communications in Computer and Information Science,Conference Paper,PARENT
"Calero, C., Piattini, M.",Green in software engineering,2015,Green in Software Engineering,Book,CHILD
"Patón-Romero, J.D., Piattini, M.",Indicators for green in IT audits: A systematic mapping study,2016,CEUR Workshop Proceedings,Conference Paper,CHILD
"Patón-Romero, J.D., Piattini, M.","García Rodríguez de Guzmán, I.: A Governance and Management Framework for Green IT",0000,Sustainability (Submitted),Article,CHILD
"Cass, A., Volcker, C., Winzer, L., Carranza, J.M., Dorling, A.",SPiCE for SPACE: A process assessment and improvement method for space software development,2001,ESA Bulletin,Article,CHILD
"Garzás, J., Pino, F.J., Piattini, M., Fernández, C.M.",A maturity model for the Spanish software industry based on ISO standards,2013,Computer Standards and Interfaces,Article,CHILD
"Gökalp, E., Demirörs, O.",Towards a process capability assessment model for government domain,2016,Communications in Computer and Information Science,Conference Paper,CHILD
"Ivanyos, J., Sándor-Kriszt, É.",ECQA Governance SPICE assessor skills for evaluating integrated risk management scenarios,2015,Journal of Software: Evolution and Process,Article,CHILD
"Lami, G., Biscoglio, I., Falcini, F.",An empirical study on software testing practices in automotive,2016,Communications in Computer and Information Science,Conference Paper,CHILD
"Mesquida, A.L., Mas, A.",Implementing information security best practices on software lifecycle processes: The ISO/IEC 15504 Security Extension,2015,Computers and Security,Article,CHILD
"Mc Caffery, F., Dorling, A.",Medi SPICE development,2010,Journal of Software Maintenance and Evolution,Conference Paper,CHILD
"Söylemez, M., Tarhan, A.",The use of maturity/capability frameworks for healthcare process assessment and improvement,2016,Communications in Computer and Information Science,Conference Paper,CHILD
"Varkoi, T., Nevalainen, R., Mäkinen, T.","Toward nuclear SPICE - Integrating IEC 61508, IEC 60880 and SPICE",2014,Journal of Software: Evolution and Process,Article,CHILD
"Carretero, A.G., Gualo, F., Caballero, I., Piattini, M.",MAMD 2.0: Environment for data quality processes implantation based on ISO 8000-6X and ISO/IEC 33000,2016,Comput. Stand. Interfaces,Article,CHILD
[No author name available],"CMMI for development, version 1.3",2010,"CMMI for Development, Version 1.3",Article,CHILD
"Buchalcevova, A.",Green ICT maturity model for czech SMEs,2015,Journal of Systems Integration,Article,CHILD
"Hankel, A., Oud, L., Saan, M., Lago, P.",A maturity model for green ICT: The case of the SURF green ICT maturity model,2014,EnviroInfo,Article,CHILD
Reference Count: 16,,,,,
,,,,,
"Proença D., Vieira R., Borbinha J.",Information governance maturity model final development iteration,2017,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),Conference Paper,PARENT
"Lei, T., Ligtvoet, A., Volker, L., Herder, P.",Evaluating asset management maturity in the netherlands: A compact benchmark of eight different asset management organizations,2011,Proceedings of the 6th World Congress of Engineering Asset Management,Article,CHILD
ISO 9001,Quality management systems - Requirements,2015,Quality Management Systems - Requirements,Article,CHILD
[No author name available],"CMMI for services, version 1.3. Software Engineering Institute",2010,"Carnegie Mellon University, Tech. Rep. CMU/SEI-2010-TR-034",Article,CHILD
"Fitterer, R., Rohner, P.",Towards assessing the networkability of health care providers: A maturity model approach,2010,Information Systems and e-Business Management,Article,CHILD
"Sen, A., Ramamurthy, K., Sinha, A.P.",A model of data warehousing process maturity,2012,IEEE Transactions on Software Engineering,Article,CHILD
"Mettler, T.",A design science research perspective on maturity models in information systems,2009,A Design Science Research Perspective on Maturity Models in Information Systems,Article,CHILD
"Kohlegger, M., Maier, R., Thalmann, S.",Understanding maturity models results of a structured content analysis,2009,Proceedings of I-KNOW 2009 - 9th International Conference on Knowledge Management and Knowledge Technologies and Proceedings of I-SEMANTICS 2009 - 5th International Conference on Semantic Systems,Conference Paper,CHILD
"Kent Crawford, J.",The project management maturity model,2006,Information Systems Management,Article,CHILD
"Jamaluddin, R., Chin, C.M.M., Lee, C.W.",Understanding the requirements for project management maturity models: Awareness of the ICT industry in Malaysia,2010,IEEM2010 - IEEE International Conference on Industrial Engineering and Engineering Management,Conference Paper,CHILD
"Peffers, K., Tuunanen, T., Rothenberger, M.A., Chatterjee, S.",A design science research methodology for information systems research,2007,Journal of Management Information Systems,Article,CHILD
"Mettler, T., Rohner, P., Winter, R.",Towards a classification of maturity models in information systems,2010,Management of the Interconnected World - ItAIS: The Italian Association for Information Systems,Conference Paper,CHILD
"Poeppelbuss, J., Niehaves, B., Simons, A., Becker, J.",Maturity models in information systems research: Literature search and analysis,2011,Communications of the Association for Information Systems,Article,CHILD
"Maier, A.M., Moultrie, J., Clarkson, P.J.",Assessing organizational capabilities: Reviewing and guiding the development of maturity grids,2012,IEEE Transactions on Engineering Management,Article,CHILD
"Becker, J., Knackstedt, R., Pöppelbuß, J.",Developing maturity models for IT management - A procedure model and its application,2009,Business &amp; Information Systems Engineering,Article,CHILD
"Hevner, A.R., March, S.T., Park, J., Ram, S.",Design science in information systems research,2004,MIS Quarterly: Management Information Systems,Article,CHILD
"Brown, A.",Practical Digital Preservation-A How-to Guide for Organizations of Any Size,2013,Facet Publishing,Article,CHILD
"Proenca, D., Vieira, R., Borbinha, J.",A maturity model for information governance,2016,"Iberian Conference on Information Systems and Technologies, CISTI",Conference Paper,CHILD
"Proença, D., Vieira, R., Borbinha, J.",Towards a systematic information governance maturity assessment,2016,"13Th International Conference on Digital Preservation (Ipres 2016), Bern",Article,CHILD
Reference Count: 18,,,,,
,,,,,
"Gallidabino A., Pautasso C.",Maturity model for liquid web architectures,2017,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),Conference Paper,PARENT
"Abbott, M.L., Fisher, M.T.","The Art of Scalability: Scalable Web Architecture, Processes, and Organizations for the Modern Enterprise",2009,"The Art of Scalability: Scalable Web Architecture, Processes, and Organizations for the Modern Enterprise",Article,CHILD
"Badam, S.K., Elmqvist, N.",Polychrome: A cross-device framework for collaborative web visualization,2014,ITS 2014 - Proceedings of the 2014 ACM International Conference on Interactive Tabletops and Surfaces,Conference Paper,CHILD
"Bellucci, F., Ghiani, G., Paternò, F., Santoro, C.",Engineering JavaScript state persistence of web applications migrating across multiple devices,2011,"Proceedings of the 2011 SIGCHI Symposium on Engineering Interactive Computing Systems, EICS 2011",Conference Paper,CHILD
"Bila, N., Ronda, T., Mohomed, I., Truong, K.N., De Lara, E.",PageTailor: Reusable end-user customization for the mobile web,2007,"MobiSys'07: Proceedings of the 5th International Conference on Mobile Systems, Applications and Services",Conference Paper,CHILD
"Brusilovsky, P., Maybury, M.T.",From adaptive hypermedia to the adaptive web,2002,Communications of the ACM,Article,CHILD
"Casteleyn, S., Garrigós, I., Mazón, J.-N.","Ten years of Rich Internet applications: A systematic mapping study, and beyond",2014,ACM Transactions on the Web,Article,CHILD
"Elmqvist, N.",Distributed user interfaces: State of the art,2011,Distributed User Interfaces,Article,CHILD
"Esenther, A.W.",Instant co-browsing: Lightweight real-time collaborative web browsing,2002,Proc. of the 11th Int. WWW Conference,Article,CHILD
"Frosini, L., Manca, M., Paternò, F.",A framework for the development of distributed interactive applications,2013,EICS 2013 - Proceedings of the ACM SIGCHI Symposium on Engineering Interactive Computing Systems,Conference Paper,CHILD
"Gallidabino, A., Pautasso, C.",Deploying Stateful Web Components on Multiple Devices with Liquid.js for Polymer,2016,"Proceedings - 2016 19th International ACM SIGSOFT Symposium on Component-Based Software Engineering, CBSE 2016",Conference Paper,CHILD
"Gallidabino, A., Pautasso, C., Ilvonen, V., Mikkonen, T., Systa, K., Voutilainen, J.-P., Taivalsaari, A.",On the architecture of liquid software: technology alternatives and design space,2016,"Proceedings - 2016 13th Working IEEE/IFIP Conference on Software Architecture, WICSA 2016",Conference Paper,CHILD
"Gallidabino, A., Pautasso, C., Mikkonen, T., Systä, K., Voutilainen, J.-P., Taivalsaari, A.",Architecting liquid software,2017,Journal of Web Engineering,Article,CHILD
"Ghiani, G., Paternò, F., Santoro, C.",On-demand cross-device interface components migration,2010,ACM International Conference Proceeding Series,Conference Paper,CHILD
"Hartman, J., Manber, U., Peterson, L., Proebsting, T.",Liquid software: A new paradigm for networked systems,1996,Liquid Software: A New Paradigm for Networked Systems,Article,CHILD
"Husmann, M., Rossi, N.M., Norrie, M.C.",Usage analysis of cross-device web applications,2016,PerDis 2016 - Proceedings of the 5th ACM International Symposium on Pervasive Displays,Conference Paper,CHILD
"Husmann, M., Norrie, M.C.",XD-MVC: Support for cross-device development,2015,1st InternationalWorkshop on Interacting with Multi-Device Ecologies in the Wild (Cross-Surface 2015),Article,CHILD
"Jazayeri, M.",Some trends in Web application development,2007,FoSE 2007: Future of Software Engineering,Conference Paper,CHILD
"Kovachev, D., Renzel, D., Nicolaescu, P., Klamma, R.",DireWolf - Distributing and migrating user interfaces for widget-based web applications,2013,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),Conference Paper,CHILD
"Krug, M., Wiedemann, F., Gaedke, M.",Smartcomposition: A component-based approach for creating multi-screen mashups,2014,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),Article,CHILD
"Lakshman, A., Malik, P.",Cassandra - A decentralized structured storage system,2010,Operating Systems Review (ACM),Conference Paper,CHILD
"Mikkonen, T., Systä, K., Pautasso, C.",Towards liquid web applications,2015,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),Conference Paper,CHILD
"Nebeling, M., Speicher, M., Norrie, M.C.",CrowdAdapt: Enabling crowdsourced web page adaptation for individual viewing conditions and preferences,2013,EICS 2013 - Proceedings of the ACM SIGCHI Symposium on Engineering Interactive Computing Systems,Conference Paper,CHILD
"Raposo, M., Delgado, J.",Empowering the web user with a browserver,2010,Communications in Computer and Information Science,Conference Paper,CHILD
"Santosa, S., Wigdor, D.",A field study of multi-device workflows in distributed workspaces,2013,UbiComp 2013 - Proceedings of the 2013 ACM International Joint Conference on Pervasive and Ubiquitous Computing,Conference Paper,CHILD
"Schollmeier, R.",A definition of peer-to-peer networking for the classification of peer-to-peer architectures and applications,2001,"Proceedings - 1st International Conference on Peer-to-Peer Computing, P2P 2001",Conference Paper,CHILD
"Sivasubramanian, S., Pierre, G., van Steen, M., Alonso, G.",Analysis of caching and replication strategies for web applications,2007,IEEE Internet Computing,Article,CHILD
"Taivalsaari, A., Mikkonen, T.",A Roadmap to the Programmable World: Software Challenges in the IoT Era,2017,IEEE Software,Article,CHILD
"Taivalsaari, A., Mikkonen, T., Systa, K.",Liquid software manifesto: The era of multiple device ownership and its implications for software architecture,2014,Proceedings - International Computer Software and Applications Conference,Conference Paper,CHILD
"Voutilainen, J.-P., Mikkonen, T., Systä, K.",Synchronizing application state using virtual DOM trees,2016,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),Conference Paper,CHILD
"Wallis, M., Henskens, F., Hannaford, M.",A distributed content storage model for web applications,2010,"Proceedings - 2nd International Conference on Evolving Internet, Internet 2010, 1st International Conference on Access Networks, Services and Technologies, Access 2010",Conference Paper,CHILD
"Yang, J., Wigdor, D.",Panelrama: Enabling easy specification of cross-device web applications,2014,Conference on Human Factors in Computing Systems - Proceedings,Conference Paper,CHILD
Reference Count: 31,,,,,
,,,,,
"Andrade S., Saraiva F.",Principled evaluation of strengths and weaknesses in FLOSS communities: A systematic mixed methods maturity model approach,2017,IFIP Advances in Information and Communication Technology,Conference Paper,PARENT
"Bitzer, J., Schröder, P.H.",The Economics of Open Source Software Development,2006,The Economics of Open Source Software Development,Book,CHILD
"Capiluppi, A., Lago, P., Morisio, M.",Characteristics of open source projects,2003,"Proceedings of the European Conference on Software Maintenance and Reengineering, CSMR",Conference Paper,CHILD
"Crowston, K., Howison, J.",Assessing the health of open source communities,2006,Computer,Article,CHILD
"Fitzgerald, B.",The transformation of open source software,2006,MIS Quarterly: Management Information Systems,Article,CHILD
"Franco-Bedoya, O.",Open source software ecosystems: Towards a modelling framework,2015,IFIP Advances in Information and Communication Technology,Conference Paper,CHILD
"Gacek, C., Arief, B.",The Many Meanings of Open Source,2004,IEEE Software,Review,CHILD
"Izquierdo-Cortazar, D., Gonzalez-Barahona, J.M., Dueñas, S., Robles, G.",Towards automated quality models for software development communities: The QualOSS and FLOSSMetrics case,2010,"Proceedings - 7th International Conference on the Quality of Information and Communications Technology, QUATIC 2010",Conference Paper,CHILD
"Johannesson, P., Perjons, E.",An introduction to design science,2014,An Introduction to Design Science,Book,CHILD
"Karanović, J.",Free Software and the Politics of Sharing,2012,Digital Anthropology,Article,CHILD
"Von Krogh, G., Von Hippel, E.",The promise of research on open source software,2006,Management Science,Article,CHILD
"Kuwata, Y., Takeda, K., Miura, H.",A study on maturity model of open source software community to estimate the quality of products,2014,Procedia Computer Science,Conference Paper,CHILD
"Lanubile, F., Ebert, C., Prikladnicki, R., Vizcano, A.",Collaboration tools for global software engineering,2010,IEEE Software,Article,CHILD
"Lin, Y.-W.",Hacker culture and the FLOSS innovation,2012,International Journal of Open Source Software and Processes,Article,CHILD
"Michlmayr, M.",Software process maturity and the success of free software projects,2005,Software Engineering: Evolution and Emerging Technologies,Article,CHILD
"Ortega, F., Gonzalez-Barahona, J.M.",Quantitative analysis of the Wikipedia community of users,2007,"Proceedings of the Conference on Object-Oriented Programming Systems, Languages, and Applications, OOPSLA",Conference Paper,CHILD
"Petrinja, E., Nambakam, R., Sillitti, A.",Introducing the opensource maturity model,2009,"Proceedings of the 2009 ICSE Workshop on Emerging Trends in Free/Libre/Open Source Software Research and Development, FLOSS 2009",Conference Paper,CHILD
"Scacchi, W.",Socio-technical interaction networks in free/open source software development processes,2005,Software Process Modeling,Article,CHILD
"Sigfridsson, A., Sheehan, A.",On qualitative methodologies and dispersed communities: Reflections on the process of investigating an open source community,2011,Information and Software Technology,Article,CHILD
"Soto, M., Ciolkowski, M.",The QualOSS open source assessment model measuring the performance of open source communities,2009,"2009 3rd International Symposium on Empirical Software Engineering and Measurement, ESEM 2009",Conference Paper,CHILD
"von Wangenheim, C.G., Hauck, J.C.R., von Wangenheim, A.",Enhancing open source software in alignment with CMMI-DEV,2009,IEEE Software,Article,CHILD
Reference Count: 20,,,,,
,,,,,
"Carvalho J.V., Rocha Á., Abreu A.",HISMM - Hospital information system maturity model: A synthesis,2017,Advances in Intelligent Systems and Computing,Conference Paper,PARENT
"Fitterer, R., Rohner, P.",Towards assessing the networkability of health care providers: A maturity model approach,2010,Information Systems and e-Business Management,Article,CHILD
"Ahtonen, A.",Healthy and active ageing: Turning the 'silver' economy into gold. European Policy Centre,2012,"Europe’s Political Economy-Coalition for Health, Ethics and Society (CHES)",Article,CHILD
"Khoumbati, K., Themistocleous, M., Irani, Z.",Evaluating the adoption of enterprise application integration in health-care organizations,2006,Journal of Management Information Systems,Article,CHILD
"Mettler, T.",Transformation of the hospital supply chain: How to measure the maturity of supplier relationship management systems in hospitals?,2011,International Journal of Healthcare Information Systems and Informatics,Article,CHILD
"Van Dyk, L., Schutte, C.S.L.",The telemedicine service maturity model: A framework for the measurement and improvement of telemedicine services,2013,Telemedicine,Article,CHILD
"Rocha, A., Vasconcelos, J.",Os modelos de maturidade na gestão de sistemas de informação,2004,Journal of the Faculty of Sciences and Technology at University Fernando Pessoa,Article,CHILD
"Becker, J., Knackstedt, R., Pöppelbuß, J.",Developing maturity models for IT management - A procedure model and its application,2009,Business &amp; Information Systems Engineering,Article,CHILD
"King, W.R., Teo, T.S.H.",Integration between business planning and information systems planning: Validating a stage hypothesis,1997,Decision Sciences,Article,CHILD
"de Bruin, T., Rosemann, M., Freeze, R., Kulkarni, U.",Understanding the main phases of developing a maturity assessment model,2005,ACIS 2005 Proceedings - 16th Australasian Conference on Information Systems,Conference Paper,CHILD
"Mettler, T., Rohner, P.",Situational maturity models as instrumental artifacts for organizational design,2009,"Proceedings of the 4th International Conference on Design Science Research in Information Systems and Technology, DESRIST '09",Conference Paper,CHILD
"Kohlegger, M., Maier, R., Thalmann, S.",Understanding maturity models results of a structured content analysis,2009,Proceedings of I-KNOW 2009 - 9th International Conference on Knowledge Management and Knowledge Technologies and Proceedings of I-SEMANTICS 2009 - 5th International Conference on Semantic Systems,Conference Paper,CHILD
"Bhidé, A.V.","The Origin and Evolution of New Businesses. Oxford University Press, New York, NY",2000,USA,Article,CHILD
"Gibson, C.F., Nolan, R.L.",Managing the four stages of EDP growth,1974,Harvard Business Review,Article,CHILD
"Rocha, Á.",Evolution of information systems and technologies maturity in healthcare,2011,International Journal of Healthcare Information Systems and Informatics,Article,CHILD
"Nolan, R.L.",Managing the crisis in data processing,1979,Harvard Business Review,Article,CHILD
"McKenney, J.L., McFarlan, F.W.",The information archipelago-maps and bridges,1982,Harvard Business Review,Article,CHILD
"King, J.L., Kraemer, K.L.",Evolution and Organizational Information Systems: An Assessment of Nolan's Stage Model,1984,Communications of the ACM,Article,CHILD
"Huff, S.L., Munro, M.C., Martin, B.H.",Growth stages of end user computing,1988,Communications of the ACM,Article,CHILD
"Mutsaers, E.-J., Van Der Zee, H., Giertz, H.",The evolution of information technology,1998,Information Management and Computer Security,Article,CHILD
"Khandelwal, Vijay K., Ferguson, Jeff R.",Critical success factors (CSFs) and the growth of IT in selected geographic regions,1999,Proceedings of the Hawaii International Conference on System Sciences,Conference Paper,CHILD
"Nolan, R., Koot, W.",Nolan stages theory today: A framework for senior and IT management to manage information technology,1992,Holland Management Review,Article,CHILD
"Damsgaard, J., Scheepers, R.",Managing the crises in intranet implementation: A stage model,2000,Information Systems Journal,Article,CHILD
[No author name available],"CMMI for development, version 1.3",2010,"CMMI for Development, Version 1.3",Article,CHILD
"Kent Crawford, J.",The project management maturity model,2006,Information Systems Management,Article,CHILD
"Brookes, N., Clark, R.",Using Maturity Models to Improve Project Management Practice. POMS 20th Annual Conference,2009,Orlando Florida USA.,Article,CHILD
"Venkatesh, V., Morris, M.G., Davis, G.B., Davis, F.D.",User acceptance of information technology: Toward a unified view,2003,MIS Quarterly: Management Information Systems,Article,CHILD
"Renken, J.",Developing an IS/ICT management capability maturity framework,2004,Proceedings of the 2004 Annual Research Conference of the South African Institute of Computer Scientists and Information Technologists on IT Research in Developing Countries,Article,CHILD
"Earl, M.J.",Evolving the E-Business,2000,Business Strategy Review,Article,CHILD
"Gardler, R., Mehandjiev, N.",Supporting component-based software evolution,2003,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),Article,CHILD
"Berztiss, A.T.",Capability maturity for knowledge management,2002,"Proceedings - International Workshop on Database and Expert Systems Applications, DEXA",Conference Paper,CHILD
"Maybury, M.T.",Knowledge Management at the MITRE Corporation,2002,The MITRE Corporation,Article,CHILD
"Rosemann, M., DeBruin, T.",Business process management maturity - A model for progression,2005,Proceedings of the 13th ECIS,Article,CHILD
[No author name available],NASCIO enterprise architecture maturity model version 1.3,2003,National Association of State Chief Information Officers,Article,CHILD
"Sharma, B.",Electronic healthcare maturity model (eHMM): A White paper,2008,Electronic Healthcare Maturity Model (eHMM),Article,CHILD
"Garets, D., Davis, M.","Electronic Medical Records vs. Electronic Health Records:Yes, There Is a Difference",2006,HIMSS Analytics White Paper,Article,CHILD
[No author name available],EMR Adoption Model,2008,The EMR Adoption Model,Article,CHILD
"Holland, M., Dunbrack, L., Piai, S.",Healthcare IT Maturity Model: Western European Hospitals-The Leading Countries,2008,European IT opportunity: healthcare healthcare provider IT strategies,Article,CHILD
"Priestman, W.",ICT Strategy 2007–2011 for The Royal Liverpool and Broadgreen University Hospitals NHS Trust,2007,ICT Strategy 2007-2011 for the Royal Liverpool &amp; Broadgreen University Hospital Trust,Article,CHILD
"van de Wetering, R., Batenburg, R.",A PACS maturity model: A systematic meta-analytic review on maturation and evolvability of PACS in the hospital enterprise,2009,International Journal of Medical Informatics,Article,CHILD
[No author name available],Interoperability Maturity Model: Version 2.0,2007,National E-Health Transition Authority Ltd,Article,CHILD
"Gonçalves, J.J., Rocha, Á.M.",A decision support system for quality of life in head and neck oncology patients,2012,Head and Neck Oncology,Article,CHILD
"Mettler, T.",A design science research perspective on maturity models in information systems,2009,A Design Science Research Perspective on Maturity Models in Information Systems,Article,CHILD
"Carvalho, J.V., Rocha, Á., Abreu, A.",Information systems and technologies maturity models for healthcare: A systematic literature review,2016,Advances in Intelligent Systems and Computing,Conference Paper,CHILD
Reference Count: 43,,,,,
,,,,,
"Fath-Allah A., Cheikhi L., Al-Qutaish R.E., Idri A.",A Validation of a Measurement Based E-Government Portals' Maturity Model,2016,"Proceedings - 42nd Euromicro Conference on Software Engineering and Advanced Applications, SEAA 2016",Conference Paper,PARENT
"Fath-Allah, A., Cheikhi, L., Al-Qutaish, R.E., Idri, A.",E-government portals best practices: A comprehensive survey,2014,Electronic Government,Article,CHILD
"Fath-Allah, A., Cheikhi, L., Al-Qutaish, R.E., Idri, A.",E-government maturity models: A comparative study,2014,International Journal of Software Engineering &amp; Applications,Article,CHILD
"Fath-Allah, A., Cheikhi, L., Al-Qutaish, R.E., Idri, A.",Towards a measurement-based e-government portals maturity model,2014,"International Journal of Social, Management, Economics and Business Engineering",Article,CHILD
"Fath-Allah, A., Cheikhi, L., Al-Qutaish, R.E., Idri, A.",E-government portals' maturity models: A best practices' coverage perspective,2015,J. Softw.,Article,CHILD
"Fath-Allah, A., Cheikhi, L., Al-Qutaish, R.E., Idri, A.",Towards a best practice based e-government portals maturity model,2014,Proceedings of the International Conference on Computer Science and Information Systems (ICSIS'14),Article,CHILD
"Sørum, H.","An empirical investigation of user involvement, website quality and perceived user satisfaction in eGovernment environments",2011,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),Conference Paper,CHILD
"Peters, R.M., Janssen, M., Van Engers, T.M.",Measuring e-government impact: Existing practices and shortcomings,2004,ACM International Conference Proceeding Series,Conference Paper,CHILD
"Georgescu, M.-R., Georgescu, I.",Do we need a powerful E-government,2008,Innovation and Knowledge Management in Business Globalization: Theory and Practice - Proceedings of the 10th International Business Information Management Association Conference,Conference Paper,CHILD
"Rodríguez, R.A., Welicki, L., Giulianelli, D.A., Vera, P.M.",Measurement framework for evaluating e-Governance on municipalities websites,2008,ACM International Conference Proceeding Series,Conference Paper,CHILD
"Kumar, V., Mukerji, B., Butt, I., Persaud, A.",Factors for successful e-government adoption: A conceptual framework,2007,The Electronic Journal of E-Government,Article,CHILD
Capgemini,Digitizing Public Services in Europe: Putting ambition into action,2010,Digitizing Public Services in Europe: Putting Ambition into Action,Article,CHILD
"Berntzen, L., Olsen, M.G.",Benchmarking e-government: A comparative review of three international benchmarking studies,2009,"Proceedings of the 3rd International Conference on Digital Society, ICDS 2009",Conference Paper,CHILD
"DeLone, W.H., McLean, E.R.",Information systems success: The quest for the dependent variable,1992,Information Systems Research,Article,CHILD
"DeLone, W.H., McLean, E.R.",The DeLone and McLean model of information systems success: A ten-year update,2003,Journal of Management Information Systems,Conference Paper,CHILD
"Makolm, J.",Best practice in e-government,2002,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),Conference Paper,CHILD
"West, D.M.",E-Government and the Transformation of Service Delivery and Citizen Attitudes,2004,Public Administration Review,Article,CHILD
Accenture,"eGovernment leadership: High performance, maximum value",2004,"EGovernment Leadership: High Performance, Maximum Value",Article,CHILD
"Dunleavy, P., Margetts, H.",Government on the Web II,2002,Government on the Web II,Article,CHILD
"Papadomichelaki, X., Mentzas, G.",E-GovQual: A multiple-item scale for assessing e-government service quality,2012,Government Information Quarterly,Article,CHILD
"Alsmadi, I., Al-Kabi, M., Wahbeh, A.",A conceptual organization for websites metrics and E-Government websites: A case study,2012,Int. J. Inf. Commun. Technol. Hum. Dev. IJICTHD,Article,CHILD
"Posch, K.C., Posch, R., Tauber, A., Zefferer, T., Zwattendorfer, B.",Secure and privacy-preserving egovernment-best practice Austria,2011,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),Article,CHILD
"Klischewski, R., Askar, E.",Success factors of developing G2G services: The case of Egypt,2010,ACM International Conference Proceeding Series,Conference Paper,CHILD
"Assar, S., Boughzala, I., Isckia, T.",eGovernment trends in the web 2.0 era and the open innovation perspective: An exploratory field study,2011,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),Conference Paper,CHILD
"Alasem, A.",An overview of e-government metadata standards and initiatives based on dublin core,2009,Electronic Journal of e-Government,Article,CHILD
"Bhattacharya, D., Gulla, U., Gupta, M.P.",E-service quality model for Indian government portals: Citizens' perspective,2012,Journal of Enterprise Information Management,Article,CHILD
"Rohleder, S.J., Jupp, V.",E-government leadership: Engaging the customer,2003,Accenture,Article,CHILD
"Lee, G., Kwak, Y.H.",An Open Government Maturity Model for social media-based public engagement,2012,Government Information Quarterly,Article,CHILD
"Layne, K., Lee, J.",Developing fully functional E-government: A four stage model,2001,Government Information Quarterly,Article,CHILD
"Kim, D.-Y., Grant, G.",E-government maturity model using the capability maturity model integration,2010,Journal of Systems and Information Technology,Article,CHILD
"Wohlin, C., Runeson, P., Höst, M., Ohlsson, M.C., Regnell, B., Wesslén, A.",Experimentation in software engineering,2012,Experimentation in Software Engineering,Book,CHILD
Reference Count: 30,,,,,
,,,,,
"Willner O., Gosling J., Schönsleben P.",Establishing a maturity model for design automation in sales-delivery processes of ETO products,2016,Computers in Industry,Article,PARENT
"Bozarth, C., Chapman, S.",A contingency view of time-based competition for manufacturers,1996,International Journal of Operations and Production Management,Review,CHILD
"Wikner, J., Rudberg, M.",Integrating production and engineering perspectives on the customer order decoupling point,2005,International Journal of Operations and Production Management,Article,CHILD
"Trentin, A., Perin, E., Forza, C.",Overcoming the customization-responsiveness squeeze by using product configurators: Beyond anecdotal evidence,2011,Computers in Industry,Article,CHILD
"Amaro, G., Hendry, L., Kingsman, B.","Competitive advantage, customisation and a new taxonomy for non make-to-stock companies",1999,International Journal of Operations and Production Management,Review,CHILD
"Gosling, J., Naim, M.M.",Engineer-to-order supply chain management: A literature review and research agenda,2009,International Journal of Production Economics,Article,CHILD
"Elgh, F.",Decision support in the quotation process of engineered-to-order products,2012,Advanced Engineering Informatics,Article,CHILD
"Verhagen, W.J.C., Bermell-Garcia, P., Van Dijk, R.E.C., Curran, R.",A critical review of Knowledge-Based Engineering: An identification of research challenges,2012,Advanced Engineering Informatics,Article,CHILD
"Haug, A., Hvam, L., Mortensen, N.H.",Definition and evaluation of product configurator development strategies,2012,Computers in Industry,Article,CHILD
"Raffaeli, R., Mengoni, M., Germani, M.",Improving the link between computer-assisted design and configuration tools for the design of mechanical products,2013,"Artificial Intelligence for Engineering Design, Analysis and Manufacturing: AIEDAM",Article,CHILD
"Frank, G., Entner, D., Prante, T., Khachatouri, V., Schwarz, M.",Towards a generic framework of engineering design automation for creating complex cad models,2014,International Journal on Advances in Systems and Measurements,Article,CHILD
"Hvam, L., Pape, S., Nielsen, M.K.",Improving the quotation process with product configuration,2006,Computers in Industry,Article,CHILD
"Hvam, L., Mortensen, N.H., Riis, J.",Product customization,2008,Product Customization,Book,CHILD
"Amadori, K., Tarkian, M., Ölvander, J., Krus, P.",Flexible and robust CAD models for design automation,2012,Advanced Engineering Informatics,Article,CHILD
