Author,Title,Year,Source Title,Document Type,FAMILY_TYPE
"Van Slyke C., Lou H., Day J.",The Impact of Perceived Innovation Characteristics on Intention to Use Groupware,2002,Information Resources Management Journal (IRMJ),Article,CHILD
"Chen L.-D., Gillenson M.L., Sherrell D.L.",Enticing online consumers: An extended technology acceptance perspective,2002,Information and Management,Article,CHILD
"Brown I., Cajee Z., Davies D., Stroebel S.",Cell phone banking: Predictors of adoption in South Africa - An exploratory study,2003,International Journal of Information Management,Article,CHILD
"Fell D.R., Hansen E.N., Becker B.W.",Measuring innovativeness for the adoption of industrial products,2003,Industrial Marketing Management,Article,CHILD
"Karahanna E., Straub D.W., Chervany N.L.",Information technology adoption across time: A cross-sectional comparison of pre-adoption and post-adoption beliefs,1999,MIS Quarterly: Management Information Systems,Article,CHILD
"Beatty R.C., Shim J.P., Jones M.C.",Factors influencing corporate web site adoption: A time-based assessment,2001,Information and Management,Article,CHILD
Cronbach L.J.,Coefficient alpha and the internal structure of tests,1951,Psychometrika,Article,CHILD
"Parthasarathy M., Bhattacherjee A.",Understanding Post-Adoption Behavior in the Context of Online Services,1998,Information Systems Research,Article,CHILD
"Davis F.D., Bagozzi R.P., Warshaw P.R.",User acceptance of computer technology: A comparison of two theoretical models,1989,Management Science,,CHILD
"Tornatzky Louis G., Klein Katherine J.",INNOVATION CHARACTERISTICS AND INNOVATION ADOPTION-IMPLEMENTATION: A META-ANALYSIS OF FINDINGS.,1982,IEEE Transactions on Engineering Management,Article,CHILD
"Cooper R.B., Zmud R.W.",Information technology implementation research: A technological diffusion approach,1990,Management Science,,CHILD
"Hardgrave B.C., Davis F.D., Riemenschneider C.K.",Investigating determinants of software developers' intentions to follow methodologies,2003,Journal of Management Information Systems,Article,CHILD
"Tan M., Teo T.S.H.",Factors influencing the adoption of Internet banking,2000,Journal of the Association for Information Systems,,CHILD
"Teo T.S.H., Pok S.H.",Adoption of WAP-enabled mobile phones among Internet users,2003,Omega,Article,CHILD
Allen J.P.,The evolution of new mobile applications: A sociotechnical perspective,2003,International Journal of Electronic Commerce,Article,CHILD
Ajzen I.,The theory of planned behavior,1991,Organizational Behavior and Human Decision Processes,Article,CHILD
Davis F.D.,"Perceived usefulness, perceived ease of use, and user acceptance of information technology",1989,MIS Quarterly: Management Information Systems,Article,CHILD
"Lucas Jr. H.C., Spitler V.",Implementation in a world of workstations and networks,2000,Information and Management,Article,CHILD
"Taylor S., Todd P.A.",Understanding information technology usage: A test of competing models,1995,Information Systems Research,Article,CHILD
Szajna B.,Empirical evaluation of the revised technology acceptance model,1996,Management Science,Article,CHILD
Reference Count: 26,,,,,
,,,,,
"Compeau D.R., Meister D.R., Higgins C.A.",From prediction to explanation: Reconceptualizing and extending the perceived characteristics of innovating,2007,Journal of the Association for Information Systems,Article,PARENT
"Agarwal R., Karahanna E.",Time flies when you're having fun: Cognitive absorption and beliefs about information technology usage,2000,MIS Quarterly: Management Information Systems,Article,CHILD
"Agarwal R., Prasad J.",The role of innovation characteristics and perceived voluntariness in the acceptance of information technologies,1997,Decision Sciences,Article,CHILD
"Agarwal R., Prasad J.",A field study of the adoption of software process innovations by information systems professionals,2000,IEEE Transactions on Engineering Management,Article,CHILD
Ajzen I.,The theory of planned behavior,1991,Organizational Behavior and Human Decision Processes,Article,CHILD
"Armstrong J.S., Overton T.S.",Estimating nonresponse bias in mail surveys,1977,Journal of Marketing Research,,CHILD
"Aubert B.A., Hamel G.",Adoption of smart cards in the medical sector: The Canadian experience,2001,Social Science and Medicine,Article,CHILD
Bagozzi R.P.,A prospectus for theory construction in marketing,1984,Journal of Marketing,,CHILD
"Barclay D., Higgins C., Thompson R.",The partial least squares (PLS) approach to causal modeling: Personal computer adoption and use as an illustration,1995,Technology Studies,,CHILD
"Baron R.M., Kenny D.A.","The Moderator-Mediator Variable Distinction in Social Psychological Research. Conceptual, Strategic, and Statistical Considerations",1986,Journal of Personality and Social Psychology,Article,CHILD
Bhattacherjee A.,Understanding information systems continuance: An expectation-confirmation model,2001,MIS Quarterly: Management Information Systems,Article,CHILD
"Boudreau M.-C., Gefen D., Straub D.W.",Validation in information systems research: A state-of-the-art assessment,2001,MIS Quarterly: Management Information Systems,Article,CHILD
"Burton-Jones A., Straub Jr. D.W.",Reconceptualizing system usage: An approach and empirical test,2006,Information Systems Research,Article,CHILD
"Chau P.Y.K., Hu P.J.-H.",Information technology acceptance by individual professionals: A model comparison approach,2001,Decision Sciences,Article,CHILD
"Chen L.-D., Gillenson M.L., Sherrell D.L.",Enticing online consumers: An extended technology acceptance perspective,2002,Information and Management,Article,CHILD
"Compeau D.R., Higgins C.A.",Computer self-efficacy: Development of a measure and initial test,1995,MIS Quarterly: Management Information Systems,Article,CHILD
"Cooke M., Mattick R.P., Campbell E.",The dissemination of a smoking cessation program to 23 antenatal clinics: The predictors of initial program adoption by managers,1999,Australian and New Zealand Journal of Public Health,Article,CHILD
Davis F.D.,"Perceived usefulness, perceived ease of use, and user acceptance of information technology",1989,MIS Quarterly: Management Information Systems,Article,CHILD
"Davis F.D., Bagozzi R.P., Warshaw P.R.",User acceptance of computer technology: A comparison of two theoretical models,1989,Management Science,,CHILD
"Diamantopoulos A., Winklhofer H.M.",Index construction with formative indicators: An alternative to scale development,2001,Journal of Marketing Research,Article,CHILD
"Fichman R.G., Kemerer C.F.",The assimilation of software process innovations: An organizational learning perspective,1997,Management Science,Review,CHILD
"Gagliardi P., Compeau D.",The effects of group presentations on intentions to adopt smart card technology: A diffusion of innovations approach,1995,Proceedings of the ASAC,,CHILD
"Gefen D., Straub D., Boudreau M.",Structural equation modeling and regression: Guidelines for research practice,2000,Communications of the Association for Information Systems,,CHILD
"Holak S.L., Lehmann D.R.",Purchase intentions and the dimensions of innovation: An exploratory model,1990,The Journal of Product Innovation Management,Article,CHILD
"Igbaria M., Zinatelli N., Cragg P., Cavaye A.L.M.",Personal computing acceptance factors in small firms: A structural equation model,1997,MIS Quarterly: Management Information Systems,Article,CHILD
"Jasperson J., Carter P.E., Zmud R.W.",A comprehensive conceptualization of post-adoptive behaviors associated with information technology enabled work systems,2005,MIS Quarterly: Management Information Systems,Review,CHILD
"Karahanna E., Agarwal R., Angst C.M.",Reconceptualizing compatibility beliefs in technology acceptance research,2006,MIS Quarterly: Management Information Systems,Article,CHILD
"Karahanna E., Evaristo R., Srite M.",Methodological issues in MIS cross-cultural research,2002,Journal of Global Information Management,Article,CHILD
"Karahanna E., Straub D.W., Chervany N.L.",Information technology adoption across time: A cross-sectional comparison of pre-adoption and post-adoption beliefs,1999,MIS Quarterly: Management Information Systems,Article,CHILD
"Klein K.J., Sorra J.S.",The challenge of innovation implementation,1996,Academy of Management Review,Article,CHILD
"Li D., Chau P.Y.K., Lou H.",Understanding individual adoption of instant messaging: An empirical investigation,2005,Journal of the Association for Information Systems,,CHILD
"Lou H., Luo W., Strong D.",Perceived critical mass effect on groupware acceptance,2000,European Journal of Information Systems,Article,CHILD
Markus M.L.,"Power, Politics, and MIS Implementation",1983,Communications of the ACM,Article,CHILD
Mathieson K.,Predicting user intentions: Comparing the technology acceptance model with the theory of planned behavior,1991,Information Systems Research,Article,CHILD
Moore G.C.,An Examination of the Implementation of Information Technology for End Users: A Diffusion of Innovations Perspective,1989,An Examination of the Implementation of Information Technology for End Users: A Diffusion of Innovations Perspective,,CHILD
"Moore G.C., Benbasat I.",Development of an instrument to measure the perceptions of adopting an information technology innovation,1991,Information Systems Research,Article,CHILD
"Plouffe C.R., Vandenbosch M., Hulland J.",Intermediating technologies and multi-group adoption: A comparison of consumer and merchant adoption intentions toward a new electronic payment system,2001,Journal of Product Innovation Management,Article,CHILD
"Rice R.E., Aydin C.",Attitudes toward new organizational technology: Network proximity as a mechanism for social information processing,1991,Administrative Science Quarterly,,CHILD
Spector P.E.,Summated rating scale construction: An introduction,1992,Summated Rating Scale Construction: An Introduction,,CHILD
"Spector P.E., Van Katwyk P.T., Brannick M.T., Chen P.Y.",When two factors don't reflect two constructs: How item characteristics can produce artifactual factors,1997,Journal of Management,Article,CHILD
Straub D.W.,Validating instruments in MIS research,1989,MIS Quarterly: Management Information Systems,Article,CHILD
"Taylor S., Todd P.A.",Understanding information technology usage: A test of competing models,1995,Information Systems Research,Article,CHILD
"Tornatzky Louis G., Klein Katherine J.",INNOVATION CHARACTERISTICS AND INNOVATION ADOPTION-IMPLEMENTATION: A META-ANALYSIS OF FINDINGS.,1982,IEEE Transactions on Engineering Management,Article,CHILD
"Van Slyke C., Hightower R., Johnson R., Elgarah W.",The implications of researcher assumptions about the relationship between relative advantage and compatibility,2003,Proceedings - Annual Meeting of the Decision Sciences Institute,Conference Paper,CHILD
Venkatesh V.,"Determinants of Perceived Ease of Use: Integrating Control, Intrinsic Motivation, and Emotion into the Technology Acceptance Model",2000,Information Systems Research,Article,CHILD
"Venkatesh V., Davis F.D.",A model of the antecedents of perceived ease of use: Development and test,1996,Decision Sciences,Article,CHILD
"Venkatesh V., Morris M.G., Davis G.B., Davis F.D.",User acceptance of information technology: Toward a unified view,2003,MIS Quarterly: Management Information Systems,Article,CHILD
Wang A.,A comparison of email adoption in financial institutions in Canada and Taiwan,1997,School of Business,,CHILD
"Webster J., Hackley P.",Teaching effectiveness in technology-mediated distance learning,1997,Academy of Management Journal,Article,CHILD
"Weems G.H., Onwuegbuzie A.J., Schreiber J.B., Eggers S.J.",Characteristics of respondents who respond differently to positively and negatively Worded items on Rating Scales,2003,Assessment and Evaluation in Higher Education,Article,CHILD
Reference Count: 49,,,,,
,,,,,
"Hsieh J.J.P.-A., Wang W.",Explaining employees' extended use of complex information systems,2007,European Journal of Information Systems,Article,PARENT
"Adam F., O'Doherty P.",ERP Projects: Good or Bad for SMEs,2003,Second-Wave Enterprise Resource Planning Systems: Implementing for Effectiveness,,CHILD
"Al-Mudimigh A., Zairi M., Al-Mashari M.",ERP software implementation: An integrative framework,2001,European Journal of Information Systems,Article,CHILD
"Bagchi S., Kanungo S., Dasgupta S.",Modeling use of enterprise resource planning systems: A path analytic study,2003,European Journal of Information Systems,Article,CHILD
"Benbasat I., Zmud R.W.",The identity crisis within the IS discipline: Defining and communicating the discipline's core properties,2003,MIS Quarterly: Management Information Systems,Review,CHILD
Bhattacherjee A.,Understanding information systems continuance: An expectation-confirmation model,2001,MIS Quarterly: Management Information Systems,Article,CHILD
Boudreau M.C.,Learning to use ERP technology: A causal model,2003,"Proceedings of the 36th Annual Hawaii International Conference on System Sciences, HICSS 2003",Conference Paper,CHILD
"Brown S.A., Massey A.P., Montoya-Weiss M.M., Burkman J.R.",Do I really have to? User acceptance of mandated technology,2002,European Journal of Information Systems,Article,CHILD
"Browne M.W., Cudeck R.",Alternative ways of assessing model fit,1993,Testing Structural Equation Models,,CHILD
"Chin W.W., Marcolin B.L.",The Future of Diffusion Research,2001,Data Base for Advances in Information Systems,Article,CHILD
Davenport T.H.,Putting the enterprise into the enterprise system.,1998,Harvard business review,Article,CHILD
Davis F.D.,"Perceived usefulness, perceived ease of use, and user acceptance of information technology",1989,MIS Quarterly: Management Information Systems,Article,CHILD
"Davis F.D., Bagozzi R.P., Warshaw P.R.",User acceptance of computer technology: A comparison of two theoretical models,1989,Management Science,,CHILD
"DeLone W.H., McLean E.R.",Information systems success: The quest for the dependent variable,1992,Information Systems Research,Article,CHILD
"Enright M., Scott E., Chang K.",Regional Powerhouse: The Greater Pearl River Delta and the Rise of China,2005,Regional Powerhouse: The Greater Pearl River Delta and the Rise of China,,CHILD
Gallivan M.J.,Organizational Adoption and Assimilation of Complex Technological Innovations: Development and Application of a New Framework,2001,Data Base for Advances in Information Systems,Article,CHILD
"Gattiker T.F., Goodhue D.L.",What happens after ERP implementation: Understanding the impact of interdependence and differentiation on plant-level outcomes,2005,MIS Quarterly: Management Information Systems,Article,CHILD
Gulla J.A.,Understanding requirements in enterprise systems projects,2004,Proceedings of the IEEE International Conference on Requirements Engineering,Conference Paper,CHILD
"Hartwick J., Barki H.",Explaining the role of user participation in information system use,1994,Management Science,Article,CHILD
"Igbaria M., Zinatelli N., Cragg P., Cavaye A.L.M.",Personal computing acceptance factors in small firms: A structural equation model,1997,MIS Quarterly: Management Information Systems,Article,CHILD
"Jasperson J., Carter P.E., Zmud R.W.",A comprehensive conceptualization of post-adoptive behaviors associated with information technology enabled work systems,2005,MIS Quarterly: Management Information Systems,Review,CHILD
Karahanna E.,Symbolic adoption of information technology,1999,Proceedings of Decision Sciences International Conference,,CHILD
"Karahanna E., Straub D.W., Chervany N.L.",Information technology adoption across time: A cross-sectional comparison of pre-adoption and post-adoption beliefs,1999,MIS Quarterly: Management Information Systems,Article,CHILD
"Kay J., Thomas R.C.",Studying Long-Term System Use,1995,Communications of the ACM,Article,CHILD
"Kim S.S., Malhotra N.K.",Predicting system usage from intention and past use: Scale issues in the predictors,2005,Decision Sciences,Review,CHILD
"Legris P., Ingham J., Collerette P.",Why do people use information technology? A critical review of the technology acceptance model,2003,Information and Management,Article,CHILD
"Lippert S.K., Forman H.",Utilization of information technology: Examining cognitive and experiential factors of post-adoption behavior,2005,IEEE Transactions on Engineering Management,Review,CHILD
"Lucas Jr. H.C., Spitler V.K.",Technology use and performance: A field study of broker workstations,1999,Decision Sciences,Article,CHILD
Ajzen I.,The theory of planned behavior,1991,Organizational Behavior and Human Decision Processes,Article,CHILD
"Nah F.F.-H., Tan X., Teh S.H.",An empirical investigation on end-users' acceptance of enterprise systems,2004,Information Resources Management Journal,Article,CHILD
"Parthasarathy M., Bhattacherjee A.",Understanding Post-Adoption Behavior in the Context of Online Services,1998,Information Systems Research,Article,CHILD
Pozzebon M.,Combining a structuration approach with a behavioral-based model to investigate ERP usage,2000,Americas Conf. on Info. Sys.,,CHILD
"Rai A., Lang S.S., Welker R.B.",Assessing the validity of IS success models: An empirical test and theoretical analysis,2002,Information Systems Research,Article,CHILD
"Rawstorne P., Jayasuriya R., Caputi P.",An integrative model of information systems use in mandatory environments,1998,"Proceedings of the International Conference on Information Systems, ICIS 1998",Conference Paper,CHILD
"Robey D., Ross J.W., Boudreau M.-C.",Learning to implement enterprise systems: An exploratory study of the dialectics of change,2002,Journal of Management Information Systems,Article,CHILD
"Ross J.W., Weill P.",Six IT decisions your IT people shouldn't make,2002,Harvard Business Review,Short Survey,CHILD
"Saga V.L., Zmud R.W.","Nature and determinants of IT acceptance, routinization, and infusion",1994,IFIP Transactions A: Computer Science and Technology,Book,CHILD
"Seddon P.B., Kiew M.Y.",A partial test and development of the DeLone and McLean model of IS success,1994,Proceedings of the International Conference on Information Systems,,CHILD
"Seddon P.B., Shanks G., Willcocks L.P.",Introduction: ERP - The quiet revolution?,2003,Second-Wave Enterprise Resource Planning Systems: Implementing for Effectiveness,,CHILD
Silver M.S.,Decisional guidance for computer-based decision support,1991,MIS Quarterly: Management Information Systems,Article,CHILD
"Straub D., Limayem M., Karahanna-Evaristo E.",Measuring system usage: Implications for IS theory testing,1995,Management Science,,CHILD
"Taylor S., Todd P.",Assessing IT usage: The role of prior experience,1995,MIS Quarterly: Management Information Systems,Article,CHILD
"Venkatesh V., Davis F.D.",Theoretical extension of the Technology Acceptance Model: Four longitudinal field studies,2000,Management Science,Article,CHILD
"Venkatesh V., Morris M.G., Davis G.B., Davis F.D.",User acceptance of information technology: Toward a unified view,2003,MIS Quarterly: Management Information Systems,Article,CHILD
Reference Count: 43,,,,,
,,,,,
"Lee Y., Lee J., Lee Z.",Social Influence on Technology Acceptance Behavior: Self-Identity Theory Perspective,2006,Data Base for Advances in Information Systems,Article,PARENT
"Barclay D., Higgins C., Thompson R.",The partial least squares (PLS) approach to causal modeling: Personal computer adoption and use as an illustration,1995,Technology Studies,,CHILD
"Charng H.W., Piliavin J.A., Callero P.L.",Role identity and reasoned action in the prediction of repeated behavior,1988,Social Psychology Quarterly,,CHILD
"Compeau D.R., Higgins C.A.",Application of social cognitive theory to training for computer skills,1995,Information Systems Research,Article,CHILD
Ajzen I.,The theory of planned behavior,1991,Organizational Behavior and Human Decision Processes,Article,CHILD
"Davis F.D., Bagozzi R.P., Warshaw P.R.",User acceptance of computer technology: A comparison of two theoretical models,1989,Management Science,,CHILD
"DeBono K.G., Snyder M.",Acting on one's attitudes: The role of a history of choosing situations,1995,Personality and Social Psychology Bulletin,,CHILD
Deci E.L.,"Intrinsic motivation, extrinsic reinforcement, and inequity",1972,Journal of Personality and Social Psychology,Article,CHILD
"Fekadu Z., Kraft P.",Self-identity in planned behavior perspective: Past behavior and its moderating effects on self-identity-intention relations,2001,Social Behavior and Personality,Article,CHILD
"Fornell C., Larcker D.F.",Evaluating structural equation models with unobservable variables and measurement error,1981,Journal of Marketing Research,,CHILD
"Granberg D., Holmberg S.",The intention-behavior relationship among U.S. and Swedish voters,1990,Social Psychology Quarterly,,CHILD
"Harrison D.A., Mykytyn Jr. P.P., Riemenschneider C.K.",Executive Decisions about Adoption of Information Technology in Small Business: Theory and Empirical Tests,1997,Information Systems Research,Article,CHILD
"Hartwick J., Barki H.",Explaining the role of user participation in information system use,1994,Management Science,Article,CHILD
"Hogg M.A., Terry D.J.",Social identity and self-categorization processes in organizational contexts,2000,Academy of Management Review,Article,CHILD
"Igbaria M., Parasuraman S., Baroudi J.J.",A Motivational Model of Microcomputer Usage,1996,Journal of Management Information Systems,Article,CHILD
"Karahanna E., Limayem M.",E-mail and v-mail usage: Generalizing across technologies,2000,Journal of Organizational Computing and Electronic Commerce,Article,CHILD
"Karahanna E., Straub D.W., Chervany N.L.",Information technology adoption across time: A cross-sectional comparison of pre-adoption and post-adoption beliefs,1999,MIS Quarterly: Management Information Systems,Article,CHILD
"Lucas Jr. H.C., Spitler V.K.",Technology use and performance: A field study of broker workstations,1999,Decision Sciences,Article,CHILD
Mathieson K.,Predicting user intentions: Comparing the technology acceptance model with the theory of planned behavior,1991,Information Systems Research,Article,CHILD
Segars A.H.,Assessing the unidimensionality of measurement: A paradigm and illustration within the context of information systems research,1997,Omega,Article,CHILD
"Segars A.H., Grover V.",Re-examining perceived ease of use and usefulness: A confirmatory factor analysis,1993,MIS Quarterly: Management Information Systems,Article,CHILD
Sparks P.,Subjective expected utility-based attitude-behavior models: The utility of self-identity,2000,"Attitudes, behavior and social context: The role of norms and group membership",,CHILD
"Sparks P., Guthrie C.A.",Self-identity and the theory of planned behavior: A useful addition or an unhelpful artifice?,1998,Journal of Applied Social Psychology,Article,CHILD
"Sparks P., Shepherd R.",Self-identity and the theory of planned behavior: Assessing the role of identification with green consumerism,1992,Social Psychology Quarterly,,CHILD
"Sparks P., Shepherd R., Frewer L.J.",Assessing and Structuring Attitudes Toward the Use of Gene Technology in Food Production: The Role of Perceived Ethical Obligation,1995,Basic and Applied Social Psychology,Article,CHILD
Straub D.W.,Validating instruments in MIS research,1989,MIS Quarterly: Management Information Systems,Article,CHILD
"Stryker S., Burke P.J.","The past, present, and future of an identity theory",2000,Social Psychology Quarterly,Article,CHILD
"Taylor S., Todd P.A.",Understanding information technology usage: A test of competing models,1995,Information Systems Research,Article,CHILD
"Taylor S., Todd P.",Assessing IT usage: The role of prior experience,1995,MIS Quarterly: Management Information Systems,Article,CHILD
"Thoits P.A., Virshup L.K.",Me's and we's: Forms and functions of social identities,1997,Self and Identity: Fundamental Issues,,CHILD
"Thompson R.L., Higgins C.A., Howell J.M.",Influence of experience on personal computer utilization: Testing a conceptual model,1994,Journal of Management Information Systems,Article,CHILD
Venkatesh V.,"Determinants of Perceived Ease of Use: Integrating Control, Intrinsic Motivation, and Emotion into the Technology Acceptance Model",2000,Information Systems Research,Article,CHILD
"Venkatesh V., Davis F.D.",Theoretical extension of the Technology Acceptance Model: Four longitudinal field studies,2000,Management Science,Article,CHILD
"Venkatesh V., Morris M.G., Davis G.B., Davis F.D.",User acceptance of information technology: Toward a unified view,2003,MIS Quarterly: Management Information Systems,Article,CHILD
"Venkatesh V., Speier C.",Creating an effective training environment for enhancing telework,2000,International Journal of Human Computer Studies,Article,CHILD
Reference Count: 34,,,,,
,,,,,
"Ferneley E.H., Sobreperez P.","Resist, comply or workaround? An examination of different facets of user engagement with information systems",2006,European Journal of Information Systems,Article,PARENT
"Bain P., Taylor P.",Entrapped by the 'electronic panopticon'? Worker resistance in the call centre,2000,"New Technology, Work and Employment",Article,CHILD
"Callaghan G., Thompson P.",Edwards revisited: Technical control and call centres,2001,Economic and Industrial Democracy,Article,CHILD
"Cook S.D.N., Brown J.S.",Bridging Epistemologies: The Generative Dance between Organizational Knowledge and Organizational Knowing,1999,Organization Science,Article,CHILD
"Davison R.M., Martinsons M.G., Kock N.",Principles of canonical action research,2004,Information Systems Journal,Article,CHILD
"Dourish Paul, Holmes Jim, MacLean Allan, Marqvardsen Pernille, Zbyslaw Alex",Freeflow: Mediating between representation and action in workflow systems,1996,Proceedings of the ACM Conference on Computer Supported Cooperative Work,Conference Paper,CHILD
"Folger R., Skarlicki D.P.",Unfairness and resistance to change: Hardship as mistreatment,1999,Journal of Organizational Change Management,Article,CHILD
"Hirschheim R., Klein H.K.",Realizing emancipatory principles in information systems development: The case for ETHICS,1994,MIS Quarterly: Management Information Systems,Article,CHILD
"Hirschheim R., Newman M.",Information systems and user resistance: theory and practice,1988,Computer Journal,Article,CHILD
Joshi K.,A model of users' perspective on change: The case of information systems technology implementation,1991,MIS Quarterly: Management Information Systems,Article,CHILD
"Klein H.K., Myers M.D.",A set of principles for conducting and evaluating interpretive field studies in information systems,1999,MIS Quarterly: Management Information Systems,Article,CHILD
"Kobayash M., Fussell S.R., Xiao Y., Seagull F.J.","Work coordination, workflow, and workarounds in a medical context",2005,Conference on Human Factors in Computing Systems - Proceedings,Conference Paper,CHILD
"Kossek E.E., Young W., Gash D.C., Nichol V.",Waiting for innovation in the human resources department: Godot implements a human resource information system,1994,Human Resource Management,Article,CHILD
"Lankshear G., Cook P., Mason D., Coates S., Button G.",Call centre employees' responses to electronic monitoring: Some research findings,2001,"Work, Employment and Society",Review,CHILD
"Lankshear G., Mason D.","Technology and ethical dilemmas in a medical setting: Privacy, professional autonomy, life and death",2001,Ethics and Information Technology,Article,CHILD
"Lapointe L., Rivard S.",A multilevel model of resistance to information technology implementation,2005,MIS Quarterly: Management Information Systems,Review,CHILD
"Lincoln Y.S., Guba E.G.",Naturalistic inquiry,1985,Naturalistic Inquiry,,CHILD
"Lyytinen K., Hirschheim R.",Information systems failures - A survey and classification of the empirical literature,1987,Oxford Surveys in Information Technology,,CHILD
"Marakas G.M., Homik S.",Passive resistance misuse: Overt support and covert recalcitrance in IS implementation,1996,European Journal of Information Systems,Article,CHILD
Markus M.L.,"Power, Politics, and MIS Implementation",1983,Communications of the ACM,Article,CHILD
"Martinko M.J., Henry J.W., Zmud R.W.",An attributional explanation of individual resistance to the introduction of information technologies in the workplace??,1996,Behaviour and Information Technology,Article,CHILD
"Prasad P., Prasad A.",Stretching the Iron Cage: The Constitution and Implications of Routine Workplace Resistance,2000,Organization Science,Article,CHILD
"Petrides L.A., McClelland S.I., Nodine T.R.",Costs and benefits of the workaround: Inventive solution or costly alternative,2004,International Journal of Educational Management,Article,CHILD
Rosenthal P.,Management control as an employee resource: The case of front-line service workers,2004,Journal of Management Studies,Review,CHILD
"Sewell G., Wilkinson B.","Someone to Watch Over Me: Surveillance, Discipline and the Just-in-Time Labour Process",1992,Sociology,Article,CHILD
"Waddell D., Sohal A.S.",Resistance: A constructive tool for change management,1998,Management Decision,Article,CHILD
"Webb M., Palmer G.",Evading surveillance and making time: An ethnographic view of the Japanese factory floor in Britain,1998,British Journal of Industrial Relations,Article,CHILD
"Wilson T.D., Walsh C.",Information behaviour: An interdisciplinary perspective,1996,Information Behaviour: An Interdisciplinary Perspective,,CHILD
Wolcott H.F.,"Differing styles of on-site research, or, 'If it isn't ethnography, what is it?",1982,The Review Journal of Philosophy and Social Science,,CHILD
Reference Count: 28,,,,,
,,,,,
"Scheepers R., Scheepers H., Ngwenyama O.K.",Contextual influences on user satisfaction with mobile computing: Findings from two healthcare organizations,2006,European Journal of Information Systems,Article,PARENT
Abbott A.,A primer on sequence methods,1990,Organization Science,,CHILD
"Bailey James E., Pearson Sammy W.",DEVELOPMENT OF A TOOL FOR MEASURING AND ANALYZING COMPUTER USER SATISFACTION,1983,Management Science,Article,CHILD
"Baroudi J.J., Orlikowski W.J.",A short-form measure of user information satisfaction: A psychometric evaluation and notes on use,1987,Journal of Management Information Systems,Article,CHILD
"Benbasat I., Goldstein D.K., Mead M.",The case research strategy in studies of information systems,1987,MIS Quarterly: Management Information Systems,Article,CHILD
"Brown S.A., Massey A.P., Montoya-Weiss M.M., Burkman J.R.",Do I really have to? User acceptance of mandated technology,2002,European Journal of Information Systems,Article,CHILD
"Chin W.W., Lee M.K.O.",A proposed model and measurement instrument for the formation of IS satisfaction: The case of end-user computing satisfaction,2000,Proceedings of the 21st International Conference on Information Systems,,CHILD
"Compeau D., Higgins C.A., Huff S.",Social cognitive theory and individual reactions to computing technology: A longitudinal study,1999,MIS Quarterly: Management Information Systems,Article,CHILD
"Cousins K.C., Robey D.",Human agency in a wireless world: Patterns of technology use in nomadic computing environments,2005,Information and Organization,Article,CHILD
Davis F.D.,"Perceived usefulness, perceived ease of use, and user acceptance of information technology",1989,MIS Quarterly: Management Information Systems,Article,CHILD
"Davis F.D., Bagozzi R.P., Warshaw P.R.",Extrinsic and Intrinsic Motivation to Use Computers in the Workplace,1992,Journal of Applied Social Psychology,Article,CHILD
Davis G.B.,Anytime/Anyplace Computing and the Future of Knowledge Work,2002,Communications of the ACM,Article,CHILD
"DeLone W.H., McLean E.R.",Information systems success: The quest for the dependent variable,1992,Information Systems Research,Article,CHILD
"Doll W.J., Torkzadeh G.",The measurement of end-user computing satisfaction,1988,MIS Quarterly: Management Information Systems,Article,CHILD
"Doll W.J., Deng X., Raghunathan T.S., Torkzadeh G., Xia W.",The meaning and measurement of user satisfaction: A multigroup invariance analysis of the end-user computing satisfaction instrument,2004,Journal of Management Information Systems,Article,CHILD
"Ives B., Olson M.H., Baroudi J.J.",The measurement of user information satisfaction,1983,Communications of the ACM,Article,CHILD
"Jarvenpaa S.L., Lang K.R., Tuunainen V.K.",Friend or foe? The ambivalent relationship between mobile technology and its users,2005,IFIP Advances in Information and Communication Technology,Conference Paper,CHILD
"Karahanna E., Straub D.W., Chervany N.L.",Information technology adoption across time: A cross-sectional comparison of pre-adoption and post-adoption beliefs,1999,MIS Quarterly: Management Information Systems,Article,CHILD
"Khalifa M., Liu V.",The state of research on information system satisfaction,2004,Journal of Information Technology Theory and Application,,CHILD
"Klein H.K., Myers M.D.",A set of principles for conducting and evaluating interpretive field studies in information systems,1999,MIS Quarterly: Management Information Systems,Article,CHILD
"Lu J., Yao J.E., Yu C.-S.","Personal innovativeness, social influences and adoption of wireless Internet services via mobile technology",2005,Journal of Strategic Information Systems,Article,CHILD
"Lyytinen K., Yoo Y.",Research commentary: The next wave of nomadic computing,2002,Information Systems Research,Review,CHILD
Melone N.P.,A theoretical assessment of the user-satisfaction construct in information systems research,1990,Management Science,,CHILD
Mintzberg H.,"An emerging strategy of ""direct"" research",1979,Administrative Science Quarterly,,CHILD
"Monteiro E., Hanseth O.",Social shaping of information infrastructure: On being specific about the technology,1996,Information Technology and Changes in Organizational Work,,CHILD
Pettigrew A.M.,Contextualist research and the study of organizational change processes,1985,Research Methods in Information Systems,,CHILD
Seddon P.B.,A Respecification and Extension of the DeLone and McLean Model of IS Success,1997,Information Systems Research,Article,CHILD
"Venkatesh V., Morris M.G., Davis G.B., Davis F.D.",User acceptance of information technology: Toward a unified view,2003,MIS Quarterly: Management Information Systems,Article,CHILD
"Wixom B.H., Todd P.A.",A theoretical integration of user satisfaction and technology acceptance,2005,Information Systems Research,Article,CHILD
Reference Count: 28,,,,,
,,,,,
