Author,Title,Year,Source Title,Document Type,FAMILY_TYPE
"Whitten, D., Chakrabarty, S., Wakefield, R.","The strategic choice to continue outsourcing, switch vendors, or backsource: Do switching costs matter?",2010,Information and Management,Article,CHILD
"Willcocks, L., Fitzgerald, G.",Market as opportunity? Case studies in outsourcing information technology and services,1993,Journal of Strategic Information Systems,Article,CHILD
"Willcocks, L., Fitzgerald, G., Lacity, M.",To outsource IT or not?: Recent research on economics and evaluation practice,1996,European Journal of Information Systems,Article,CHILD
"Williamson, O.E.",The economics of organization: The transaction cost approach,1981,American Journal of Sociology,Article,CHILD
"Youseff, L., Butrico, M., Da Silva, D.",Toward a unified ontology of cloud computing,2008,"Grid Computing Environments Workshop, GCE 2008",Conference Paper,CHILD
Reference Count: 64,,,,,
,,,,,
"Low C., Chen Y., Wu M.",Understanding the determinants of cloud computing adoption,2011,Industrial Management and Data Systems,Article,PARENT
"Armbrust, M., Fox, A., Griffith, R., Joseph, A.D., Katz, R., Konwinski, A., Lee, G., Patterson, D., Rabkin, A., Stoica, I., Zaharia, M.",A view of cloud computing,2010,Communications of the ACM,Review,CHILD
"Banerjee, P.",An intelligent IT infrastructure for the future,2009,"15th International Symposium on High-Performance Computer Architecture, Proceedings, Feb 14-18",Article,CHILD
"Buyya, R., Yeo, C.S., Venugopal, S., Broberg, J., Brandic, I.","Cloud computing and emerging IT platforms: Vision, hype, and reality for delivering computing as the 5th utility",2009,Future Generation Computer Systems,Article,CHILD
"Chau, P.Y.K., Tam, K.Y.",Factors affecting the adoption of open systems: An exploratory study,1997,MIS Quarterly: Management Information Systems,Article,CHILD
"Cho, V.",Factors in the adoption of third-party B2B portals in the textile industry,2006,Journal of Computer Information Systems,Review,CHILD
"Alain, C.Y.L., Ooi, K.-B.",Adoption of interorganizational system standards in supply chains: An empirical analysis of RosettaNet standards,2008,Industrial Management and Data Systems,Article,CHILD
"Cooper, R.B., Zmud, R.W.",Information technology implementation research: A technological diffusion approach,1990,Management Science,Article,CHILD
"Dholakia, R.R., Kshetri, N.",Factors impacting the adoption of the Internet among SMEs,2004,Small Business Economics,Article,CHILD
"Erdogmus, H.",Cloud computing: Does Nirvana hide behind the Nebula?,2009,IEEE Software,Editorial,CHILD
"Goscinski, A., Brock, M.","Toward dynamic and attribute based publication, discovery and selection for cloud computing",2010,Future Generation Computer Systems,Conference Paper,CHILD
"Grossman, R.L., Gu, Y., Sabala, M., Zhang, W.",Compute and storage clouds using wide area high performance networks,2009,Future Generation Computer Systems,Article,CHILD
"Hayes, B.",Cloud Computing,2008,Communications of the ACM,Article,CHILD
"Hong, W., Zhu, K.",Migrating to internet-based e-commerce: Factors affecting e-commerce adoption and migration at the firm level,2006,Information and Management,Article,CHILD
"Kaiser, H.F.",An index of factorial simplicity,1974,Psychometrika,Article,CHILD
"Lai, F., Wang, J., Hsieh, C.-T., Chen, J.-C.","On network externalities, e-business adoption and information asymmetry",2007,Industrial Management and Data Systems,Article,CHILD
"Lee, S., Kim, K.-j.",Factors affecting the implementation success of Internet-based information systems,2007,Computers in Human Behavior,Article,CHILD
"Lin, H.-F., Lee, G.-G.",Impact of organizational learning and knowledge management factors on e-business adoption,2005,Management Decision,Article,CHILD
"Lin, H.-F., Lin, S.-M.",Determinants of e-business diffusion: A test of the technology diffusion perspective,2008,Technovation,Article,CHILD
"Misra, S.C., Mondal, A.",Identification of a company's suitability for the adoption of cloud computing and modelling its corresponding Return on Investment,2011,Mathematical and Computer Modelling,Article,CHILD
"Oliveira, T., Martins, M.F.",Understanding e-business adoption across industries in European countries,2010,Industrial Management and Data Systems,Article,CHILD
"Pan, M.-J., Jang, W.-Y.",Determinants of the adoption of enterprise resource planning within the technology-organization-environment framework: Taiwan's communications industry,2008,Journal of Computer Information Systems,Article,CHILD
"Premkumar, G., Ramamurthy, K., Nilakanta, S.",Implementation of electronic data interchange: An innovation diffusion perspective,1994,Journal of Management Information Systems,Article,CHILD
"Srivastava, S.C., Teo, T.S.H.","E-government, e-business, and national economic performance",2010,Communications of the Association for Information Systems,Article,CHILD
"Sultan, N.",Cloud computing for education: A new dawn?,2010,International Journal of Information Management,Article,CHILD
"Tan, K.S., Chong, S.C., Lin, B., Eze, U.C.",Internet-based ICT adoption: Evidence from Malaysian SMEs,2009,Industrial Management and Data Systems,Article,CHILD
"Teo, T.S.H., Srivastava, S.C., Jiang, L.",Trust and electronic government success: An empirical study,2008,Journal of Management Information Systems,Article,CHILD
"To, M.L., Ngai, E.W.T.",Predicting the organisational adoption of B2C e-commerce: An empirical study,2006,Industrial Management and Data Systems,Article,CHILD
"Ercan, T.",Effective use of cloud computing in educational institutions,2010,Procedia - Social and Behavioral Sciences,Conference Paper,CHILD
"Wang, Y.-M., Wang, Y.-S., Yang, Y.-F.",Understanding the determinants of RFID adoption in the manufacturing industry,2010,Technological Forecasting and Social Change,Article,CHILD
"Zhu, K., Dong, S., Xu, S.X., Kraemer, K.L.",Innovation diffusion in global contexts: Determinants of post-adoption digital transformation of European companies,2006,European Journal of Information Systems,Article,CHILD
"Zhu, K., Kraemer, K.L., Xu, S., Dedrick, J.",Information technology payoff in E-Business environments: An international perspective on value creation of E-Business in the financial services industry,2004,Journal of Management Information Systems,Article,CHILD
Reference Count: 31,,,,,
,,,,,
"Blaskovich J., Mintchik N.",Accounting executives and IT outsourcing recommendations: An experimental study of the effect of CIO skills and institutional isomorphism,2011,Journal of Information Technology,Article,PARENT
"Alvarez-Suescun, E.",Testing resource-based propositions about IS sourcing decisions,2007,Industrial Management and Data Systems,Article,CHILD
"Ang, S., Cummings, L.L.",Strategic Response to Institutional Influences on Information Systems Outsourcing,1997,Organization Science,Article,CHILD
"Ang, S., Slaughter, S.A.",Work outcomes and job design for contract versus permanent information systems professionals on software development teams,2001,MIS Quarterly: Management Information Systems,Article,CHILD
"Ang, S., Straub, D.W.",Production and transaction economies and IS outsourcing: A study of the U.S. banking industry,1998,MIS Quarterly: Management Information Systems,Article,CHILD
"Apte, U.M., Sobol, M.G., Hanaoka, S., Shimada, T., Saarinen, T., Salmela, T., Vepsalainen, A.P.J.","IS outsourcing practices in the USA, Japan and Finland: A comparative study",1997,Journal of Information Technology,Article,CHILD
"Armstrong, C.P., Sambamurthy, V.",Information Technology Assimilation in Firms: The Influence of Senior Leadership and IT Infrastructures,1999,Information Systems Research,Article,CHILD
"Aubert, B.A., Rivard, S., Patry, M.",A transaction cost model of IT outsourcing,2004,Information and Management,Article,CHILD
"Barney, J.B.",Organizational culture: Can it be a source of sustained competitive advantage?,1986,Academy of Management Review,Article,CHILD
"Wernerfelt, B.",A resource‐based view of the firm,1984,Strategic Management Journal,Article,CHILD
"Barney, J.B.",How a firm's capabilities affect boundary decisions,1999,Sloan Management Review,Article,CHILD
"Barua, A., Konana, P., Whinston, A.B., Yin, F.",An empirical investigation of net-enabled business value,2004,MIS Quarterly: Management Information Systems,Review,CHILD
"Beasley, M., Bradford, M., Pagach, D.",Outsourcing? At your own risk,2004,Strategic Finance,Article,CHILD
"Beasley, M.S., Frigo, M.L.",Strategic risk management: Creating and protecting value,2007,Strategic Finance,Article,CHILD
"Bharadwaj, A.S.",A resource-based perspective on information technology capability and firm performance: An empirical investigation,2000,MIS Quarterly: Management Information Systems,Article,CHILD
"Bikhchandani, S., Hirshleifer, D., Welch, I.","A theory of fads, fashion, custom, and cultural change as informational cascades",1992,Journal of Political Economy,Article,CHILD
"Bikhchandani, S., Hirshleifer, D., Welch, I.","Learning from the Behavior of Others: Conformity, Fads, and Informational Cascades",1998,Journal of Economic Perspectives,Article,CHILD
"Bobko, P.",A Solution to Some Dilemmas When Testing Hypotheses About Ordinal Interactions,1986,Journal of Applied Psychology,Article,CHILD
"Broadbent, M., Weill, P., St. Clair, D.",The implications of information technology infrastructure for business process redesign,1999,MIS Quarterly: Management Information Systems,Article,CHILD
"Byrd, T.A., Turner, D.E.",An exploratory analysis of the value of the skills of IT personnel: Their relationship to IS infrastructure and competitive advantage,2001,Decision Sciences,Article,CHILD
"Byrd, T.A., Lewis, B.R., Turner, D.E.",The Impact of IT Personnel Skills on IS Infrastructure and Competitive IS,2004,Information Resources Management Journal,Review,CHILD
"Wood, T., Caldas, M.P.",Reductionism and complex thinking during ERP implementations,2001,Business Process Management Journal,Article,CHILD
"Carmeli, A., Tishler, A.",The relationships between intangible organizational elements and organizational performance,2004,Strategic Management Journal,Article,CHILD
"Carmeli, A., Tishler, A.","Resources, capabilities, and the performance of industrial firms: A multivariate analysis",2004,Managerial and Decision Economics,Review,CHILD
"Carmeli, A., Tishler, A.",The relative importance of the top management team's managerial skills,2006,International Journal of Manpower,Article,CHILD
"Cheon, M.J., Grover, V., Teng, J.T.C.",Theoretical perspectives on the outsourcing of information systems,1995,Journal of Information Technology,Article,CHILD
"Clark, T.D., Zmud, R.W., McCray, G.E.",The outsourcing of information services: Transforming the nature of business in the information industry,1995,Journal of Information Technology,Article,CHILD
"Cronk, J., Sharp, J.",A framework for deciding what to outsource in information technology,1995,Journal of Information Technology,Article,CHILD
"De Looff, L.A.",Information systems outsourcing decision making: A framework organizational theories and case studies,1995,Journal of Information Technology,Article,CHILD
"Dibbern, J., Goles, T., Hirschheim, R., Jayatilaka, B.",Information Systems Outsourcing: A Survey and Analysis of the Literature,2004,Data Base for Advances in Information Systems,Article,CHILD
"DiMaggio, P.J., Powell, W.W.",The iron cage revisited: Institutional isomorphism and collective rationality in organizational fields,1983,American Sociological Review,Article,CHILD
"Elias, S.M.",Means of assessing ordinal interactions in social psychology: The case of sexism in judgments of social power,2004,Journal of Applied Social Psychology,Review,CHILD
"Enns, H.G., Huff, S.L., Higgins, C.A.",CIO lateral influence behaviors: Gaining peers' commitment to strategic information systems,2003,MIS Quarterly: Management Information Systems,Review,CHILD
"Espino-Rodriguez, T.F., Padrón-Robaina, V.",A review of outsourcing from the resource-based view of the firm,2006,International Journal of Management Reviews,Review,CHILD
"Feeny, D.F., Edwards, B.R., Simpson, K.M.",Understanding the CEO/CIO relationship,1992,MIS Quarterly: Management Information Systems,Article,CHILD
"Feeny, D.F., Willcocks, L.P.",Core IS capabilities for exploiting information technology,1998,Sloan Management Review,Article,CHILD
"Fowler, A., Jeffs, B.",Examining information systems outsourcing: A case study from the United Kingdom,1998,Journal of Information Technology,Article,CHILD
"Gold, L.","See ya, CDs!",2008,Accounting Today,Article,CHILD
"Grant, R.M.",The Resource-Based Theory of Competitive Advantage: Implications for Strategy Formulation,1991,California Management Review,Article,CHILD
"Grover, V., Cheon, M., Teng, J.T.C.",An evaluation of the impact of corporate strategy and the role of information technology on IS functional outsourcing,1994,European Journal of Information Systems,Article,CHILD
"Grover, V.",The effect of service quality and partnership on the outsourcing of information systems functions,1996,Journal of Management Information Systems,Article,CHILD
"Hancox, M., Hackney, R.",IT outsourcing: Frameworks for conceptualizing practice and perception,2000,Information Systems Journal,Article,CHILD
"Hannan, M.T., Freeman, J.",The population ecology of organizations,1977,American Journal of Sociology,Article,CHILD
"Haveman, H.A.",Follow the leader: Mimetic isomorphism and entry into new markets,1993,Administrative Science Quarterly,Article,CHILD
"Hirschheim, R., Lacity, M.",The myths and realities of information technology insourcing,2000,Communications of the ACM,Article,CHILD
"Jayatilaka, B., Schwarz, A., Hirschheim, R.",Determinants of ASP choice: An integrated perspective,2003,European Journal of Information Systems,Article,CHILD
"Jurison, J.",The role of risk and return in information technology outsourcing decisions,1995,Journal of Information Technology,Article,CHILD
"Klepper, R.",The management of partnering development in I/S outsourcing,1995,Journal of Information Technology,Article,CHILD
"Lacity, M.C., Willcocks, L.P.",An empirical investigation of information technology sourcing practices: Lessons from experience,1998,MIS Quarterly: Management Information Systems,Article,CHILD
"Lee, J.-N., Kim, Y.-G.",Effect of partnership quality on IS outsourcing success: Conceptual framework and empirical validation,1998,Journal of Management Information Systems,Article,CHILD
"Leitheiser, R.L.",MIS skills for the 1990s: A survey of mis managers' perceptions,1992,Journal of Management Information Systems,Article,CHILD
"Liang, H., Saraf, N., Hu, Q., Xue, Y.",Assimilation of enterprise systems: The effect of institutional pressures and the mediating role of top management,2007,MIS Quarterly: Management Information Systems,Article,CHILD
"Loebbecke, C., Huyskens, C.",What drives netsourcing decisions? An empirical analysis,2006,European Journal of Information Systems,Article,CHILD
"Loh, L., Venkatraman, N.",Determinants of information technology outsourcing: A cross-sectional analysis,1992,Journal of Management Information Systems,Article,CHILD
"Loh, L., Venkatraman, N.",Diffusion of information technology outsourcing: Influence sources and the Kodak effect,1992,Information Systems Research,Article,CHILD
"Lu, J.W.",Intra-and inter-organizational imitative behavior: Institutional influences on japanese firms' entry mode choice,2002,Journal of International Business Studies,Article,CHILD
"Marchand, D.A., Kettinger, W.J., Rollins, J.D.","Information orientation: People, technology and the bottom line",2000,Sloan Management Review,Article,CHILD
"Mata, F.J., Fuerst, W.L., Barney, J.B.",Information technology and sustained competitive advantage: A resource-based analysis,1995,MIS Quarterly: Management Information Systems,Article,CHILD
"McLellan, K., Marcolin, B.L., Beamish, P.W.",Financial and strategic motivations behind IS outsourcing,1995,Journal of Information Technology,Article,CHILD
"Melville, N., Kraemer, K., Gurbaxani, V.",Review: Information technology and organizational performance: An integrative model of it business value,2004,MIS Quarterly: Management Information Systems,Review,CHILD
"Miranda, S.M., Kim, Y.-M.",Professional versus political contexts: Institutional mitigation and the transaction cost heuristic in information systems outsourcing,2006,MIS Quarterly: Management Information Systems,Article,CHILD
"Lloréns Montes, F.J., Verdú Jover, A.J.","Total quality management, institutional isomorphism and performance: The case of financial services",2004,Service Industries Journal,Article,CHILD
"Olson, D.L.",Evaluation of ERP outsourcing,2007,Computers and Operations Research,Article,CHILD
"Powell, T.C.",Total quality management as competitive advantage: A review and empirical study,1995,Strategic Management Journal,Article,CHILD
"Powell, T.C., Dent-Micallef, A.","Information technology as competitive advantage: The role of human, business, and technology resources",1997,Strategic Management Journal,Article,CHILD
"Ray, G., Muhanna, W.A., Barney, J.B.",Information technology and the performance of the customer service process: A resource-based analysis,2005,MIS Quarterly: Management Information Systems,Article,CHILD
"Renner, C.J., Tebbe, D.",Who is outsourcing and why?,1998,Management Accounting,Article,CHILD
"Robins, J., Wiersema, M.F.",A resource‐based approach to the multibusiness firm: Empirical analysis of portfolio interrelationships and corporate financial performance,1995,Strategic Management Journal,Article,CHILD
"Roepke, R., Agarwal, R., Ferratt, T.W.",Aligning the IT human resource with business vision: The leadership initiative at 3M,2000,MIS Quarterly: Management Information Systems,Article,CHILD
"Roy, V., Aubert, B.A.",A Resource-Based Analysis of IT Sourcing,2002,Data Base for Advances in Information Systems,Article,CHILD
"Smith, J.A., Morris, J., Ezzamel, M.","Organisational change, outsourcing and the impact on management accounting",2005,British Accounting Review,Article,CHILD
"Sobol, M.G., Apte, U.",Domestic and global outsourcing practices of america’s most effective IS users,1995,Journal of Information Technology,Article,CHILD
"Son, J.-Y., Benbasat, I.",Organizational buyer's adoption and use of B2B electronic marketplaces: Efficiency- and legitimacy-oriented perspectives,2007,Journal of Management Information Systems,Article,CHILD
"Staw, B.M., Epstein, L.D.","What bandwagons bring: Effects of popular management techniques on corporate performance, reputation, and CEO pay",2000,Administrative Science Quarterly,Article,CHILD
"Stevenson, Howard H.",DEFINING CORPORATE STRENGTHS AND WEAKNESSES.,1976,Sloan Manage Rev,Article,CHILD
"Stephens, C.S., Ledbetter, W.N., Mitra, A., Ford, F.N.",Executive or functional manager? The nature of the CIO's job,1992,MIS Quarterly: Management Information Systems,Article,CHILD
"Strube, M.J., Bobko, P.",Testing Hypotheses About Ordinal Interactions: Simulations and Further Comments,1989,Journal of Applied Psychology,Article,CHILD
"Tanriverdi, H., Konana, P., Ge, L.",The choice of sourcing mechanisms for business processes,2007,Information Systems Research,Article,CHILD
"Teng, J.T.C., Cheon, M.J., Grover, V.",Decisions to Outsource Information Systems Functions: Testing a Strategy‐Theoretic Discrepancy Model,1995,Decision Sciences,Article,CHILD
"Teo, H.H., Wei, K.K., Benbasat, I.",Predicting intention to adopt interorganizational linkages: An institutional perspective,2003,MIS Quarterly: Management Information Systems,Review,CHILD
"Todd, P.A., McKeen, J.D., Gallupe, R.B.",The evolution of IS job skills: A content analysis of IS job advertisements from 1970 to 1990,1995,MIS Quarterly: Management Information Systems,Article,CHILD
"Tuttle, B., Dillard, J.",Beyond competition: Institutional isomorphism in U.S. accounting research,2007,Accounting Horizons,Article,CHILD
"Wade, M., Hulland, J.","Review: The resource-based view and information systems research: Review, extension, and suggestions for future research",2004,MIS Quarterly: Management Information Systems,Review,CHILD
"Walden, E., Browne, G.J.",Rational fads in investor reactions to electronic commerce announcements: An explanation of the Internet bubble,2008,Electronic Commerce Research and Applications,Article,CHILD
"Willcocks, L.P., Kem, T.",It outsourcing as strategic partnering: The case of the uk inland revenue,1998,European Journal of Information Systems,Article,CHILD
"Willcocks, L.P., Lacity, M.C.","IT outsourcing in insurance services: Risk, creative contracting and business advantage",1999,Information Systems Journal,Article,CHILD
"Willcocks, L.P., Sykes, R.",The role of the CIO and IT function in ERP,2000,Communications of the ACM,Article,CHILD
"Zaheer, A., Zaheer, S.","Catching the wave: Alertness, responsiveness, and market influence in global electronic networks",1997,Management Science,Article,CHILD
Reference Count: 87,,,,,
,,,,,
"Qu W.G., Pinsoneault A., Oh W.",Influence of industry characteristics on information technology outsourcing,2011,Journal of Management Information Systems,Article,PARENT
"Ang, S., Cummings, L.L.",Strategic Response to Institutional Influences on Information Systems Outsourcing,1997,Organization Science,Article,CHILD
"Ang, S., Straub, D.W.",Production and transaction economies and IS outsourcing: A study of the U.S. banking industry,1998,MIS Quarterly: Management Information Systems,Article,CHILD
"Apte, U.M., Sobol, M.G., Hanaoka, S., Shimada, T., Saarinen, T., Salmela, T., Vepsalainen, A.P.J.","IS outsourcing practices in the USA, Japan and Finland: A comparative study",1997,Journal of Information Technology,Article,CHILD
"Aron, R., Clemons, E.K., Reddi, S.",Just right outsourcing: Understanding and managing risk,2005,Journal of Management Information Systems,Article,CHILD
"Arora, A., Forman, C.",Proximity and information technology outsourcing: How local are IT services markets?,2007,Journal of Management Information Systems,Conference Paper,CHILD
"Aubert, B.A., Patry, M., Rivard, S.",A Framework for Information Technology Outsourcing Risk Management,2005,Data Base for Advances in Information Systems,Article,CHILD
"Bahli, B., Rivard, S.",The information technology outsourcing risk: A transaction cost and agency theory-based perspective,2003,Journal of Information Technology,Review,CHILD
"Battilana, J., Leca, B., Boxenbaum, E.",How actors change institutions: Towards a theory of institutional entrepreneurship,2009,Academy of Management Annals,Article,CHILD
"Bharadwaj, A.S.",A resource-based perspective on information technology capability and firm performance: An empirical investigation,2000,MIS Quarterly: Management Information Systems,Article,CHILD
"Cannon, A.R., St. John, C.H.",Measuring environmental complexity: A theoretical and empirical assessment,2007,Organizational Research Methods,Article,CHILD
"Castrogiovanni, G.J.",Environmental munificence: A theoretical assessment,1991,Academy of Management Review,Article,CHILD
"Castrogiovanni, G.J.",Organization task environments: Have they changed fundamentally over time?,2002,Journal of Management,Article,CHILD
"Caves, R.E.",In praise of the Old I.O.,2007,International Journal of Industrial Organization,Review,CHILD
"Cha, H., Pingry, D., Thatcher, M.",A Learning model of information technology outsourcing: Normative implications,2009,Journal of Management Information Systems,Article,CHILD
"Chiasson, M.W., Davidson, E.",Taking industry seriously in information systems research,2005,MIS Quarterly: Management Information Systems,Article,CHILD
"Child, J.","Organizational Structure, Environment and Performance: The Role of Strategic Choice",1972,Sociology,Article,CHILD
"Crowston, K., Myers, M.D.",Information technology and the transformation of industries: Three research perspectives,2004,Journal of Strategic Information Systems,Article,CHILD
"Datta, D.K., Rajagopalan, N.",Industry structure and CEO characteristics: An empirical study of succession events,1998,Strategic Management Journal,Article,CHILD
"Dehning, B., Richardson, V.J., Zmud, R.W.",The value relevance of announcements of transformational information technology investments,2003,MIS Quarterly: Management Information Systems,Article,CHILD
"Dess, G.G., Beard, D.W.",Dimensions of organizational task environments,1984,Administrative Science Quarterly,Article,CHILD
"Dibbern, J., Goles, T., Hirschheim, R., Jayatilaka, B.",Information Systems Outsourcing: A Survey and Analysis of the Literature,2004,Data Base for Advances in Information Systems,Article,CHILD
"DiMaggio, P.J.",Interest and agency in institutional theory,1988,Institutional Patterns and Organizations: Culture and Environment,Article,CHILD
"DiMaggio, P.J., Powell, W.W.",The iron cage revisited: Institutional isomorphism and collective rationality in organizational fields,1983,American Sociological Review,Article,CHILD
"DiRomualdo, A., Gurbaxani, V.",Strategic intent for IT outsourcing,1998,Sloan Management Review,Article,CHILD
"Emery, F.E., Trist, E.L.",The Causal Texture of Organizational Environments,1965,Human Relations,Article,CHILD
"Fichman, R.G.",Real options and IT platform adoption: Implications for theory and practice,2004,Information Systems Research,Review,CHILD
"Fichman, R.G., Keil, M., Tiwana, A.","""""Options thinking"""" in IT project management",2005,California Management Review,Review,CHILD
"Galbraith, J.",Designing complex organizations,1973,Designing Complex Organizations,Article,CHILD
"Garud, R., Hardy, C., Maguire, S.",Institutional entrepreneurship as embedded agency: An introduction to the special issue,2007,Organization Studies,Editorial,CHILD
"Garud, R., Jain, S., Kumaraswamy, A.",Institutional entrepreneurship in the sponsorship of common technological standards: The case of Sun Microsystems and Java,2002,Academy of Management Journal,Article,CHILD
"Gayle, P.G.",An empirical analysis of the competitive effects of the delta/continental/northwest code-share alliance,2008,Journal of Law and Economics,Article,CHILD
"Goll, I., Rasheed, A.A.","The relationships between top management demographic characteristics, rational decision making, environmental munificence, and firm performance",2005,Organization Studies,Article,CHILD
"Gooderham, P.N., Nordhaug, O., Ringdal, K.",Institutional and rational determinants of organizational practices: Human resource management in European firms,1999,Administrative Science Quarterly,Article,CHILD
"Greenwood, R., Suddaby, R.",Institutional entrepreneurship in mature fields: The big five accounting firms,2006,Academy of Management Journal,Article,CHILD
"Greenwood, R., Suddaby, R., Hinings, C.R.",Theorizing change: The role of professional associations in the transformation of institutionalized fields,2002,Academy of Management Journal,Article,CHILD
"Guthrie, J.P., Datta, D.K.",Dumb and dumber: The impact of downsizing on firm performance as moderated by industry conditions,2008,Organization Science,Article,CHILD
"Hirschheim, R., Lacity, M.",The myths and realities of information technology insourcing,2000,Communications of the ACM,Article,CHILD
"Keats, B.W., Hitt, M.A.","A causal model of linkages among environmental dimensions, macro organizational characteristics, and performance",1988,Academy of Management Journal,Article,CHILD
"Kobelsky, K.W., Richardson, V.J., Smith, R.E., Zmud, R.W.",Determinants and consequences of firm information technology budgets,2008,Accounting Review,Article,CHILD
"Kohli, R., Devaraj, S.",Measuring information technology payoff: A meta-analysis of structural variables in firm-level empirical research,2003,Information Systems Research,Article,CHILD
"Koka, B.R., Madhavan, R., Prescott, J.E.",The evolution of interfirm networks: Environmental effects on patterns of network change,2006,Academy of Management Review,Review,CHILD
"Koller, R.H., Weiss, L.W.",Price levels and seller concentration: The case of Portland Cement,1989,Concentration and Price,Article,CHILD
"Kraemer, K.L., Dedrick, J.",Strategic use of the Internet and e-commerce: Cisco Systems,2002,Journal of Strategic Information Systems,Article,CHILD
"Lacity, M.C., Hirschheim, R.",The information systems outsourcing bandwagon,1993,Sloan Management Review,Article,CHILD
"Lacity, M.C., Willcocks, L.P.",An empirical investigation of information technology sourcing practices: Lessons from experience,1998,MIS Quarterly: Management Information Systems,Article,CHILD
"Lacity, M.C., Willcocks, L.P.",Global information technology outsourcing,2001,Search of Business Advantage,Article,CHILD
"Lacity, M.C., Willcocks, L.P., Feeny, D.F.",IT outsourcing: Maximize flexibility and control,1995,Harvard Business Review,Article,CHILD
"Lamb, R., King, J.L., Kling, R.",Informational environments: Organizational contexts of online information use,2002,Journal of the American Society for Information Science and Technology,Article,CHILD
"Lee, C.-Y., Mahmood, I.P.",Inter-industry differences in profitability: The legacy of the structure-efficiency debate revisited,2009,Industrial and Corporate Change,Article,CHILD
"Lee, J.-N., Miranda, S.M., Kim, Y.-M.","IT outsourcing strategies: Universalistic, contingency, and configurational explanations of success",2004,Information Systems Research,Review,CHILD
"Leiblein, M.J., Miller, D.J.",An empirical examination of transaction-and firm-level influences on the vertical boundaries of the firm,2003,Strategic Management Journal,Article,CHILD
"Loh, L., Venkatraman, N.",Determinants of information technology outsourcing: A cross-sectional analysis,1992,Journal of Management Information Systems,Article,CHILD
"Loh, L., Venkatraman, N.",Diffusion of information technology outsourcing: Influence sources and the Kodak effect,1992,Information Systems Research,Article,CHILD
"Mann, H.M.","Seller concentration, barriers to entry, and rates of return in thirty industries, 1950-1960",1966,Review of Economics and Statistics,Article,CHILD
"McAfee, R.P., Mialon, H.M., Williams, M.A.",What is a barrier to entry?,2004,American Economic Review,Conference Paper,CHILD
"Miller, D., Friesen, P.H.",Strategy‐making and environment: The third link,1983,Strategic Management Journal,Article,CHILD
"Mintzberg, H.",The structuring of organizations,1979,The Structuring of Organizations,Article,CHILD
"Misangyi, V.F., Elms, H., Greckhamer, T., Lepine, J.A.","A new perspective on a fundamental debate: A multilevel approach to industry, corporate, and business unit effects",2006,Strategic Management Journal,Review,CHILD
"Mitra, S.",Information technology as an enabler of growth in firms: An empirical assessment,2005,Journal of Management Information Systems,Article,CHILD
"Mueller, C.E.",Glossary of antitrust terms,1996,Antitrust Law &amp; Economics Review,Article,CHILD
"Nachum, L., Zaheer, S.",The persistence of distance? The impact of technology on MNE motivations for foreign investment,2005,Strategic Management Journal,Review,CHILD
"Newmark, C.",Price-concentration studies: There you go again,2006,Antitrust Policy Issues,Article,CHILD
"Oh, W.",Why do some firms outsource IT more aggressively than others? The effects of organizational characteristics on IT outsourcing decisions,2005,Proceedings of the Annual Hawaii International Conference on System Sciences,Conference Paper,CHILD
"Oh, W., Gallivan, M.J., Kim, J.W.",The market's perception of the transactional risks of information technology outsourcing announcements,2006,Journal of Management Information Systems,Review,CHILD
"Oliver, C.",Strategic responses to institutional processes,1991,Academy of Management Review,Article,CHILD
"Park, N.K., Mezias, J.M.",Before and after the technology sector crash: The effect of environmental munificence on stock market response to alliances of e-commerce firms,2005,Strategic Management Journal,Review,CHILD
"Pinsonneault, A., Kraemer, K.L.",Exploring the role of information technology in organizational downsizing: A tale of two American cities,2002,Organization Science,Article,CHILD
"Rajagopalan, N., Datta, D.K.",CEO characteristics: Does industry matter?,1996,Academy of Management Journal,Article,CHILD
"Randolph, W.A., Dess, G.G.",The congruence perspective of organization design: A conceptual model and multivariate research approach,1984,Academy of Management Review,Article,CHILD
"Robinson, K.C., Mcdougall, P.P.",Entry barriers and new venture performance: A comparison of universal and contingency approaches,2001,Strategic Management Journal,Article,CHILD
"Ross, J.W.",Creating a strategic IT architecture competency: Learning in stages,2003,MIS Quarterly Executive,Article,CHILD
"Santhanam, R., Hartono, E.",Issues in linking information technology capability to firm performance,2003,MIS Quarterly: Management Information Systems,Review,CHILD
"Sharfman, M.P.",Conceptualizing and Measuring the Organizational Environment: A Multidimensional Approach,1991,Journal of Management,Article,CHILD
"Shepard, S.B.",An interview with Amazon's Jeff Bezos,2001,BusinessWeek,Article,CHILD
"Singh, V., Zhu, T.",Pricing and market concentration in Oligopoly Markets,2008,Marketing Science,Article,CHILD
"Slaughter, S., Ang, S.",Employment Outsourcing in Information Systems,1996,Communications of the ACM,Article,CHILD
"Sobol, M.G., Apte, U.",Domestic and global outsourcing practices of america’s most effective IS users,1995,Journal of Information Technology,Article,CHILD
"Son, J.-Y., Benbasat, I.",Organizational buyer's adoption and use of B2B electronic marketplaces: Efficiency- and legitimacy-oriented perspectives,2007,Journal of Management Information Systems,Article,CHILD
"Spanos, Y.E., Zaralis, G., Lioukas, S.",Strategy and industry effects on profitability: Evidence from Greece,2004,Strategic Management Journal,Article,CHILD
"Stiroh, K.J.",Information technology and the U.S. productivity revival: What do the industry data say?,2002,American Economic Review,Article,CHILD
