Author,Title,Year,Source Title,Document Type,FAMILY_TYPE
"Bouwman, H., De Vos, H., Haaker, T.",Mobile service innovation and business models,2008,Mobile Service Innovation and Business Models,Book,CHILD
"Demirkan, H., Bess, C., Spohrer, J., Rayes, A., Allen, D., Moghaddam, Y.","Innovations with smart service systems: Analytics, big data, cognitive assistance, and the internet of everything",2015,Communications of the Association for Information Systems,Article,CHILD
"Edvardsson, B., Tronvoll, B., Gruber, T.",Expanding understanding of service exchange and value co-creation: A social construction approach,2011,Journal of the Academy of Marketing Science,Article,CHILD
"Eisenhardt, K.M.",Building theories from case study research,1989,Academy of Management Review,Article,CHILD
"Engel, T., Sadovskyi, O., Böhm, M., Heininger, R., Krcmar, H.",A conceptual approach for optimizing distribution logistics using big data,2014,"20th Americas Conference on Information Systems, AMCIS 2014",Conference Paper,CHILD
"Evans, D.S.",Some empirical aspects of multi-sided platform industries,2003,Review of Network Economics,Article,CHILD
"Fielt, E.",A service logic rationale for business modelinnovation,2012,Proc. 12th EURAM Annual Conference,Article,CHILD
"Fenn, J., Lehong, H.",Hype cycle for emerging technologies,2011,Hype Cycle for Emerging Technologies,Article,CHILD
"Gordijn, J., Akkermans, J.M.",Value-based requirements engineering: Exploring innovative e-commerce ideas,2003,Requirements Engineering Journal,Article,CHILD
"Grönroos, C.",From Marketing Mix to Relationship Marketing: Towards a Paradigm Shift in Marketing,1994,Management Decision,Article,CHILD
"Grönroos, C.",Service logic revisited: Who creates value? And who co-creates?,2008,European Business Review,Article,CHILD
"Grönroos, C.",Value co-creation in service logic: A critical analysis,2011,Marketing Theory,Article,CHILD
"Grönroos, C., Ravald, A.",Service as business logic: Implications for value creation and marketing,2011,Journal of Service Management,Article,CHILD
"Hartmann, P.M., Zaki, M., Feldmann, N., Neely, A.",Big data for big business? A taxonomy of data-driven business models used by start-up firms,2014,Big Data for Big Business? A Taxonomy of Data-driven Business Models Used by Start-up Firms,Article,CHILD
"Jetzek, T., Avital, M., Bjorn-Andersen, N.",Data-driven innovation through open government data,2014,Journal of Theoretical and Applied Electronic Commerce Research,Article,CHILD
"Laney, D.","3D data management: Controlling data volume, velocity, and variety",2001,"3D Data Management: Controlling Data Volume, Velocity and Variety",Article,CHILD
"Leveling, J., Edelbrock, M., Otto, B.",Big data analytics for supply chain management,2014,IEEE International Conference on Industrial Engineering and Engineering Management,Conference Paper,CHILD
"Lusch, R.F., Vargo, S.L.","Service-dominant logic: Premises, perspectives, possibilities",2012,"Service-Dominant Logic: Premises, Perspectives, Possibilities",Book,CHILD
"Manyika, J., Chui, M., Brown, B., Bughin, J., Dobbs, R., Roxburgh, C., Byers, A.H.","Big data: The next frontier for innovation, competition, and productivity",2011,"Big Data: The Next Frontier for Innovation, Competition, and Productivity",Article,CHILD
"McAfee, A., Brynjolfsson, E.",Big data: The management revolution,2012,Harvard Business Review,Note,CHILD
"McCarthy, W.E.",The REA accounting model: A generalized framework for accounting systems in a shared data environment,1982,The Accounting Review,Article,CHILD
"Moeller, S.",Customer integration - A key to an implementation perspective of service provision,2008,Journal of Service Research,Review,CHILD
"Osterwalder, A.",The business model ontology - A proposition in a design science approach,2004,The Business Model Ontology - a proposition in a design science approach,Article,CHILD
"Pettigrew, A.M.",Longitudinal field research on change: Theory and practice,1990,Organization Science,Article,CHILD
"Schmidt, R., Möhring, M., Maier, S., Pietsch, J., Härting, R.-C.",Big data as strategic enabler-insights from central European enterprises,2014,17th International Conference,Article,CHILD
"Vargo, S.L., Lusch, R.F.",Service-dominant logic: Continuing the evolution,2008,Journal of the Academy of Marketing Science,Article,CHILD
"Zolnowski, A., Böhmann, T.",Business modeling for services: Current state and research perspectives,2011,"17th Americas Conference on Information Systems 2011, AMCIS 2011",Conference Paper,CHILD
"Zolnowski, A., Böhmann, T.",Veränderungstreiber service-orientierter Geschäftsmodelle,2013,Service-orientierte Geschäftsmodelle,Article,CHILD
"Zott, C., Amit, R.",Business model design and the performance of entrepreneurial firms,2007,Organization Science,Article,CHILD
"Zott, C., Amit, R., Massa, L.",The business model: Recent developments and future research,2011,Journal of Management,Review,CHILD
Reference Count: 33,,,,,
,,,,,
"Hartmann P.M., Zaki M., Feldmann N., Neely A.",Capturing value from big data – a taxonomy of data-driven business models used by start-up firms,2016,International Journal of Operations and Production Management,Article,PARENT
"Al-Debei, M.M., Avison, D.",Developing a unified framework of the business model concept,2010,European Journal of Information Systems,Article,CHILD
"Baden-Fuller, C., Haefliger, S.",Business Models and Technological Innovation,2013,Long Range Planning,Article,CHILD
"Barney, J.",Firm Resources and Sustained Competitive Advantage,1991,Journal of Management,Article,CHILD
"Bouwman, H., MacInnes, I.",Dynamic business model framework for value webs,2006,Proceedings of the Annual Hawaii International Conference on System Sciences,Conference Paper,CHILD
"Bouwman, H., De Vos, H., Haaker, T.",Mobile service innovation and business models,2008,Mobile Service Innovation and Business Models,Book,CHILD
"Burkhart, T., Krumeich, J., Werth, D., Loos, P.",Analyzing the business model concept-A comprehensive classification of literature,2011,"International Conference on Information Systems 2011, ICIS 2011",Conference Paper,CHILD
"Chen, Y., Kreulen, J., Campbell, M., Abrams, C.",Analytics ecosystem transformation: A force for business model innovation,2011,"Proceedings - 2011 Annual SRII Global Conference, SRII 2011",Conference Paper,CHILD
"Chesbrough, H., Rosenbloom, R.S.",The role of the business model in capturing value from innovation: Evidence from Xerox Corporation's technology spin-off companies,2002,Industrial and Corporate Change,Article,CHILD
"Choi, S., Cha, S., Tappert, C.C.",A survey of binary similarity and distance measures,2010,"Journal of Systemics, Cybernetics and Informatics",Article,CHILD
"Cios, K.J., Pedrycz, W., Swiniarski, R.W., Kurgan, L.A.",Data mining: A knowledge discovery approach,2007,Data Mining: A Knowledge Discovery Approach,Book,CHILD
"Cooper, H.M.",Organizing knowledge syntheses: A taxonomy of literature reviews,1988,Knowledge in Society,Article,CHILD
"Criscuolo, P., Nicolaou, N., Salter, A.",The elixir (or burden) of youth? Exploring differences in innovation between start-ups and established firms,2012,Research Policy,Article,CHILD
"Davenport, T.H.",Competing on analytics,2006,Harvard Business Review,Review,CHILD
"De Reuver, M., Bouwman, H., Haaker, T.",Business model roadmapping: A practical approach to come from an existing to a desired business model,2013,International Journal of Innovation Management,Conference Paper,CHILD
"Delen, D., Demirkan, H.","Data, information and analytics as services",2013,Decision Support Systems,Editorial,CHILD
"El Sawy, O.A., Pereira, F.",Business modelling in the dynamic digital space: An ecosystem approach,2013,Business Modelling in the Dynamic Digital Space: An Ecosystem Approach,Article,CHILD
"Fastoso, F., Whitelock, J.",Regionalization vs. globalization in advertising research: Insights from five decades of academic study,2010,Journal of International Management,Article,CHILD
"Fayyad, U., Piatetsky-Shapiro, G., Smyth, P.",From data mining to knowledge discovery in databases,1996,AI Magazine,Article,CHILD
"Flyvbjerg, B.",Five misunderstandings about case-study research,2006,Qualitative Inquiry,Article,CHILD
"Gantz, J., Reinsel, D.","The digital universe in 2020: Big data, bigger digi tal shadows, and biggest growth in the far east",2012,"The Digital Universe in 2020: Big Data, Bigger Digital Shadows, and Biggest Growth in the Far East",Article,CHILD
"Hambrick, D.C.",Taxonomic approaches to studying strategy: Some conceptual and methodological issues,1984,Journal of Management,Article,CHILD
"Han, J., Kamber, M., Pei, J.",Data Mining: Concepts and Techniques,2012,Data Mining: Concepts and Techniques,Book,CHILD
"Hedman, J., Kalling, T.",The business model concept: Theoretical underpinnings and empirical illustrations,2003,European Journal of Information Systems,Article,CHILD
"Heikkilä, J., Heikkilä, M., Tinnilä, M.",The role of business models in developing business networks,2008,"Electronic Commerce: Concepts, Methodologies, Tools, and Applications. Information Science Reference",Article,CHILD
"Johnson, M.W., Christensen, C.M., Kagermann, H.",Reinventing your business model,2008,Harvard Business Review,Article,CHILD
"Johnson, R.B.",Examining the validity structure of qualitative research,1997,Education,Article,CHILD
"Kart, L., Heudecker, N., Buytendijk, F.",Survey analysis: Big data adoption in 2013 shows substance behind the hype,2013,Survey Analysis: Big Data Adoption in 2013 Shows Substance behind the Hype,Article,CHILD
"Ketchen Jr., D.J., Shook, C.L.",The application of cluster analysis in strategic management research: An analysis and critique,1996,Strategic Management Journal,Article,CHILD
"Kosala, R., Blockeel, H.",Web mining research: A survey,2000,ACM SIGKDD Explorations,Article,CHILD
"Lakomaa, E., Kallberg, J.",Open data as a foundation for innovation: The enabling effect of free public sector information for entrepreneurs,2013,IEEE Access,Article,CHILD
"McAfee, A., Brynjolfsson, E.",Big data: The management revolution,2012,Harvard Business Review,Note,CHILD
"Manyika, J., Chui, M., Brown, B., Bughin, J., Dobbs, R., Roxburgh, C., Byers, A.H.","Big data: The next frontier for innovation, competition, and productivity",2011,"Big Data: The Next Frontier for Innovation, Competition, and Productivity",Article,CHILD
"Markides, C.C.",Business model innovation: What can the ambidexterity literature teach us?,2013,Academy of Management Perspectives,Article,CHILD
"Milligan, G.W.",Clustering validation: Results and implications for applied analyses,1996,Clustering and Classification,Article,CHILD
"Mooi, E., Sarstedt, M.",Cluster analysis,2011,A Concise Guide to Market Research,Article,CHILD
"Morris, M., Schindehutte, M., Allen, J.",The entrepreneur's business model: Toward a unified perspective,2005,Journal of Business Research,Article,CHILD
"Negash, S.",Business intelligence,2004,Communications of the Association for Information Systems,Article,CHILD
"Otto, B., Aier, S.",Business Models in the Data Economy: A Case Study from the Business Partner Data Domain,2013,Proceedings of the 11th International Conference on Wirtschaftsinformatik (WI2013),Article,CHILD
"Pham, D.T., Dimov, S.S., Nguyen, C.D.",Selection of K in K-means clustering,2005,"Proceedings of the Institution of Mechanical Engineers, Part C: Journal of Mechanical Engineering Science",Article,CHILD
"Rayport, J.F., Sviokla, J.J.",Exploiting the virtual value chain,1995,Harvard Business Review,Article,CHILD
"Rousseeuw, P.J.",Silhouettes: A graphical aid to the interpretation and validation of cluster analysis,1987,Journal of Computational and Applied Mathematics,Article,CHILD
"Schroeck, M., Shockley, R., Smart, J., Romero-Morales, D., Tufano, P.",Analytics: The real-world use of big data,2012,Analytics: The Real-World Use of Big Data,Article,CHILD
"Singh, R., Singh, K.",A descriptive classification of causes of data quality problems in data warehousing,2010,International Journal of Computer Science Issues,Article,CHILD
"Stipić, A., Bronzin, T.",How cloud computing is (not) changing the way we do BI,2012,"MIPRO 2012 - 35th International Convention on Information and Communication Technology, Electronics and Microelectronics - Proceedings",Conference Paper,CHILD
"Stuckenberg, S., Fielt, E., Loser, T.",The impact of software-as-a-service on business models of leading software vendors: Experiences from three exploratory case studies,2011,PACIS 2011 - 15th Pacific Asia Conference on Information Systems: Quality Research in Pacific,Conference Paper,CHILD
"Teece, D.J.","Business models, business strategy and innovation",2010,Long Range Planning,Article,CHILD
World Economic Forum,Personal data: The emergence of a new asset class,2011,Personal Data: The Emergence of A New Asset Class,Article,CHILD
"Weill, P., Malone, T.W., Apel, T.G.",The business models investors prefer,2011,MIT Sloan Management Review,Article,CHILD
"Wernerfelt, B.",A resource‐based view of the firm,1984,Strategic Management Journal,Article,CHILD
"Zott, C., Amit, R., Massa, L.",The business model: Recent developments and future research,2011,Journal of Management,Review,CHILD
Reference Count: 50,,,,,
,,,,,
"Fernández-Manzano E.-P., Neira E., Clares-Gavilán J.",Data management in audiovisual business: Netflix as a case study,2016,Profesional de la Informacion,Article,PARENT
"Clares-Gavilán, J.",Estructura y políticas públicas ante los nuevos retos de la distribución y consumo digital de contenido audiovisual,2014,Los Proyectos De Vídeo Bajo Demanda De Cine Filmin Y Universciné Como Estudio De Caso,Article,CHILD
"Gomez-Uribe, C.A., Hunt, N.","The netflix recommender system: Algorithms, business value, and innovation",2015,ACM Transactions on Management Information Systems,Article,CHILD
"Gubbins, M.",Digital revolution: Active audiences and fragmented consumption,2012,Digital Disruption: Cinema Moves On-line,Article,CHILD
"Izquierdo-Castillo, J.",Distribución online de contenidos audiovisuales: análisis de 3 modelos de negocio,2012,Profesional de la Informacion,Article,CHILD
"Jenkins, H.",Convergence culture: La cultura de la convergencia de los medios de comunicación,2008,Convergence Culture: La Cultura de la Convergencia de Los Medios de Comunicación,Article,CHILD
"Jenner, M.","Is this TVIV? On Netflix, TVIII and binge-watching",2016,New Media and Society,Article,CHILD
Reference Count: 6,,,,,
,,,,,
"Yue X., Cai H., Yan H., Zou C., Zhou K.",Cloud-assisted industrial cyber-physical systems: An insight,2015,Microprocessors and Microsystems,Article,PARENT
"Wan, J., Zhang, D., Zhao, S., Yang, L., Lloret, J.","Context-aware vehicular cyber-physical systems with cloud support: Architecture, challenges, and solutions",2014,IEEE Communications Magazine,Article,CHILD
"Wan, J., Yan, H., Li, D., Zhou, K., Zeng, L.",Cyber-physical systems for optimal energy management scheme of autonomous electric vehicle,2013,Computer Journal,Article,CHILD
"Wan, J., Yan, H., Suo, H., Li, F.",Advances in cyber-physical systems research,2011,KSII Transactions on Internet and Information Systems,Review,CHILD
"Wan, J., Chen, M., Xia, F., Li, D., Zhou, K.",From machine-to-machine communications towards cyber-physical systems,2013,Computer Science and Information Systems,Article,CHILD
"Wan, J., Zhang, D., Sun, Y., Lin, K., Zou, C., Cai, H.",VCMIA: A novel architecture for integrating vehicular cyber-physical systems and mobile cloud computing,2014,Mobile Networks and Applications,Conference Paper,CHILD
"Jing, Q., Vasilakos, A.V., Wan, J., Lu, J., Qiu, D.",Security of the Internet of Things: perspectives and challenges,2014,Wireless Networks,Article,CHILD
"Han, G., Jiang, J., Shu, L., Guizani, M., Nishio, S.",A two-step secure localization for wireless sensor networks,2013,Computer Journal,Article,CHILD
"Wan, J., Li, D., Zhang, P.",Key technology of embedded system implementation for software-based CNC system,2010,Chinese Journal of Mechanical Engineering (English Edition),Article,CHILD
"Wan, J., Li, D., Yan, H., Zhang, P.",Fuzzy feedback scheduling algorithm based on central processing unit utilization for a software-based computer numerical control system,2010,"Proceedings of the Institution of Mechanical Engineers, Part B: Journal of Engineering Manufacture",Article,CHILD
"Wang, S., Wan, J., Li, D., Zhang, C.",Implementing smart factory of industrie 4.0: An outlook,2015,International Journal of Distributed Sensor Networks,Article,CHILD
"Lai, C.-F., Chao, H.-C., Lai, Y.-X., Wan, J.",Cloud-assisted real-time transrating for http live streaming,2013,IEEE Wireless Communications,Article,CHILD
"Wan, J., Zou, C., Ullah, S., Lai, C.-F., Zhou, M., Wang, X.",Cloud-Enabled wireless body area networks for pervasive healthcare,2013,IEEE Network,Article,CHILD
"Chen, M., Wan, J., Li, F.","Machine-to-machine communications: Architectures, standards and applications",2012,KSII Transactions on Internet and Information Systems,Review,CHILD
"Zhang, D., Qian, Y., Wan, J., Zhao, S.",An Efficient RFID Search Protocol Based On Clouds,2015,Mobile Networks and Applications,Article,CHILD
"Zhang, D., Chen, M., Guizani, M., Xiong, H., Zhang, D.",Mobility prediction in telecom cloud using mobile calls,2014,IEEE Wireless Communications,Article,CHILD
"Liu, Q., Wan, J., Zhou, K.",Cloud Manufacturing Service System for industrial-cluster-oriented application,2014,Journal of Internet Technology,Article,CHILD
"Wang, X., Chen, M.",PreFeed: Cloud-based content prefetching of feed subscriptions for mobile users,2014,IEEE Systems Journal,Article,CHILD
"Gubbi, J., Buyya, R., Marusic, S., Palaniswami, M.","Internet of Things (IoT): A vision, architectural elements, and future directions",2013,Future Generation Computer Systems,Article,CHILD
"Chen, F., Deng, P., Wan, J., Zhang, D., Vasilakos, A.V., Rong, X.",Data mining for the internet of things: Literature review and challenges,2015,International Journal of Distributed Sensor Networks,Review,CHILD
"Kang, W.M., Lee, J.D., Jeong, Y.-S., Park, J.H.",VCC-SSF: Service-oriented security framework for vehicular cloud computing,2015,Sustainability (Switzerland),Article,CHILD
"Liu, M., Ma, W., Deng, S.",Modeling and verification of services oriented cyber physical systems,2014,J. Comp. Appl.,Article,CHILD
"Liu, J., Wang, Q., Wan, J., Xiong, J., Zeng, B.",Towards key issues of disaster aid based on Wireless Body Area Networks,2013,KSII Transactions on Internet and Information Systems,Article,CHILD
"Zhang, D., Zhang, D., Xiong, H., Hsu, C.-H., Vasilakos, A.",BASA: Building mobile Ad-Hoc social networks on top of android,2014,IEEE Network,Article,CHILD
"Schuh, G., Pitsch, M., Rudolf, S., Karmann, W., Sommer, M.",Modular sensor platform for service-oriented cyber-physical systems in the european tool making industry,2014,Procedia CIRP,Conference Paper,CHILD
"Chen, M., Mao, S., Liu, Y.",Big data: A survey,2014,Mobile Networks and Applications,Conference Paper,CHILD
"Chen, M., Mao, S., Zhang, Y., Leung, V.C.","Big Data: Related Technologies, Challenges and Future Prospects",2014,"Big Data: Related Technologies, Challenges and Future Prospects",Article,CHILD
"Lee, S., Park, S., Lee, S.-G.",A study on issues in context-aware systems based on a survey and service scenarios,2009,"10th ACIS Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing, SNPD 2009, In conjunction with IWEA 2009 and WEACR 2009",Conference Paper,CHILD
"Opu, Md.F.R., Biswas, E., Habiba, M., Kim, C.",Architecture of a context aware framework for automated mobile device configuration,2013,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),Conference Paper,CHILD
"Zhang, D., Wan, J., Liu, Q., Guan, X., Liang, X.",A taxonomy of agent technologies for ubiquitous computing environments,2012,KSII Transactions on Internet and Information Systems,Article,CHILD
"Philip Chen, C.L., Zhang, C.-Y.","Data-intensive applications, challenges, techniques and technologies: A survey on Big Data",2014,Information Sciences,Article,CHILD
"Shin, D.-H., Choi, M.J.",Ecological views of big data: Perspectives and issues,2015,Telematics and Informatics,Conference Paper,CHILD
"Fabian, B., Ermakova, T., Junghanns, P.",Collaborative and secure sharing of healthcare data in multi-clouds,2015,Information Systems,Article,CHILD
"Tan, R., Xing, G., Liu, B., Wang, J., Jia, X.",Exploiting data fusion to improve the coverage of wireless sensor networks,2012,IEEE/ACM Transactions on Networking,Article,CHILD
"Chen, B., Zhang, W.-A., Yu, L., Hu, G., Song, H.",Distributed Fusion Estimation with Communication Bandwidth Constraints,2015,IEEE Transactions on Automatic Control,Article,CHILD
"Li, D., Kar, S., Moura, J.M.F., Poor, H.V., Cui, S.",Distributed Kalman filtering over massive data sets: Analysis through large deviations of random Riccati equations,2015,IEEE Transactions on Information Theory,Article,CHILD
"Wan, J., Li, D., Zou, C., Zhou, K.",M2M communications for smart city: An event-based architecture,2012,"Proceedings - 2012 IEEE 12th International Conference on Computer and Information Technology, CIT 2012",Conference Paper,CHILD
"Whitehead, S.",Adopting wireless machine-to-machine technology,2004,IEE Computing and Control Engineering,Short Survey,CHILD
"Shaikh, F.B., Haider, S.",Security threats in cloud computing,2011,"2011 International Conference for Internet Technology and Secured Transactions, ICITST 2011",Conference Paper,CHILD
"Yang, D., Xu, Y., Wang, H., Zheng, T., Zhang, H., Zhang, H., Gidlund, M.",Assignment of segmented slots enabling reliable real-time transmission in industrial wireless sensor networks,2015,IEEE Transactions on Industrial Electronics,Article,CHILD
"Ba, A., Vidojkovic, M., Kanda, K., Kiyani, N.F., Lont, M., Huang, X., Wang, X., Zhou, C., Liu, Y.-H., Ding, M., Büsze, B., Masui, S., Hamaminato, M., Sato, H., Philips, K., De Groot, H.",A 0.33 nJ/bit IEEE802.15.6/proprietary MICS/ISM wireless transceiver with scalable data rate for medical implantable applications,2015,IEEE Journal of Biomedical and Health Informatics,Article,CHILD
"Luo, J., Hu, J., Wu, D., Li, R.",Opportunistic routing algorithm for relay node selection in wireless sensor networks,2015,IEEE Transactions on Industrial Informatics,Article,CHILD
"Zhao, Z., Dong, W., Bu, J., Gu, Y., Chen, C.",Link-correlation-aware data dissemination in wireless sensor networks,2015,IEEE Transactions on Industrial Electronics,Article,CHILD
"Fu, L., Cheng, P., Gu, Y., Chen, J., He, T.",The optimal charging in wireless rechargeable sensor networks,2015,IEEE Early Access Art.,Article,CHILD
"Wan, J., Cai, H., Zhou, K.",Industrie 4.0: Enabling technologies,2015,"Proceedings of 2015 International Conference on Intelligent Computing and Internet of Things, ICIT 2015",Conference Paper,CHILD
"Li, M., Lin, H.-J.",Design and Implementation of Smart Home Control Systems Based on Wireless Sensor Networks and Power Line Communications,2015,IEEE Transactions on Industrial Electronics,Article,CHILD
"Iera, A., Morabito, G., Atzori, L.",The social internet of things,2015,2015 IEEE International Conference Cloud Engineering (IC2E),Article,CHILD
"Chen, M., Wan, J., Gonzalez, S., Liao, X., Leung, V.C.M.",A survey of recent developments in home M2M networks,2014,IEEE Communications Surveys and Tutorials,Article,CHILD
"Zhang, N., Kang, G., Wang, J., Guo, Y., Labeau, F.",Resource allocation in a new random access for M2M communications,2015,IEEE Communications Letters,Article,CHILD
"Yen, C.-H., Hsu, C.-Y., Chou, C.-T.",An adaptive multichannel protocol for large-scale machine-to-machine networks,2015,Wireless Communications and Mobile Computing,Article,CHILD
"Alaya, M.B., Monteil, T.",FRAMESELF: An ontology-based framework for the self-management of machine-to-machine systems,2015,Concurrency and Computation: Practice and Experience,Article,CHILD
"Lin, S.-C., Gu, L., Chen, K.-C.",Statistical dissemination control in large machine-to-machine communication networks,2015,IEEE Transactions on Wireless Communications,Article,CHILD
"Chen, D., Chen, Y., Han, B.",Toll policy for load balancing research based on data mining in port logistics,2015,Journal of Coastal Research,Article,CHILD
"Chen, S.-T.",Mining informative hydrologic data by using support vector machines and elucidating mined data according to information entropy,2015,Entropy,Article,CHILD
"Ping, D., Shun, H.Y.",Research of remote sensing image data mining technique based on web,2009,"Proceedings - 2009 Asia-Pacific Conference on Information Processing, APCIP 2009",Conference Paper,CHILD
"Shun, H.Y., Wei, X.",A study of spatial data mining architecture and technology,2009,"Proceedings - 2009 2nd IEEE International Conference on Computer Science and Information Technology, ICCSIT 2009",Conference Paper,CHILD
"Montani, S., Leonardi, G., Quaglini, S., Cavallini, A., Micieli, G.",Improving structural medical process comparison by exploiting domain knowledge and mined information,2014,Artificial Intelligence in Medicine,Article,CHILD
"Moslehi, K., Kumar, R.",Smart grid - A reliability perspective,2010,"Innovative Smart Grid Technologies Conference, ISGT 2010",Conference Paper,CHILD
"Barbosa, P., White, N.M., Harris, N.R.",Design challenges in application-aware wireless sensor networks,2010,"Proceedings of the 5th Iberian Conference on Information Systems and Technologies, CISTI 2010",Conference Paper,CHILD
"Zhao, Z., Zhang, L., Hao, L., Shu, Y.",An Efficient Real-time Traffic Scheduling Algorithm in Wireless Networks,2003,Canadian Conference on Electrical and Computer Engineering,Conference Paper,CHILD
"Patel, V., Beckjord, E., Moser, R.P., Hughes, P., Hesse, B.W.",The role of health care experience and consumer information efficacy in shaping privacy and security perceptions of medical records: National consumer survey results,2015,JMIR Med Inform,Article,CHILD
"Hsu, C.-L., Lee, M.-R., Su, C.-H.",The role of privacy protection in healthcare information systems adoption,2013,Journal of Medical Systems,Article,CHILD
"Chen, C.-Y., Kuo, C.-P., Chien, F.-Y.",An exploration of RFID information security and privacy,2009,"2009 Joint Conferences on Pervasive Computing, JCPC 2009",Conference Paper,CHILD
Reference Count: 62,,,,,
,,,,,
"Chen D.Q., Preston D.S., Swink M.",How the use of big data analytics affects value creation in supply chain management,2015,Journal of Management Information Systems,Article,PARENT
"Afuah, A.",Dynamic boundaries of the firm: Are firms better off being vertically integrated in the face of a technological change?,2001,Academy of Management Journal,Article,CHILD
"Armstrong, C.P., Sambamurthy, V.",Information Technology Assimilation in Firms: The Influence of Senior Leadership and IT Infrastructures,1999,Information Systems Research,Article,CHILD
"Armstrong, J.S., Overton, T.S.",Estimating nonresponse bias in mail surveys,1977,Journal of Marketing Research,Article,CHILD
"Barton, D., Court, D.",Making advanced analytics work for you,2012,Harvard Business Review,Article,CHILD
"Cannella Jr., A.A., Park, J.-H., Lee, H.-U.",Top management team functional background diversity and firm performance: Examining the roles of team member colocation and environmental uncertainty,2008,Academy of Management Journal,Article,CHILD
"Carmeli, A., Schaubroeck, J., Tishler, A.",How CEO empowering leadership shapes top management team processes: Implications for firm performance,2011,Leadership Quarterly,Article,CHILD
"Carte, T.A., Russell, C.J.",In pursuit of moderation: Nine common errors and their solutions,2003,MIS Quarterly: Management Information Systems,Article,CHILD
"Chatterjee, D., Grewal, R., Sambamurthy, V.",Shaping up for E-commerce: Institutional enablers of the organizational assimilation of Web technologies,2002,MIS Quarterly: Management Information Systems,Article,CHILD
"Chen, D.Q., Mocker, M., Preston, D.S., Teubner, A.","Information systems strategy: Reconceptualization, measurement, and implications",2010,MIS Quarterly: Management Information Systems,Article,CHILD
"Chen, H., Chiang, R.H.L., Storey, V.C.",Business intelligence and analytics: From big data to big impact,2012,MIS Quarterly: Management Information Systems,Article,CHILD
"Chen, I.J., Paulraj, A.",Towards a theory of supply chain management: The constructs and measurements,2004,Journal of Operations Management,Article,CHILD
"Chin, W.W.",The partial least squares approach to structural equation modeling,1998,Modern Methods for Business Research,Article,CHILD
"Christopher, M., Lowson, R., Peck, H.",Creating agile supply chains in the fashion industry,2004,International Journal of Retail &amp; Distribution Management,Article,CHILD
"Chwelos, P., Benbasat, I., Dexter, A.S.",Research Report: Empirical Test of an EDI Adoption Model,2001,Information Systems Research,Article,CHILD
"Cooper, R.B., Zmud, R.W.",Information technology implementation research: A technological diffusion approach,1990,Management Science,Article,CHILD
"Craighead, C.W., Ketchen Jr., D.J., Dunn, K.S., Hult, G.T.M.","Addressing common method variance: Guidelines for survey research on information technology, operations, and supply chain management",2011,IEEE Transactions on Engineering Management,Article,CHILD
"Davis, F.D.","Perceived usefulness, perceived ease of use, and user acceptance of information technology",1989,MIS Quarterly: Management Information Systems,Article,CHILD
"Dehning, B., Richardson, V.J., Zmud, R.W.",The financial performance effects of IT-based supply chain management systems in manufacturing firms,2007,Journal of Operations Management,Article,CHILD
"Dove, R.","Agile enterprise cornerstones: Knowledge, values, and response ability",2005,IFIP Advances in Information and Communication Technology,Conference Paper,CHILD
"Droge, C., Jayaram, J., Vickery, S.K.",The effects of internal versus external integration practices on time-based performance and overall firm performance,2004,Journal of Operations Management,Article,CHILD
"Eisenhardt, K.M.",Making fast strategic decisions in high-velocity environments,1989,Academy of Management Journal,Article,CHILD
"Eisenhardt, K.M., Martin, J.A.",Dynamic capabilities: What are they?,2000,Strategic Management Journal,Article,CHILD
"Galbraith, J.",Designing complex organizations,1973,Designing Complex Organizations,Article,CHILD
"Galbraith, J.R.",Organization design: An information processing view,1974,Interfaces,Article,CHILD
"Gillon, K., Aral, S., Lin, C.-Y., Mithas, S., Zozulia, M.",Business analytics: Radical shift or incremental change?,2014,Communications of the Association for Information Systems,Article,CHILD
"Goodhue, D.L., Thompson, R.L.",Task-technology fit and individual performance,1995,MIS Quarterly: Management Information Systems,Article,CHILD
"Hambrick, D.C., Mason, P.A.",Upper echelons: The organization as a reflection of its top managers,1984,Academy of Management Review,Article,CHILD
"Holsapple, C., Jones, K.",Exploring secondary activities of the knowledge chain,2005,Knowledge and Process Management,Article,CHILD
"Hult, G.T.M., Ketchen Jr., D.J., Nichols Jr., E.L.",Organizational learning as a strategic resource in supply management,2003,Journal of Operations Management,Article,CHILD
"Hult, G.T.M., Ketchen Jr., D.J., Cavusgil, S.T., Calantone, R.J.",Knowledge as a strategic resource in supply chains,2006,Journal of Operations Management,Article,CHILD
"Iacovou, C.L., Benbasat, I., Dexter, A.S.",Electronic data interchange and small organizations: Adoption and impact of technology,1995,MIS Quarterly: Management Information Systems,Article,CHILD
"Jarvenpaa, S.L., Ives, B.",Executive involvement and participation in the management of information technology,1991,MIS Quarterly: Management Information Systems,Article,CHILD
"Johnson, P.F., Klassen, R.D., Leenders, M.R., Awaysheh, A.",Utilizing e-business technologies in supply chains: The impact of firm characteristics and teams,2007,Journal of Operations Management,Article,CHILD
"Karahanna, E., Preston, D.",The effect of social capital of the relationship between the cio and top management team on firm performance,2013,Journal of Management Information Systems,Article,CHILD
