Author,Title,Year,Source Title,Document Type,FAMILY_TYPE
"Kock N., Lau F.",Information systems action research: Serving two demanding masters,2001,Information Technology & People,,CHILD
Lee A.S.,Rigor and relevance in MIS research: Beyond the approach of positivism alone,1999,MIS Quarterly: Management Information Systems,Review,CHILD
"Littlejohns P., Wyatt J.C., Garvican L.",Evaluating computerised health information systems: Hard lessons still to be learnt,2003,British Medical Journal,Article,CHILD
"Lippeveld T., Sauerborn R., Bodart C.",Design and implementation of health information systems,2000,Design and Implementation of Health Information Systems,,CHILD
"Lyytinen K., Fomin V.V.",Achieving high momentum in the evolution of wireless infrastructures: The battle over the 1 G solutions,2002,Telecommunications Policy,Article,CHILD
Nygaard K.,The iron and metal project: Trade union participation,1979,Computers Dividing Man and Work,,CHILD
Orlikowski W.J.,Improvising Organizational Transformation over Time: A Situated Change Perspective,1996,Information Systems Research,Review,CHILD
"Orlikowski W.J., Barley S.R.",Technology and institutions: What can research on information technology and research on organizations learn from each other?,2001,MIS Quarterly: Management Information Systems,Article,CHILD
"Sandiford P., Annett H., Cibulskis R.",What can information systems do for primary health care? An international perspective,1992,Social Science and Medicine,Article,CHILD
"Sandiford P., Kanga G.J., Ahmed A.M.",The management of health services in Tanzania: A plea for health sector reform,1994,The International Journal of Health Planning and Management,Article,CHILD
Shaw V.,"The development of an information system for district hospitals: A case study from the Eastern Cape Province, South Africa",2001,Proceedings of the IFIP 9.4 Conference on Socio-economie Impact of Computers in Developing Countries,,CHILD
"Simwanza A., Church M.",Establishment of an information culture: Achievements and challenges in Zambia,2001,Proceedings of the RHINO Workshop on Issues and Innovation in Routine Health Information in Developing Countries in Conjunction with Measure Evaluation,,CHILD
"Susman G.I., Evered R.D.",An assessment of the scientific merits of action research,1978,Administrative Science Quarterly,,CHILD
Walsham G.,Actor-network theory and IS research: Current status and future prospects,1997,Information Systems and Qualitative Research,,CHILD
"Walsham G., Sahay S.",GIS for district-level administration in India: Problems and opportunities,1999,MIS Quarterly: Management Information Systems,Article,CHILD
"Wilson R., Rohde J., Puchert R., Hedberg C.",South Africa's district health information system: Case study from Eastern Cape Province,2001,Proceedings of the RHINO Workshop on Issues and Innovation in Routine Health Information in Developing Countries in Conjunction with Measure Evaluation,,CHILD
Reference Count: 29,,,,,
,,,,,
"Hempel P.S., Kwong Y.K.",B2B e-Commerce in emerging economies: I-metal.com’s non-ferrous metals exchange in China,2001,Journal of Strategic Information Systems,Article,PARENT
[No author name available],China: Aluminum imports loom large,2000,Asiainfo Daily China News,,CHILD
[No author name available],Mobile-phone users double in number - Data show almost 7% of chinese use one,2001,Asian Wall Street Journal,,CHILD
"Azad A.N., Erdem A.S., Saleem N.",A framework for realizing the potential of information technology in developing countries,1998,International Journal of Commerce and Management,Article,CHILD
Bakos J.Y.,A strategic analysis of electronic marketplaces,1991,MIS Quarterly: Management Information Systems,Article,CHILD
Bakos J.Y.,Reducing buyer search costs: Implications for electronic marketplaces,1997,Management Science,Article,CHILD
Bakos Y.,The Emerging Role of Electronic Marketplaces on the Internet,1998,Communications of the ACM,Article,CHILD
"Chircu A.M., Kauffman R.J.",Reintermediation strategies in business-to-business electronic commerce,2000,International Journal of Electronic Commerce,Article,CHILD
De Figueiredo J.M.,Finding sustainable profitability in electronic commerce,2000,Sloan Management Review,,CHILD
[No author name available],Aluminum can - But will it?,1998,The Economist,,CHILD
Hall E.T.,Beyond culture,1976,Beyond Culture,,CHILD
Hall A.,Guangdong revisited,1999,Light Metal Age,,CHILD
Hou M.J.,Bandwidth limitations stifle growth of Internet,2001,China Daily,,CHILD
"Johnston R.B., Mak H.C.",An emerging vision of internet-enabled supply-chain electronic commerce,2000,International Journal of Electronic Commerce,Article,CHILD
Kennedy G.,E-commerce: The taming of the Internet in China,2000,The China Business Review,,CHILD
Korpela M.,Traditional culture or political economy? On the root causes of organizational obstacles of IT in developing countries,1996,Information Technology for Development,Article,CHILD
"Lai M.K., Humphreys P.K., Sculli D.",The implications of Western electronic commerce for Chinese business networks,2001,Industrial Management and Data Systems,Article,CHILD
"Lindemann M.A., Schmid B.F.","Framework for Specifying, Building, and Operating Electronic Markets",1998,International Journal of Electronic Commerce,Article,CHILD
"Malone T.W., Yates J., Benjamin R.I.",Electronic markets and electronic hierarchies,1987,Communications of the ACM,Article,CHILD
"Malone T.W., Yates J., Benjamin R.I.",The logic of electronic markets.,1989,Harvard Business Review,Article,CHILD
Markus M.L.,Paradigm shifts - E-business and business/systems integration,2000,Communications of the Association for Information Systems,,CHILD
"Martinsons M.G., Hempel P.S.",Chinese Business Process Re-engineering,1998,International Journal of Information Management,Article,CHILD
"Martinsons M.G., Westwood R.I.",Management information systems in the Chinese business culture: An explanatory theory,1997,Information and Management,Article,CHILD
Pang L.,Here be Dragons - The Perils of Mapping E-Business,2000,Gorilla Asia,,CHILD
Penson S.,Chief of London Metal Exchange Assails Excessive Price Volatility,1997,Asian Wall Street Journal,,CHILD
Rosen D.H.,Hype versus hope for e-commerce in China,1999,The China Business Review,,CHILD
Schlevogt K.A.,Investing and managing in china-how to dance with the dragon,2000,Thunderbird International Business Review,,CHILD
[No author name available],Aluminum Futures Contract Trading Manual (in Chinese),2000,Shanghai Futures Exchange,,CHILD
"Sprano E., Zakak A.",E-commerce capable: Competitive advantage for countries in the new world E-Conomy,2000,Competitiveness Review,Article,CHILD
"Trappey C.V., Trappey A.J.C.",Electronic commerce in Greater China,2001,Industrial Management and Data Systems,Article,CHILD
"Triolo P.S., Lovelock P.","Up, up, and away - With strings attached",1996,China Business Review,,CHILD
Reference Count: 30,,,,,
,,,,,
Montealegre R.,A case for more case study research in the implementation of information technology in less–developed countries,1999,Information Technology for Development,Article,PARENT
"Alavi M., Carlson P.",A review of MIS research and disciplinary development,1992,Journal of Management Information Systems,,CHILD
Barney J.B.,Gaining and sustaining competitive advantage,1997,Gaining and Sustaining Competitive Advantage,,CHILD
"Barrett M., Walsham G.","Managing IT for business innovation: Issues of culture, learning, and leadership in a Jamaican insurance company",1995,Journal of Global Information Management,,CHILD
"Carroll J.S., Perin C.",How expectations about microcomputers influence their organizational consequences,1988,Working Paper Series 88-044,,CHILD
Galvis A.H.,Educational computing technology transfer: What ICCI should do,1989,Computers and Informatics in Developing Countries,,CHILD
"Glaser G., Torrance A., Schwartz M.",Administrative applications,1983,The Encyclopedia of Computer Science and Engineering,,CHILD
"Harsh S., Weber M.",The use of microcomputers in the agriculture sector in developing countries,1985,Microcomputers for Development,,CHILD
"Kaplan B., Duchon D.",Combining qualitative and quantitative methods in information systems research: A case study,1988,MIS Quarterly: Management Information Systems,Article,CHILD
"Kaplan B., Maxwell J.A.",Qualitative research methods for evaluating computer information systems,1994,Evaluating Health Care Information Systems: Methods and Applications,,CHILD
"King J.L., Gurbaxani V., Kraemer K.L., McFarlan F.W., Raman K.S., Yap C.S.",Institutional factors in information technology innovation,1994,Information Systems Research,Article,CHILD
Kling R.,Defining the boundaries of computing across complex organizations,1987,Critical Issues in Information Systems Research,,CHILD
"Kraemer K.L., King J.L.",Computing policies and problems. A stage theory approach,1981,Telecommunications Policy,Article,CHILD
McFarlan F.W.,Multinational CIO challenge for the 1990s,1992,The Global Issues of Information Technology Management,,CHILD
Meyer N.D.,Office automation: a progress report,1982,Technology and People,,CHILD
"Meyer J.W., Rowan B.",Institutionalized organizations: Formal structure as myth and ceremony,1977,American Journal of Sociology,,CHILD
Montealegre R.,The interplay of information technology and the social milieu,1997,Information Technology & People,Article,CHILD
Montealegre R.,Managing information technology in modernizing 'against the odds': Lessons from an organization in a less-developed country,1998,Information and Management,Article,CHILD
Munasinghe M.,Computers for third world development,1986,South–South and South–North Cooperation in Sciences,,CHILD
"Munasinghe M., Blankstein C.",Computer policy framework and issues in developing countries,1985,Microcomputers for Development,,CHILD
Nilen B.L.,Improved data processing effectiveness through increased attractiveness for suppliers,1983,Regional Computer Cooperation in Developing Countries,,CHILD
"Orlikowski W.J., Baroudi J.J.",Studying information technology in organizations: Research approaches and assumptions,1991,Information Systems Research,Article,CHILD
"Orlikowski W.J., Robey D.",Information technology and the structuring of organizations,1991,Information Systems Research,Article,CHILD
Pawar R.S.,IT manpower in India: The burning issues,1991,Information Technology Manpower: Key Issues for Developing Countries,,CHILD
"Surjadi A.J., Lubukay J.F.P.",Computers and informatics in Indonesia: present and future prospects,1989,Computers and Informatics in Developing Countries,,CHILD
Swanson E.B.,Information systems in organization theory: A review,1987,Critical Issues in Information Systems Research,,CHILD
Van De Ven Andrew H.,CENTRAL PROBLEMS IN THE MANAGEMENT OF INNOVATION.,1986,Management Science,Article,CHILD
"Walsham G., Symons V., Waema T.",Information Systems as Social Systems: Implications for Developing Countries,1988,Information Technology for Development,Article,CHILD
White L.,The Science of Culture,1949,The Science of Culture,,CHILD
Reference Count: 28,,,,,
,,,,,
"Walsham G., Sahay S.",GIS for district-level administration in India: Problems and opportunities,1999,MIS Quarterly: Management Information Systems,Article,PARENT
Barley S.R.,Semiotics and the study of occupational and organizational cultures,1983,Administrative Science Quarterly,,CHILD
Law J.,"Notes on the theory of the actor-network: Ordering, strategy, and heterogeneity",1992,Systems Practice,Article,CHILD
Madon S.,Computer-based information systems for development planning: Managing human resources,1993,European Journal of Information Systems,,CHILD
Weick K.E.,Theoretical assumptions and research methodology selection,1984,The Information Systems Research Challenge,,CHILD
Reference Count: 4,,,,,
,,,,,
"Nidumolu S.R., Goodman S.E., Vogel D.R., Danowitz A.K.",Information technology for local administration support: The governorates project in Egypt,1996,MIS Quarterly: Management Information Systems,Article,PARENT
Avgerou C.,Computer-based information systems and modernization of public administration in developing countries,1990,Information Technology in Developing Countries,,CHILD
Berman B.,"The state, computers and African development: The information non-revolution",1992,Microcomputers in African Development: Critical Perspectives,,CHILD
Zwangobani E.,Information technology in Africa: An overview,1990,Information Technology in Developing Countries,,CHILD
Reference Count: 3,,,,,
,,,,,
Adam L.,Electronic communications technology and development of internet in Africa,1996,Information Technology for Development,Article,PARENT
Jensen M.,Guidelines and standards for computer based networking in Africa,1994,Guidelines and standards for computer based networking in Africa,,CHILD
Reference Count: 1,,,,,
,,,,,
[No author name available],Is there a Global Digital Divide for Digital Wireless Phone Technologies?,2005,"<PARENTARTICLE>Kauffman, R. , and Techatassanasoontorn, A. (2005). <t>Is there a Global Digital Divide for Digital Wireless Phone Technologies?</t> Journal of the Association for Information Systems 6(12): 338–382.
",,PARENT
3G Americas ,Questions and Answers,2005,"<a>3G Americas </a>(2005a) “<t>Questions and Answers</t>,” 3G Americas, Bellevue, WA, www.3gamericas.org/English/Technology_Center/QA/Index.cfm September 6, 2005).
",,CHILD
3G Americas,"Q&A: EDGE,",2005,"<a>3G Americas</a> (2005b) “<t>Q&A: EDGE,</t>” 3G Americas, Bellevue, www.3gamericas.org/English/Technology_Center/QA/Edgeqa.cfm September 6, 2005).
",,CHILD
[No author name available],An Exploratory Model of Inter-Country Internet Diffusion,2003,"Beilock, R., and D. Dimirova (2003) “<t>An Exploratory Model of Inter-Country Internet Diffusion</t>,” Telecommunications Policy, (27)3-4, pp. 237-252.
",,CHILD
[No author name available],The Multiple Dimensions of the Digital Divide: More than the Technology ‘Haves’ and ‘Have Nots’,2003,"Bertot, J. (2003) “<t>The Multiple Dimensions of the Digital Divide: More than the Technology ‘Haves’ and ‘Have Nots’</t>,” Government Information Quarterly, (20)2, pp. 185-191.
",,CHILD
[No author name available],The Diffusion of Cellular Phones in Portugal,2004,"Botelho, A., and L. Pinto (2004) “<t>The Diffusion of Cellular Phones in Portugal</t>,” Telecommunications Policy, (28)5-6, pp. 427-437.
",,CHILD
[No author name available],"“A Simple Test for Heteroskedasticity and Random Coefficient Variation,",1979,"Breusch, T. and A. Pagan (1979) <t>“A Simple Test for Heteroskedasticity and Random Coefficient Variation,</t>” Econometrica, (47)5, pp. 1287-1294.
",,CHILD
[No author name available],"Spanning the Digital Divide: Understanding and Tackling the Issues,",2001,"Bridges.org (May 2001) “<t>Spanning the Digital Divide: Understanding and Tackling the Issues,</t>” Survey report, Washington, DC, www.bridges.org, (current September 6, 2005).
",,CHILD
[No author name available],Cross-Country Technology Diffusion: The Case of Computers,2001,"Caselli, F., and W. Coleman II (2001) “<t>Cross-Country Technology Diffusion: The Case of Computers</t>,” American Economic Review, (91)2, pp. 328-335.
",,CHILD
CDMA Development Group,CDMA Technology,2004,"<a>CDMA Development Group</a> (2004) “<t>CDMA Technology</t>,” CDMA Development Group, Costa Mesa, CA, 2004.
",,CHILD
[No author name available],Competition in Korean Mobile Telecommunications Market: Business Strategy and Regulatory Environment,2001,"Choi, S., M. Lee, and G. Chung (2001) “<t>Competition in Korean Mobile Telecommunications Market: Business Strategy and Regulatory Environment</t>,” Telecommunications Policy, (25)1-2, pp. 125-138.
",,CHILD
"Cochrane, J.",“Shocks,1994,"<a>Cochrane, J.</a> (1994) <t>“Shocks</t>,” Carnegie-Rochester Conference Series on Public Policy, 41, pp. 295-364.
",,CHILD
[No author name available],Measuring the Digital Divide: A Framework for the Analysis of Cross-Country Differences,2002,"Corrocher, N. and A. Ordanini (2002) “<t>Measuring the Digital Divide: A Framework for the Analysis of Cross-Country Differences</t>,” Journal of Information Technology, (17)1, pp. 9-19.
",,CHILD
[No author name available],Wireless 2002: Throwing the Babies Out with the Bath Water?,2002,"Credit Suisse First Boston (2002) “<t>Wireless 2002: Throwing the Babies Out with the Bath Water?</t>” Analyst report, Credit Suisse First Boston, New York, NY, January 2002.
",,CHILD
[No author name available],The Economics of Compatibility Standards: An Introduction to Recent Research,1990,"David, P. and S. Greenstein (1990) “<t>The Economics of Compatibility Standards: An Introduction to Recent Research</t>,” Economics of Innovation and New Technology, (1)1-2, pp. 3-41.
",,CHILD
[No author name available],"“Economics of Compatibility Standards and Competition in Telecommunication Networks,",1994,"David, P. and E. Steinmueller (1994) <t>“Economics of Compatibility Standards and Competition in Telecommunication Networks,</t>” Information Economics and Policy, (6)3-4, pp. 217-241.
",,CHILD
[No author name available],"Connection Discrepancies: Unmasking Further Layers of the Digital Divide,",2003,"Davison, E. and S. Cotten (2003) “<t>Connection Discrepancies: Unmasking Further Layers of the Digital Divide,</t>” First Monday, (8)3, available on the Internet at www.firstmonday.org/issues/issue8_3/davison/ (current September 6, 2005). 
",,CHILD
[No author name available],"Information Technology and Productivity: Evidence from Country-Level Data,",2000,"Dewan, S. and K. Kraemer (2000) “<t>Information Technology and Productivity: Evidence from Country-Level Data,</t>” Management Science, (46)4, pp. 548-562.
",,CHILD
[No author name available],"Patterns, Opportunities, and Challenges in the Emerging Global M-Commerce Landscape",2002,"Dholakia, N., R. R. Dholakia, M. Lehrer, and N. Kshetri (2002) “<t>Patterns, Opportunities, and Challenges in the Emerging Global M-Commerce Landscape</t>,” Working paper, College of Business Administration, University of Rhode Island, Providence, RI.
",,CHILD
[No author name available],"From the ‘Digital Divide’ to ‘Digital Inequality’: Studying Internet Uses as Penetration Increases,",2001,"DiMaggio, P. and E. Hargittai (2001) “<t>From the ‘Digital Divide’ to ‘Digital Inequality’: Studying Internet Uses as Penetration Increases,</t>” Working paper 15, Center for Arts and Cultural Policy Studies, Woodrow Wilson School, Princeton University, Princeton, New Jersey.
",,CHILD
"Eaton, J.","Technology, Geography, and Trade",2002,"<a>Eaton, J.</a> and S. Kortum (2002) “<t>Technology, Geography, and Trade</t>,” Econometrica, (70)5, pp. 1741-1779.
",,CHILD
Economist,Calling across the Divide,2005,"<a>Economist</a> (March 12, 2005) “<t>Calling across the Divide</t>,” (374)8417, p. 72.
",,CHILD
[No author name available],Coordination and Lock-In: Competition with Switching Costs and Network Effects,2005,"Farrell, J. and P. Klemperer (2005) “<t>Coordination and Lock-In: Competition with Switching Costs and Network Effects</t>,” in Armstrong, M. and R. Porter (eds.) Handbook of Industrial Organization, Volume 3, London, United Kingdom: Oxford University Press.
",,CHILD
"Farrell, J.","Standardization, Compatibility, and Innovation,",1985,"<a>Farrell, J.</a> and G. Saloner (1985) “<t>Standardization, Compatibility, and Innovation,</t>” Rand Journal of Economics, (16)1, pp. 70-83.
",,CHILD
[No author name available],Duopoly and Competition: The Case of American Cellular Telephone,1998,"Fullerton, H. (1998) “<t>Duopoly and Competition: The Case of American Cellular Telephone</t>,” Telecommunications Policy, (22)7, pp. 593-607.
",,CHILD
[No author name available],Okinawa Charter on Global Information Society,2000,"G8 Information Center (2000) “<t>Okinawa Charter on Global Information Society</t>,” www.g8.utoronto.ca/summit/2000okinawa/gis.htm (current September 6, 2005). 
",,CHILD
[No author name available],“Standards in Wireless Telephone Networks,2003,"Gandal, N., D. Salant and L. Waverman (2003) <t>“Standards in Wireless Telephone Networks</t>,” Telecommunications Policy, (27)5-6, pp. 325-332.
",,CHILD
[No author name available],A Propositional Inventory for New Diffusion Research,1985,"Gatignon, H. and T. Robertson (1985) “<t>A Propositional Inventory for New Diffusion Research</t>,” Journal of Consumer Research, (11)4, pp. 849-867.
",,CHILD
[No author name available],“Investigating Causal Relations by Econometric Models and Cross- Spectral Methods,1969,"Granger, C. (1969) <t>“Investigating Causal Relations by Econometric Models and Cross- Spectral Methods</t>,” Econometrica, (37)3, pp. 424-438.
",,CHILD
[No author name available], Innovation and Growth in the Global Economy,1991,"Grossman, G. and H. Elhanan (1991)<t> Innovation and Growth in the Global Economy</t>, Cambridge, MA: MIT Press.
",,CHILD
[No author name available],"An Investment View of Mobile Telecommunications in the European Union,",1999,"Gruber, H. (1999) “<t>An Investment View of Mobile Telecommunications in the European Union,</t>” Telecommunications Policy, (23)7-8, pp. 521-538.
",,CHILD
[No author name available],The Diffusion of Mobile Telecommunications Services in the European Union,2001,"Gruber, H. and F. Verboven (2001a) “<t>The Diffusion of Mobile Telecommunications Services in the European Union</t>,” European Economic Review, (45)3, pp. 577- 589.
",,CHILD
[No author name available],"The Evolution of Markets under Entry and Standards Regulation: The Case of Global Mobile Telecommunication,",2001,"Gruber, H. and F. Verboven (2001b) “<t>The Evolution of Markets under Entry and Standards Regulation: The Case of Global Mobile Telecommunication,</t>” International Journal of Industrial Organization, (19)7, pp. 1189-1212.
",,CHILD
[No author name available],GSM Association Membership and Market Statistics,2004,"GSM Association (2004) “<t>GSM Association Membership and Market Statistics</t>,” March 2004, www.gsmworld.com (current September 6, 2005).
",,CHILD
"Hamilton, J.","Time Series Analysis,",1994,"<a>Hamilton, J.</a> (1994) <t>Time Series Analysis,</t> Princeton, NJ: Princeton University Press. 
",,CHILD
[No author name available],Weaving the Western Web: Explaining Differences in Internet Connectivity among OECD countries,1999,"Hargittai, E. (1999) “<t>Weaving the Western Web: Explaining Differences in Internet Connectivity among OECD countries</t>,” Telecommunications Policy, (23)10-11, pp. 701-718.
",,CHILD
[No author name available],"Second-Level Digital Divide: Differences in People’s Online Skills,",2002,"Hargittai, E. (2002) “<t>Second-Level Digital Divide: Differences in People’s Online Skills,</t>” First Monday, (7)4, www.firstmonday.org/issues/issue7_4/hargittai/index.html (current September 6, 2005).
",,CHILD
[No author name available],"The Influence of Geographic Subcultures in the United States,",1981,"Hawkins, D., D. Roupe and K. Coney (1981) “<t>The Influence of Geographic Subcultures in the United States,</t>” in K. Monroe (ed.) Advances in Consumer Research, Volume VIII, Association for Consumer Research, Ann Arbor, MI, pp. 713–717. 
",,CHILD
[No author name available],Creating a National Strategy for Internet Development in Chile,2005,"Hawkins, E. (2005) “<t>Creating a National Strategy for Internet Development in Chile</t>,” Telecommunications Policy, (29)5-6, pp. 351-365.
",,CHILD
[No author name available],"Bridging Latin America’s Digital Divide: Government Policies and Internet Access,",2003,"Hawkins, E. and K. Hawkins (2003) “<t>Bridging Latin America’s Digital Divide: Government Policies and Internet Access,</t>” Journalism and Mass Communication Quarterly, (80)3, pp. 646-665.
",,CHILD
[No author name available],"Trust, the Internet, and the Digital Divide",2003,"Huang, H., C. Keser, J. Leland and J. Shachat (2003) “<t>Trust, the Internet, and the Digital Divide</t>,” IBM Systems Journal, (42)3, pp. 507-518.
",,CHILD
[No author name available],Estimating Demand for Cellular Phone Services in Japan,2005,"Iimi, A. (2005) “<t>Estimating Demand for Cellular Phone Services in Japan</t>,” Telecommunications Policy, (29)1, pp. 3-23.
",,CHILD
[No author name available],"Mobile and Wireless Services and Service Providers in Hong Kong,",2004,"Ingelbrecht, N. and G. Trivedi (May 17, 2004) “<t>Mobile and Wireless Services and Service Providers in Hong Kong,</t>” Gartner Research ID No. DPRO-90882, Stamford, CT.
",,CHILD
[No author name available],Broadband Wireless: The New Era in Communications,2004,"Intel (2004) “<t>Broadband Wireless: The New Era in Communications</t>,” White paper, www.intel.com/netcomms/bbw (current September 6, 2005).
",,CHILD
[No author name available],World Telecommunication Development Report: Mobile Cellular World Telecom Indicators,1999,"International Telecommunication Union (ITU) (1999) “<t>World Telecommunication Development Report: Mobile Cellular World Telecom Indicators</t>,” White paper, Geneva, Switzerland, October 1999.
",,CHILD
[No author name available],About Mobile Technology and IMT-2000,2004,"International Telecommunication Union (ITU) (2004a) “<t>About Mobile Technology and IMT-2000</t>,” White paper, Geneva, Switzerland.
",,CHILD
International Telecommunication Union,Yearbook of Statistics,2004,"<a>International Telecommunication Union</a> (ITU) (2004b) <t>Yearbook of Statistics</t>, Geneva, Switzerland, May 2004.
",,CHILD
[No author name available],Does One Standard Promote Faster Growth? An Econometric Analysis of the International Diffusion of Wireless Technology,2004,"Kauffman, R. and A. Techatassanasoontorn (2004) “<t>Does One Standard Promote Faster Growth? An Econometric Analysis of the International Diffusion of Wireless Technology</t>,” in R. Sprague (Ed.), Proceedings of the 37th Hawaii International Conference on Systems Science, Los Alamitos, CA: IEEE Computer Society Press.
",,CHILD
[No author name available],International Diffusion of Digital Mobile Technology: A Coupled-Hazard State-Based Approach,2005,"Kauffman, R. and A. Techatassanasoontorn (2005) “<t>International Diffusion of Digital Mobile Technology: A Coupled-Hazard State-Based Approach</t>,” Information Technology and Management, (6)2-3, pp. 253-292.
",,CHILD
[No author name available],State and National Linkages in Network Growth,1995,"Kauffman, R. and Y. M. Wang (1995) “<t>State and National Linkages in Network Growth</t>,” Working paper, Center for Research on Information Systems, Stern School of Business, New York University, New York, NY, February 1995.
",,CHILD
[No author name available],"Geographic Localization of International Technology Diffusion,",2002,"Keller, W. (2002) “<t>Geographic Localization of International Technology Diffusion,</t>” American Economic Review, (92)1, pp. 120-142.
",,CHILD
"Keller, W. ",International Technology Diffusion,2004,"<a>Keller, W. </a>(2004) “<t>International Technology Diffusion</t>,” Journal of Economic Literature, (42)3, pp. 752-782.
",,CHILD
"Kennedy, P. ",A Guide to Econometrics,2003,"<a>Kennedy, P. </a>(2003) <t>A Guide to Econometrics</t>, 5th Edition, Cambridge, MA: MIT Press. 
",,CHILD
"Kiiski, S. ",Cross-Country Diffusion of the Internet,2002,"<a>Kiiski, S. </a>and M. Pohjola (2002) ""<t>Cross-Country Diffusion of the Internet</t>,"" Information Economics and Policy, (14)2, pp. 297-310.
",,CHILD
[No author name available],Mobile Handset Subsidy Policy in Korea: Historical Analysis and Evaluation,2004,"Kim, H., S. Byun and M. Park (2004) “<t>Mobile Handset Subsidy Policy in Korea: Historical Analysis and Evaluation</t>,” Telecommunications Policy, (28)1, pp. 23-42.
",,CHILD
[No author name available],"“Ma Bell’s Orphan: U.S. Cellular Telephony, 1947-1996",2002,"King, J. and J. West (2002) <t>“Ma Bell’s Orphan: U.S. Cellular Telephony, 1947-1996</t>,” Telecommunications Policy, (26)3-4, pp. 189-203.
",,CHILD
[No author name available],"Entry, Standards and Competition: Firm Strategies and the Diffusion of Mobile Telephony,",2005,"Koski, H. and T. Kretschmer (2005) “<t>Entry, Standards and Competition: Firm Strategies and the Diffusion of Mobile Telephony,</t>” Review of Industrial Organization, (26)1, pp. 89-113.
",,CHILD
[No author name available],"Environment and Policy Factors Shaping E-Commerce Diffusion: A Cross-Country Comparison,",2002,"Kraemer, K., J. Gibbs and J. Dedrick (2002) “<t>Environment and Policy Factors Shaping E-Commerce Diffusion: A Cross-Country Comparison,</t>” in Applegate L., R. Galliers, and J. Degross (eds.), Proceedings of the Twenty-third International Conference on Information Systems, Barcelona, Spain.
",,CHILD
"Kripalani, M. ","Mobile Telecoms Find Nirvana,",2004,"<a>Kripalani, M. </a>(October 4, 2004) “<t>Mobile Telecoms Find Nirvana,</t>” BusinessWeek Online. www.businessweek.com/magazine/content/04_40/ b3902077.htm (current September 6, 2005).
",,CHILD
[No author name available],The Growth of Broadband and Electronic Commerce in South Korea: Contributing Factors,2003,"Lee, H., R. O’Keefe and K. Yun (2003) “<t>The Growth of Broadband and Electronic Commerce in South Korea: Contributing Factors</t>,” The Information Society, (19)1, 2003, pp. 81-93.
",,CHILD
[No author name available],National Sources of Leadership in 3G M-Business Applications: A Framework and Evidence from Three Global Regions,2002,"Lehrer, M., N. Dholakia and N. Kshetri (August 2002) “<t>National Sources of Leadership in 3G M-Business Applications: A Framework and Evidence from Three Global Regions</t>,” in R. D. Banker, H. Chang, and Y. C. Kao (eds.), Proceedings of the Eighth Americas Conference on Information Systems, Dallas, TX.
",,CHILD
[No author name available],"The Economic Benefits of Mobile Services in India,",2005,"Lewin, D. and S. Sweet (January 26, 2005) “<t>The Economic Benefits of Mobile Services in India,</t>” Ovum, London, United Kingdom.
",,CHILD
[No author name available],"Identifying the Effects of Money Supply Shocks on Industry-Level Output,",1998,"Loo, C. and W. Lastrapes (1998) “<t>Identifying the Effects of Money Supply Shocks on Industry-Level Output,</t>” Journal of Macroeconomics, (20)3, pp. 431-49.
",,CHILD
[No author name available],A Dynamic Model of Mobile Telephony Subscription Incorporating a Network Effect,2004,"Madden, G., G. Coble-Neal, and B. Dalzell (2004) “<t>A Dynamic Model of Mobile Telephony Subscription Incorporating a Network Effect</t>,” Telecommunications Policy, (28)2, pp. 133-144.
",,CHILD
[No author name available],The Diffusion of Mobile Telephony in Italy and the U.K.: An Empirical Investigation,2004,"Massini, S. (2004) “<t>The Diffusion of Mobile Telephony in Italy and the U.K.: An Empirical Investigation</t>,” Economics of Innovation and New Technology, (13)3, pp. 251- 277.
",,CHILD
[No author name available],"A Note on Internet Technology,",1999,"Mendelson, H. (1999) “<t>A Note on Internet Technology,</t>” Graduate School of Business, Stanford University, Stanford, CA.
",,CHILD
[No author name available],"Mobile Cellular Communications in the Southern African Region,",1999,"Minges, M. (1999) “<t>Mobile Cellular Communications in the Southern African Region,</t>” Telecommunication Policy, (23)7-8, pp. 585-593.
",,CHILD
[No author name available],"Exchange Rate Regimes in an Increasingly Integrated World Economy,",2000,"Mussa, M., P. Masson, A. Swoboda, E. Jadresic, E. Mauro, and A. Berg (August 2000) “<t>Exchange Rate Regimes in an Increasingly Integrated World Economy,</t>” International Monetary Fund, Occasional Paper 193, Washington, DC.
",,CHILD
Nigerian Communications Commission,Mobile Telephony in Nigeria (2001- 2003),2003,"<a>Nigerian Communications Commission</a> (2003). “<t>Mobile Telephony in Nigeria (2001- 2003)</t>,” Statistics, Nigerian Communications Commission, Abuja, Nigeria. NUA.com. (2002) “How Many Online?” ComputerScope Ltd., Dublin, Ireland.
",,CHILD
[No author name available],Collusive Conduct in Duopolies: Multimarket Contact and Cross-Ownership in the Mobile Telephone Industry,1997,"Parker, P. and L. Röller (1997) “<t>Collusive Conduct in Duopolies: Multimarket Contact and Cross-Ownership in the Mobile Telephone Industry</t>,” RAND Journal of Economics, (28)2, pp. 304-322.
",,CHILD
[No author name available],The Internet in India and China,2002,"Press, L., W. Foster, P. Wolcott, and W. McHenry (2002) “<t>The Internet in India and China</t>,” First Monday, (7)10, firstmonday.org/issues/issue7_10/press/index. html (current September 6, 2005).
",,CHILD
