Author,Title,Year,Source Title,Document Type,FAMILY_TYPE
"Jung D.I., Avolio B.J.",Effects of leadership style and followers' cultural orientation on performance in group and individual task conditions,1999,Academy of Management Journal,Article,CHILD
"Kahai S.S., Sosik J.J., Avolio B.J.",Effects of transformational leadership and media on collaboration and performance in virtual teams,2013,Symposium on Leadership in Virtual Groups: Looking Back and Charting Paths Forward; Orlando: Academy of Management Meeting,,CHILD
"Ke W., Wei K.K.",Organizational culture and leadership in ERP implementation,2008,Decision Support Systems,Article,CHILD
"Keen P., Williams R.",Value architectures for digital business: Beyond the business model,2013,MIS Quarterly: Management Information Systems,Note,CHILD
Kerfoot K.M.,Listening to see: The key to virtual leadership,2010,Nursing Economics,Article,CHILD
"Klein K.J., House R.J.",On fire: Charismatic leadership and levels of analysis,1995,The Leadership Quarterly,Article,CHILD
"Malhotra A., Majchrzak A., Rosen B.",Leading virtual teams,2007,Academy of Management Perspectives,Article,CHILD
"Markus M.L., Tanis C.",The enterprise systems experience - From adoption to success,2000,Framing the Domains of IT Management: Projecting the Future Through the Past,,CHILD
"McKenney J.L., Mason R.O., Copeland D.G.",Bank of America: The crest and trough of technological leadership,1997,MIS Quarterly: Management Information Systems,Article,CHILD
OECD,High-growth enterprises: what governments can do to make a difference,2010,High-Growth Enterprises: What Governments Can Do to Make a Difference,,CHILD
Orlikowski W.J.,The duality of technology: Rethinking the concept of technology in organizations,1992,Organization Science,,CHILD
"O’Regan N., Ghobadian A.",Formal strategic planning: The key to effective business process management?,2002,Business Process Management Journal,Article,CHILD
"O'Regan N., Ghobadian A.",Leadership and strategy: Making it happen,2004,Journal of General Management,,CHILD
"O'Regan N., Ghobadian A.",Strategic planning - A comparison of high and low technology manufacturing small firms,2005,Technovation,Article,CHILD
"O'Regan N., Ghobadian A.",Innovation in SMEs: The impact of strategic orientation and environmental perceptions,2005,International Journal of Productivity and Performance Management,Article,CHILD
"Peppard J., Breu K.",Beyond alignment: A coevolutionary view of the information systems strategy process,2003,Twenty-fourth International Conference on Information Systems,,CHILD
"Podsakoff P.M., Ahearne M., MacKenzie S.B.",Organizational citizenship behavior and the quantity and quality of work group performance,1997,Journal of Applied Psychology,Article,CHILD
"Purvis R.L., Sambamurthy V., Zmud R.W.",The Assimilation of Knowledge Platforms in Organizations: An Empirical Investigation,2001,Organization Science,Article,CHILD
"Ramamurthy K., Premkumar G.",Determinants and Outcomes of Electronic Data Interchange Diffusion,1995,IEEE Transactions on Engineering Management,Article,CHILD
Saldana J.,The coding manual for qualitative researchers,2009,The Coding Manual for Qualitative Researchers,,CHILD
"Sarker S., Lee A.S.",Using a case study to test the role of three key social enablers in ERP implementation,2003,Information and Management,Article,CHILD
"Umble E.J., Haft R.R., Umble M.M.",Enterprise resource planning: Implementation procedures and critical success factors,2003,European Journal of Operational Research,Article,CHILD
"Vera D., Crossan M.",Strategic leadership and organizational learning,2004,Academy of Management Review,Review,CHILD
"Waldman D.A., Ramírez G.G., House R.J., Puranam P.",Does leadership matter? CEO leadership attributes and profitability under conditions of perceived environmental uncertainty,2001,Academy of Management Journal,Article,CHILD
"van Welsum D., Lanvin B.",E-leadership skills: Vision report,2012,E-leadership Skills,,CHILD
"Wymenga P., Spanikova V., Barker A., Konings J., Canton E.","EU SMEs in 2012: At the Crossroads. Annual Report on Small and Medium-Sized Enterprises in the EU, 2011/12",2012,EU SMEs in 2012: At the Crossroads,,CHILD
"Yoo Y., Henfridsson O., Lyytinen K.",The new organizing logic of digital innovation: An agenda for information systems research,2010,Information Systems Research,Article,CHILD
Reference Count: 64,,,,,
,,,,,
"Hess T., Benlian A., Matt C., Wiesböck F.",Options for formulating a digital transformation strategy,2016,MIS Quarterly Executive,Article,PARENT
"Downes L., Nunes P.F.",Big-bang disruption,2013,Harvard Business Review,Note,CHILD
"Bonnet D., Ferraris P., Westerman G., McAfee A.",Talking ‘bout a revolution,2012,Digital Transformation Review,,CHILD
"Lee O.-K., Sambamurthy V., Lim K.H., Wei K.K.",How does IT ambidexterity impact organizational agility?,2015,Information Systems Research,Article,CHILD
"Gregory R.W., Keil M., Muntermann J., Mähring M.",Paradoxes and the nature of ambidexterity in IT transformation programs,2015,Information Systems Research,Article,CHILD
"Hansen R., Sia S.K.",Hummel's digital transformation toward omnichannel retailing: Key lessons learned,2015,MIS Quarterly Executive,Article,CHILD
"Matt C., Hess T., Benlian A.",Digital Transformation Strategies,2015,Business and Information Systems Engineering,Note,CHILD
"Bharadwaj A., El Sawy O.A., Pavlou P.A., Venkatraman N.",Digital business strategy: Toward a next generation of insights,2013,MIS Quarterly: Management Information Systems,Article,CHILD
McDonald M.P.,Digital Strategy Does Not Equal IT Strategy,2012,HBR Blog Network,,CHILD
"Horlacher A., Hess T.",What does a chief digital officer do? Managerial tasks and roles of a new C-level position in the context of digital transformation,2016,Proceedings of the Annual Hawaii International Conference on System Sciences,Conference Paper,CHILD
Reference Count: 9,,,,,
,,,,,
"Chanias S., Hess T.",Understanding digital transformation strategy formation: Insights from Europe's automotive industry,2016,"Pacific Asia Conference on Information Systems, PACIS 2016 - Proceedings",Conference Paper,PARENT
"Benbasat I., Goldstein D.K., Mead M.",The case research strategy in studies of information systems,1987,MIS Quarterly: Management Information Systems,Article,CHILD
"Bharadwaj A., El Sawy O.A., Pavlou P.A., Venkatraman N.",Digital business strategy: Toward a next generation of insights,2013,MIS Quarterly: Management Information Systems,Article,CHILD
"Downes L., Nunes P.F.",Big-bang disruption,2013,Harvard Business Review,Note,CHILD
"Dubé L., Paré G.","Rigor in information systems positivist case research: Current practices, trends, and recommendations",2003,MIS Quarterly: Management Information Systems,Article,CHILD
Eisenhardt K.M.,Building theories from case study research,1989,Academy of Management Review,,CHILD
Galliers R.D.,Reflections on information systems strategizing,2004,"The Social Study of Information and Communication Technology: Innovation, Actors, and Contexts",,CHILD
"Hackney R., Little S.",Opportunistic strategy formulation for is/it planning,1999,European Journal of Information Systems,Article,CHILD
"Hansen R., Sia S.K.",Hummel's digital transformation toward omnichannel retailing: Key lessons learned,2015,MIS Quarterly Executive,Article,CHILD
"Henderson J.C., Venkatraman N.",Strategic alignment: leveraging information technology for transforming organizations,1993,IBM Systems Journal,Article,CHILD
"Henfridsson O., Lind M.","Information systems strategizing, organizational sub-communities, and the emergence of a sustainability strategy",2014,Journal of Strategic Information Systems,Article,CHILD
"Hutt M.D., Reingen P.H., Ronchetto J.R.",Tracing emergent processes in marketing strategy formation,1988,Journal of Marketing,,CHILD
Jarzabkowski P.,Strategy as practice: An activity-based approach,2005,Strategy as Practice: An Activity-Based Approach,Book,CHILD
"Johnson G., Melin L., Whittington R.",Micro strategy and strategizing: Towards an activity-based view,2003,Journal of Management Studies,,CHILD
"Klein H.K., Myers M.D.",A set of principles for conducting and evaluating interpretive field studies in information systems,1999,MIS Quarterly: Management Information Systems,Article,CHILD
"Lucas Jr. H.C., Goh J.M.",Disruptive technology: How Kodak missed the digital photography revolution,2009,Journal of Strategic Information Systems,Article,CHILD
"Matt C., Hess T., Benlian A.",Digital Transformation Strategies,2015,Business and Information Systems Engineering,Note,CHILD
Mintzberg H.,Patterns in strategy formation,1978,Management Science,,CHILD
"Mintzberg H., Waters J.A.","Of strategies, deliberate and emergent",1985,Strategic Management Journal,Article,CHILD
"Mirabeau L., Maguire S.",From autonomous strategic behavior to emergent strategy,2014,Strategic Management Journal,Article,CHILD
"Chen D.Q., Mocker M., Preston D.S., Teubner A.","Information systems strategy: Reconceptualization, measurement, and implications",2010,MIS Quarterly: Management Information Systems,Article,CHILD
Paré G.,Investigating information systems with positivist case study research,2004,Communications of the Association for Information Systems,,CHILD
"Peppard J., Galliers R.D., Thorogood A.",Information systems strategy as practice: Micro strategy and strategizing for IS,2014,Journal of Strategic Information Systems,Editorial,CHILD
Pettigrew A.M.,The character and significance of strategy process research,1992,Strategic Management Journal,Article,CHILD
"Porter M.E., Heppelmann J.E.","How smart, connected products are transforming competition",2014,Harvard Business Review,Note,CHILD
Venkatraman N.,IT-enabled business transformation: From automation to business scope redefinition,1994,Sloan Management Review,,CHILD
"von Krogh G., Rossi-Lamastra C., Haefliger S.",Phenomenon-based research in management and organisation science: When is it rigorous and does it matter?,2012,Long Range Planning,Article,CHILD
"Walsham G., Waema T.",Information Systems Strategy and Implementation: A Case Study of a Building Society,1994,ACM Transactions on Information Systems (TOIS),Article,CHILD
Whittington R.,Strategy as practice,1996,Long Range Planning,Conference Paper,CHILD
Reference Count: 28,,,,,
,,,,,
"Lo J., Leidner D., Guo C.",Factors facilitating strategic information systems innovativeness,2016,AMCIS 2016: Surfing the IT Innovation Wave - 22nd Americas Conference on Information Systems,Conference Paper,PARENT
Bajjaly S.T.,Strategic Information Systems Planning in the Public Sector,1998,American Review of Public Administration,Article,CHILD
Bergstrand J.,New tech demands new business models,2011,"CIO, Framingham",,CHILD
"Bollen K., Lennox R.",Conventional Wisdom on Measurement: A Structural Equation Perspective,1991,Psychological Bulletin,Article,CHILD
"Braunscheidel M.J., Suresh N.C.",The organizational antecedents of a firm's supply chain agility for risk mitigation and response,2009,Journal of Operations Management,Article,CHILD
"Chen D.Q., Mocker M., Preston D.S., Teubner A.","Information systems strategy: Reconceptualization, measurement, and implications",2010,MIS Quarterly: Management Information Systems,Article,CHILD
"Chwelos P., Benbasat I., Dexter A.S.",Research Report: Empirical Test of an EDI Adoption Model,2001,Information Systems Research,Article,CHILD
"Diamantopoulos A., Winklhofer H.M.",Index construction with formative indicators: An alternative to scale development,2001,Journal of Marketing Research,Article,CHILD
"Eisenhardt K.M., Zbaracki M.J.",Strategic decision making,1992,Strategic Management Journal,Article,CHILD
Finkelstein S.,"Power in top management teams: dimensions, measurement, and validation.",1992,Academy of Management journal. Academy of Management,Article,CHILD
"Fornell C., Larcker D.F.",Evaluating structural equation models with unobservable variables and measurement error,1981,Journal of Marketing Research,,CHILD
"Grover V., Fiedler K., Teng J.",Empirical Evidence on Swanson's Tri-Core Model of Information Systems Innovation,1997,Information Systems Research,Article,CHILD
Hambrick D.C.,"Environment, strategy, and power within top management teams.",1981,Administrative science quarterly,Article,CHILD
"He Z.-L., Wong P.-K.",Exploration vs. exploitation: An empirical test of the ambidexterity hypothesis,2004,Organization Science,Review,CHILD
High P.,"CIOs can be chief innovation officers, too",2012,CIO,,CHILD
"Hinings C.R., Hickson D.J., Pennings J.M., Schneck R.E.",Structural conditions of intraorganizational power,1974,Administrative Science Quarterly,,CHILD
"Hirsch P.M., Friedman R., Koza M.P.",Collaboration or paradigm shift? Caveat emptor and the risk of romance with economic models for strategy and policy research,1990,Organization Science,,CHILD
"Jarvenpaa S.L., Ives B.",Executive involvement and participation in the management of information technology,1991,MIS Quarterly: Management Information Systems,Article,CHILD
"Leidner D.E., Lo J., Preston D.",An empirical investigation of the relationship of IS strategy with firm performance,2011,Journal of Strategic Information Systems,Article,CHILD
"Lindell M.K., Whitney D.J.",Accounting for common method variance in cross-sectional research designs,2001,Journal of Applied Psychology,Article,CHILD
"Lo J., Leidner D.",Extending the is strategy typology: An assessment of strategy impacts on capabilities development and performance,2012,"International Conference on Information Systems, ICIS 2012",Conference Paper,CHILD
March J.G.,The Business Firm as A Political Coalition,1962,The Journal of Politics,Article,CHILD
"Marlin D., Geiger S.W.",A reexamination of the organizational slack and innovation relationship,2015,Journal of Business Research,Article,CHILD
Mintzberg H.,Power in and around organizations,1983,Power in and Around Organizations,,CHILD
Ocasio W.,"Political dynamics and the circulation of power: CEO succession in U.S. industrial corporations, 1960-1990",1994,Administrative Science Quarterly,,CHILD
"Pavlou P.A., Gefen D.","Psychological contract violation in online marketplaces: Antecedents, consequences, and moderating role",2005,Information Systems Research,Article,CHILD
"Pavlou P.A., Huigang L., Yajiong X.",Understanding and mitigating uncertainty in online exchange relationships: A principal-agent perspective,2007,MIS Quarterly: Management Information Systems,Article,CHILD
Pervan G.,How chief executive officers in large organizations view the management of their information systems,1998,Journal of Information Technology,Article,CHILD
"Petter S., Straub D., Rai A.",Specifying formative constructs in information systems research,2007,MIS Quarterly: Management Information Systems,Article,CHILD
"Pfeffer J., Salancik G.R.",Organizational decision making as a political process: The case of a university budget,1974,Administrative Science Quarterly,,CHILD
"Podsakoff P.M., MacKenzie S.B., Lee J.-Y., Podsakoff N.P.",Common Method Biases in Behavioral Research: A Critical Review of the Literature and Recommended Remedies,2003,Journal of Applied Psychology,Review,CHILD
"Preston D.S., Chen D., Leidner D.E.",Examining the antecedents and consequences of CIO strategic decision-making authority: An empirical study,2008,Decision Sciences,Article,CHILD
"Ringle C.M., Wende S., Becker J.-M.",SmartPLS 3,2015,SmartPLS 3,,CHILD
"Salancik G.R., Pfeffer J.",The bases and use of power in organizational decision making: The case of a university,1974,Administrative Science Quarterly,,CHILD
Swanson E.Burton,Information systems innovation among organizations,1994,Management Science,Article,CHILD
"Tushman Michael L., Romanelli Elaine","UNCERTAINTY, SOCIAL LOCATION AND INFLUENCE IN DECISION MAKING: A SOCIOMETRIC ANALYSIS.",1983,Management Science,Article,CHILD
"Yetton P.W., Bottger P.C.",Individual versus group problem solving: An empirical test of a best-member strategy,1982,Organizational Behavior and Human Performance,Article,CHILD
Reference Count: 36,,,,,
,,,,,
"Landaeta Olivo J.F., García Guzmán J., Colomo-Palacios R., Stantchev V.",IT innovation strategy: managing the implementation communication and its generated knowledge through the use of an ICT tool,2016,Journal of Knowledge Management,Article,PARENT
Alamsjah F.,Key success factors in implementing strategy: Middle-level managers' perspectives,2011,Procedia - Social and Behavioral Sciences,Conference Paper,CHILD
Albright R.E.,Visualization in strategic and technology roadmapping,2009,"PICMET: Portland International Center for Management of Engineering and Technology, Proceedings",Conference Paper,CHILD
"Andreeva T., Kianto A.","Does knowledge management really matter? Linking knowledge management practices, competitiveness and economic performance",2012,Journal of Knowledge Management,Article,CHILD
Bartenschlager J.,Implementing it strategy - laying a foundation,2011,Implementing IT strategy – laying a foundation,,CHILD
"Bartenschlager J., Goeken M.",IT strategy implementation framework - Bridging enterprise architecture and IT governance,2010,"16th Americas Conference on Information Systems 2010, AMCIS 2010",Conference Paper,CHILD
"Basahel A., Irani Z.",Evaluation of Strategic Information Systems Planning (SISP) techniques: Driver perspective,2009,"Proceedings of the European and Mediterranean Conference on Information Systems, EMCIS 2009",Conference Paper,CHILD
"Baxter P., Jack S.",Qualitative case study methodology: Study design and implementation for novice researchers,2008,The Qualitative Report,,CHILD
"Bennet A., Tomblin M.S.","A learning network framework for modern organizations: Organizational learning, knowledge management and ICT support",2006,VINE,Article,CHILD
Brown I.T.J.,Testing and extending theory in strategic information systems planning through literature analysis,2004,Information Resources Management Journal,Review,CHILD
"Brown N., Brown I.",Contextual factors influencing strategic information systems plan implementation,2011,ACM International Conference Proceeding Series,Conference Paper,CHILD
"Brown R., O'Hare S.",The use of technology roadmapping as an enabler of knowledge management,2001,Institution of Electrical Engineers,,CHILD
"Cosner R.R., Hynds E.J., Fusfeld A.R., Loweth C.V., Scouten C., Albright R.",Integrating roadmapping into technical planning,2007,Research Technology Management,Article,CHILD
"Crossan M.M., Lane H.W., White R.E., White E.",Learning from intuition to framework,2011,Academy of Management Review,,CHILD
"de Kervenoae R., Bisson C., Palmer M.","Dissidents with an innovation cause? Non-institutionalized actors’ online social knowledge sharing, solution-finding tensions and technology management innovation",2015,Information Technology and People,Article,CHILD
"Dehning B., Stratopoulos T.",Determinants of a sustainable competitive advantage due to an IT-enabled strategy,2003,Journal of Strategic Information Systems,Article,CHILD
"Dissel M.C., Phaal R., Farrukh C.J., Probert D.R.",Value roadmapping,2009,Research Technology Management,Article,CHILD
"Edwards J.S., Shaw D., Collier P.M.",Knowledge management systems: Finding a way with technology,2005,Journal of Knowledge Management,Article,CHILD
"Gerdsri N., Vatananan R.S., Dansamasatid S.",Dealing with the dynamics of technology roadmapping implementation: A case study,2009,Technological Forecasting and Social Change,Article,CHILD
Gottschalk P.,Implementation of formal plans: The case of information technology strategy,1999,Long Range Planning,Article,CHILD
Guo W.,Technology roadmapping as a new tool of knowledge management,2010,"2010 Chinese Control and Decision Conference, CCDC 2010",Conference Paper,CHILD
"Heart T., Maoz H., Pliskin N.",From governance to adaptability: The mediating effect of IT executives' managerial capabilities,2010,Information Systems Management,Article,CHILD
Hrebiniak L.G.,Obstacles to effective strategy implementation,2006,Organizational Dynamics,Article,CHILD
Huber N.,Banking technology comes together,2009,Computer Weekly,,CHILD
Jenkin T.A.,"Extending the 4i organizational learning model: Information sources, foraging processes and tools",2013,Administrative Sciences,Article,CHILD
Kasunic M.,Designing an Effective Survey,2005,Designing An Effective Survey,,CHILD
"Kovacevic A., Majluf N.",Six stages of IT strategic management,1993,Sloan Management Review,,CHILD
"Laney D., Buytendijk F.",Invest in information and analytics to benefit from big data,2013,"Special Report: Big Data, Bigger Opportunities: Investing in Information and Analytics",,CHILD
"Lee J.H., Kim H.-I., Phaal R.",An analysis of factors improving technology roadmap credibility: A communications theory assessment of roadmapping processes,2012,Technological Forecasting and Social Change,Article,CHILD
"Lee S., Gon Kim B., Kim H.",An integrated view of knowledge management for performance,2012,Journal of Knowledge Management,Article,CHILD
"Lee S., Park Y.",Customization of technology roadmaps according to roadmapping purposes: Overall process and detailed modules,2005,Technological Forecasting and Social Change,Article,CHILD
"Lema L., Calvo-Manzano J.-A., Colomo-Palacios R., Arcilla M.",ITIL in small to medium-sized enterprises software companies: Towards an implementation sequence,2015,Journal of Software: Evolution and Process,Article,CHILD
"Littler K., Aisthorpe P., Hudson R., Keasey K.",New approach to linking strategy formulation and strategy implementation: An example from the UK banking sector,2000,International Journal of Information Management,Article,CHILD
"Lucio-Nieto T., Colomo-Palacios R., Soto-Acosta P., Popa S., Amescua-Seco A.",Implementing an IT service information management framework: The case of COTEMAR,2012,International Journal of Information Management,Article,CHILD
[No author name available],Improving strategic planning: A mckinsey survey,2006,McKinsey Quarterly,,CHILD
"Maqsood T., Finegan A., Walker D.",Applying project histories and project learning through knowledge management in an Australian construction company,2006,Learning Organization,Article,CHILD
Mentzas G.,Implementing an IS Strategy - A Team Approach,1997,Long Range Planning,Article,CHILD
"Min S.K., Suh E.H., Kim S.Y.",An integrated approach toward strategic information systems planning,1999,Journal of Strategic Information Systems,Article,CHILD
"Mocker M., Teubner A.",Towards a comprehensive model of information strategy,2005,"Proceedings of the 13th European Conference on Information Systems, Information Systems in a Rapidly Changing Economy, ECIS 2005",Conference Paper,CHILD
Noble C.H.,Building the strategy implementation network,1999,Business Horizons,Article,CHILD
"Palacios-Marqués D., Soto-Acosta P., Merigó J.M.","Analyzing the effects of technological, organizational and competition factors on Web knowledge exchange in SMEs",2015,Telematics and Informatics,Article,CHILD
"Phaal R., Farrukh C.J.P., Mills J.F., Probert D.R.",Customizing the Technology Roadmapping Approach,2003,Portland International Conference on Management of Engineering and Technology,Conference Paper,CHILD
"Phaal R., Farrukh C., Mitchell R., Probert D.",Starting-up roadmapping fast,2003,Research Technology Management,Article,CHILD
"Phaal R., Farrukh C.J.P., Probert D.R.","Tools for technology management-structure, organisation and integration",2000,Proceedings of the 2000 IEEE International Conference on Management of Innovation and Technology: ,Conference Paper,CHILD
"Phaal R., Farrukh C., Probert D.",Customizing roadmapping,2004,IEEE Engineering Management Review,Article,CHILD
"Phaal R., Muller G.",An architectural framework for roadmapping: Towards visual strategy,2009,Technological Forecasting and Social Change,Article,CHILD
"Salmela H., Spil T.A.M.",Dynamic and emergent information systems strategy formulation and implementation,2002,International Journal of Information Management,Article,CHILD
Shu W.S.,Strategic IT planning as change specification,2008,ACM International Conference Proceeding Series,Conference Paper,CHILD
"Soto-Acosta P., Colomo-Palacios R., Popa S.",Web knowledge sharing and its effect on innovation: An empirical investigation in SMEs,2014,Knowledge Management Research and Practice,Article,CHILD
"Soto-Acosta P., Perez-Gonzalez D., Popa S.",Determinants of Web 2.0 technologies for knowledge sharing in SMEs,2014,Service Business,Article,CHILD
"Soto-Acosta P., Popa S., Palacios-Marqués D.","E-business, organizational innovation and firm performance in manufacturing SMEs: an empirical study in Spain",2016,Technological and Economic Development of Economy,Article,CHILD
Stata R.,Organizational learning: The key to management innovation,1989,Sloan Management Review,,CHILD
"Talonen T., Hakkarainen K.",Strategies for driving R&D and technology development,2008,Research Technology Management,Article,CHILD
"Taminiau Y., Smit W., de Lange A.",Innovation in management consulting firms through informal knowledge sharing,2009,Journal of Knowledge Management,Article,CHILD
"Vera-Baquero A., Colomo-Palacios R., Molloy O.",Business process analytics using a big data approach,2013,IT Professional,Article,CHILD
Waweru M.A.S.,Comparative analysis of competitive strategy implementation,2011,Journal of Management and Strategy,,CHILD
Whalen P.J.,Strategic and technology planning on a roadmapping foundation,2007,Research Technology Management,Article,CHILD
"Wu I.-L., Chiu M.-L.",Organizational applications of IT innovation and firm's competitive performance: A resource-based view and the innovation diffusion approach,2015,Journal of Engineering and Technology Management - JET-M,Article,CHILD
"Yeh C.-H., Lee G.-G., Pai J.-C.",How information system capability affects e-business information technology strategy implementation: An empirical study in Taiwan,2012,Business Process Management Journal,Article,CHILD
"Siau Keng, Rossi Matti",Evaluation of information modeling methods - a review,1998,Proceedings of the Hawaii International Conference on System Sciences,Conference Paper,CHILD
Reference Count: 59,,,,,
,,,,,
"Reynolds P., Yetton P.",Aligning business and IT strategies in multi-business organizations,2015,Journal of Information Technology,Article,PARENT
"Amit R., Schoemaker P.J.H.",Strategic assets and organizational rent,1993,Strategic Management Journal,Article,CHILD
"Baldwin C.Y., Clark K.B.",Managing in an age of modularity.,1997,Harvard business review,Article,CHILD
"Baldwin C.Y., Clark K.B.",Modularity in the design of complex engineering systems,2006,Understanding Complex Systems,Article,CHILD
Barney J.,Firm Resources and Sustained Competitive Advantage,1991,Journal of Management,Article,CHILD
"Barua A., Lee C.H.S., Whinston A.B.",The Calculus of Reengineering,1996,Information Systems Research,Article,CHILD
"Barua A., Whinston A.B.",Decision support for managing organizational design dynamics,1998,Decision Support Systems,Article,CHILD
"Bowman C., Ambrosini V.","Perceptions of strategic priorities, consensus and firm performance",1997,Journal of Management Studies,Article,CHILD
"Bowman C., Ambrosini V.",How the Resource-based and the Dynamic Capability Views of the Firm Inform Corporate-level Strategy,2003,British Journal of Management,Review,CHILD
"Boyer M., Christoffersen P., Lasserre P., Pavlov A.","Value creation, risk management and real options",2003,"Value Creation, Risk Management and Real Options",,CHILD
"Broadbent M., Weill P.",Improving business and information strategy alignment: learning from the banking industry,1993,IBM Systems Journal,Article,CHILD
"Broadbent M., Weill P.",Management by maxim: How business and IT managers can create IT infrastructures,1997,Sloan Management Review,,CHILD
"Broadbent M., Weill P., O'Brien T., Neo B.S.",Firm context and patterns of IT infrastructure capability,1996,Proceedings of the Seventeenth International Conference on Information Systems,,CHILD
Brown C.V.,Examining the Emergence of Hybrid IS Governance Solutions: Evidence from a Single Case Site,1997,Information Systems Research,Article,CHILD
"Brown C.V., Magill S.L.",Alignment of the IS functions with the enterprise: Toward a model of antecedents,1994,MIS Quarterly: Management Information Systems,Article,CHILD
Burn J.M.,Information systems strategies and the management of organizational change – a strategic alignment model,1993,Journal of Information Technology,Article,CHILD
Burn J.M.,A professional balancing act: Walking the tightrope of strategic alignment,1997,Steps to the Future Fresh Thinking on the Management of IT-Based Organizational Transformation,,CHILD
Carr N.G.,IT Doesn't Matter,2003,Harvard Business Review,Review,CHILD
"Chan Y.E., Reich B.H.",IT alignment: What have we learned?,2007,Journal of Information Technology,Article,CHILD
"Chen D.Q., Mocker M., Preston D.S., Teubner A.","Information systems strategy: Reconceptualization, measurement, and implications",2010,MIS Quarterly: Management Information Systems,Article,CHILD
Ciborra C.U.,De profundis? Deconstructing the concept of strategic alignment,1997,Scandinavian Journal of Information Systems,,CHILD
"Collis D.J., Montgomery C.A.",Competing on resources: Strategy in the 1990s,1995,Harvard Business Review,,CHILD
"Curtis G.A., Chanmugam R.",Reconcilable differences: IT and post-merger integration,2005,Accenture Outlook,,CHILD
"Dixit A.K., Pindyck R.S.",Investment under uncertainty,2012,Investment under Uncertainty,Book,CHILD
Duncan N.B.,Capturing flexibility of information technology infrastructure: A study of resource characteristics and their measure,1995,Journal of Management Information Systems,Article,CHILD
"Eisenhardt K.M., Zbaracki M.J.",Strategic decision making,1992,Strategic Management Journal,Article,CHILD
El Sawy O.A.,"The IS Core IX: The 3 Faces of IS Identity: Connection, Immersion, and Fusion",2003,Communications of the AIS,,CHILD
"El Sawy O.A., Pavlou P.A.",IT-enabled business capabilities for turbulent environments,2008,MIS Quarterly Executive,,CHILD
"Foss N.J., Christensen J.F.",A process approach to corporate coherence,1996,A Process Approach to Corporate Coherence,,CHILD
"Foss N.J., Christensen J.F.",A market-process approach to corporate coherence,2001,Managerial and Decision Economics,Article,CHILD
Galliers R.D.,Reflections on information systems strategizing,2004,"The Social Study of Information and Communication Technology: Innovation, Actors, and Contexts",,CHILD
"Gerow J.E., Thatcher J.B., Grover V.",Six types of IT-business strategic alignment: An investigation of the constructs and their measurement,2015,European Journal of Information Systems,Article,CHILD
Ghemawat P.,Commitment,1991,Commitment,,CHILD
"Henningson S., Yetton P.",Post-acquisition IT Integration: The sequential effects in growth-by-acquisition programs,2013,Proceedings of the 24th Australasian Conference on Information Systems,Conference Paper,CHILD
"Hirschheim R., Sabherwal R.",Detours in the path toward strategic information systems alignment,2001,California Management Review,Article,CHILD
"Hooley G., Broderick A., Möller K.",Competitive positioning and the resource-based view of the firm,1998,Journal of Strategic Marketing,Article,CHILD
"Iansiti M., Levien R.",Strategy as Ecology,2004,Harvard Business Review,Review,CHILD
"Itami H., Numagami T.",Dynamic interaction between strategy and technology,1992,Strategic Management Journal,Article,CHILD
Jorgensen D.L.,Participant Observation: A Methodology for Human Studies,1989,Participant Observation: A Methodology for Human Studies,,CHILD
"Kathuria R., Joshi M.P., Porth S.J.","Organizational alignment and performance: Past, present and future",2007,Management Decision,Article,CHILD
"Kearns G.S., Lederer A.L.",The effect of strategic alignment on the use of IS-based resources for competitive advantage,2000,Journal of Strategic Information Systems,Article,CHILD
"Kearns G.S., Lederer A.L.",A resource-based view of strategic IT alignment: How knowledge sharing creates competitive advantage,2003,Decision Sciences,Article,CHILD
"Luftman J., McLean E.R.",Key issues for IT executives,2004,MIS Quarterly Executive,,CHILD
"Luftman J., Kempaiah R.",Key issues for IT executives 2007,2008,MIS Quarterly Executive,,CHILD
"Maes R., Rijsenbrij D., Truijens O., Goedvolk H.",Redefining business-IT alignment through a unified framework,2000,Redefining Business-IT Alignment Through a Unified Framework,,CHILD
"Mahoney J.T., Pandian J.R.",The resource‐based view within the conversation of strategic management,1992,Strategic Management Journal,Article,CHILD
Makadok R.,The interaction effect of rivalry restraint and competitive advantage on profit: Why the whole is less than the sum of the parts,2010,Management Science,Article,CHILD
Makadok R.,The four theories of profit and their joint effects,2011,Journal of Management,Review,CHILD
"March J.G., Olsen J.P.",Ambiguity and Choice in Organisations,1976,Ambiguity and Choice in Organisations,,CHILD
McGrath R.G.,A real options logic for initiating technology positioning investments,1997,Academy of Management Review,Article,CHILD
"McKay D.T., Brockway D.W.",Building IT infrastructure for the 1990s,1989,Stage by Stage,,CHILD
"Miles R.E., Snow C.C., Meyer A.D., Coleman Jr. H.J.","Organizational strategy, structure, and process.",1978,Academy of management review. Academy of Management,Article,CHILD
"Mintzberg H., Waters J.A.","Of strategies, deliberate and emergent",1985,Strategic Management Journal,Article,CHILD
"Oh W., Pinsonneault A.",On the assessment of the strategic value of information technologies: Conceptual and analytical approaches,2007,MIS Quarterly: Management Information Systems,Article,CHILD
Peteraf M.A.,The cornerstones of competitive advantage: A resource‐based view,1993,Strategic Management Journal,Article,CHILD
"Powell T.C., Dent-Micallef A.","Information technology as competitive advantage: The role of human, business, and technology resources",1997,Strategic Management Journal,Article,CHILD
